,PLAYER_NAME,GROUP_VALUE,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
4,Voshon Lenard,2003-04,DEN,73,38,35,0.521,30.7,5.4,12.8,0.422,1.5,4.0,0.367,2.0,2.5,0.791,0.6,2.1,2.7,2.1,1.4,0.8,0.2,0.6,2.4,0.0,14.2,0.7,22.2,0,0,3,4,4,5,2,1,2,3,6,7,6,2,3,5,4,7,6,6,5,3,8,5,3,6,2,5,2,5,1
10,Ben Wallace,2003-04,DET,81,54,27,0.667,37.8,3.9,9.2,0.421,0.0,0.1,0.125,1.8,3.6,0.49,4.0,8.4,12.4,1.7,1.5,1.8,3.0,0.7,2.0,0.0,9.5,5.4,39.9,34,0,2,2,12,4,2,2,1,14,7,2,6,2,3,1,2,4,4,4,1,2,3,1,6,13,2,3,3,1,3
14,Chauncey Billups,2003-04,DET,78,51,27,0.654,35.5,5.0,12.8,0.394,1.7,4.3,0.388,5.2,5.9,0.878,0.4,3.1,3.5,5.7,2.4,1.1,0.1,0.8,2.3,0.0,16.9,5.3,30.8,5,1,4,5,6,10,4,6,2,13,11,13,8,7,5,16,11,3,3,7,3,8,14,5,7,15,7,4,7,6,1
5,Corliss Williamson,2003-04,DET,79,52,27,0.658,19.9,3.8,7.6,0.505,0.0,0.0,0.0,1.8,2.5,0.731,1.1,2.1,3.2,0.7,1.4,0.4,0.3,0.5,2.6,0.0,9.5,2.3,15.0,1,0,2,1,7,1,10,9,10,4,5,10,5,12,12,7,11,11,12,11,9,11,7,11,9,9,9,3,11,8,1
8,Mehmet Okur,2003-04,DET,71,48,23,0.676,22.4,3.5,7.6,0.463,0.3,0.7,0.375,2.3,2.9,0.775,2.3,3.7,5.9,1.0,1.4,0.5,0.9,0.5,1.9,0.0,9.6,3.6,20.9,6,0,8,3,7,2,8,7,8,3,9,10,5,7,7,6,3,7,7,10,8,5,3,6,9,9,7,2,7,7,1
9,Richard Hamilton,2003-04,DET,78,50,28,0.641,35.7,6.8,14.9,0.455,0.2,0.9,0.265,3.8,4.4,0.868,1.0,2.6,3.6,4.0,2.7,1.3,0.2,1.1,2.8,0.0,17.6,5.1,29.8,2,0,3,4,8,5,3,8,9,4,14,13,14,6,6,2,5,4,4,5,2,1,2,4,4,12,9,4,3,3,1
17,Tayshaun Prince,2003-04,DET,82,54,28,0.659,32.9,4.1,8.8,0.467,0.7,1.9,0.363,1.3,1.7,0.766,1.1,3.6,4.8,2.3,1.5,0.8,0.8,0.5,1.8,0.0,10.3,4.4,22.8,2,0,1,3,8,4,7,10,11,5,3,3,10,10,10,9,8,4,6,9,2,1,2,5,2,15,10,5,9,7,1
8,Brian Cardinal,2003-04,GSW,76,32,44,0.421,21.5,2.9,6.1,0.472,0.7,1.6,0.444,3.1,3.6,0.878,1.3,2.9,4.2,1.4,1.1,0.9,0.3,0.5,2.7,0.0,9.6,1.9,19.0,4,0,1,2,1,6,2,1,2,2,3,3,3,1,1,6,1,1,1,2,2,2,2,2,2,8,1,4,2,1,1
2,Calbert Cheaney,2003-04,GSW,79,37,42,0.468,26.1,3.5,7.3,0.481,0.0,0.1,0.0,0.6,1.0,0.61,1.0,2.3,3.3,1.7,1.1,0.8,0.2,0.4,2.3,0.0,7.6,0.1,15.8,2,0,3,4,2,5,4,4,5,3,6,7,6,5,5,6,2,5,5,3,4,5,9,5,6,6,5,4,4,1,1
5,Clifford Robinson,2003-04,GSW,82,37,45,0.451,34.7,4.5,11.5,0.387,1.4,3.8,0.357,1.5,2.1,0.711,0.7,3.3,3.9,3.3,2.1,0.8,0.9,0.5,2.9,0.0,11.8,-1.0,24.5,3,0,1,8,1,11,6,8,7,10,4,3,7,8,8,2,11,2,7,2,3,9,7,7,8,9,8,9,8,2,1
8,Erick Dampier,2003-04,GSW,74,33,41,0.446,32.5,4.7,8.8,0.535,0.0,0.0,0.0,2.9,4.5,0.654,4.6,7.3,12.0,0.8,1.8,0.4,1.9,0.8,3.1,0.0,12.3,-0.7,33.1,42,0,6,9,4,11,1,1,2,7,3,4,3,2,2,3,1,1,1,9,5,3,3,6,9,12,1,9,1,1,1
14,Jason Richardson,2003-04,GSW,78,35,43,0.449,37.7,7.2,16.5,0.438,1.0,3.5,0.282,3.3,4.8,0.684,1.6,5.1,6.7,2.9,2.5,1.1,0.5,1.0,2.3,0.0,18.7,0.0,33.5,11,0,5,3,4,9,4,5,4,8,15,14,15,2,2,10,2,1,1,7,1,7,3,1,7,13,5,7,4,1,1
17,Mike Dunleavy,2003-04,GSW,75,35,40,0.467,31.2,4.3,9.6,0.449,1.3,3.4,0.37,1.8,2.5,0.741,1.2,4.7,5.9,2.9,1.9,0.9,0.2,0.4,2.3,0.0,11.7,-2.1,24.5,10,0,6,5,7,7,6,6,6,7,10,10,10,8,7,16,2,1,1,3,3,5,14,6,5,15,6,16,5,1,1
6,Speedy Claxton,2003-04,GSW,60,27,33,0.45,26.6,3.7,8.7,0.427,0.1,0.4,0.182,3.0,3.7,0.813,0.6,2.0,2.6,4.5,1.7,1.6,0.2,0.9,2.4,0.0,10.6,1.9,24.0,2,0,3,3,2,5,3,3,3,3,4,6,4,3,3,2,4,3,3,4,4,3,2,3,4,4,3,1,3,4,1
7,Cuttino Mobley,2003-04,HOU,80,44,36,0.55,40.4,5.8,13.5,0.426,2.1,5.3,0.39,2.2,2.7,0.811,0.5,4.0,4.5,3.2,2.3,1.3,0.4,0.6,2.2,0.0,15.8,1.4,29.0,1,0,2,2,5,5,3,5,5,11,3,2,5,9,9,10,10,1,2,2,4,3,7,5,6,7,7,5,5,5,1
6,Jim Jackson,2003-04,HOU,80,43,37,0.538,39.0,4.8,11.3,0.424,2.0,5.1,0.4,1.3,1.6,0.843,0.7,5.4,6.1,2.8,2.2,1.1,0.3,0.5,2.8,0.0,12.9,1.9,26.4,5,0,1,2,2,6,3,7,7,6,2,2,5,10,9,8,11,1,1,9,8,4,3,9,1,9,8,2,5,1,2
5,Maurice Taylor,2003-04,HOU,75,41,34,0.547,27.7,4.9,10.2,0.48,0.0,0.0,0.0,1.7,2.3,0.736,1.7,3.4,5.1,1.4,2.0,0.6,0.6,0.7,3.4,0.0,11.5,-0.6,21.4,3,0,1,1,6,1,4,4,4,3,4,7,4,5,5,1,2,3,4,4,3,2,3,4,3,6,4,5,4,4,1
6,Steve Francis,2003-04,HOU,79,44,35,0.557,40.5,5.7,14.1,0.403,0.9,3.2,0.292,4.3,5.5,0.775,1.5,4.0,5.5,6.2,3.7,1.8,0.4,0.6,3.3,0.0,16.6,2.5,35.4,11,0,3,2,4,2,3,6,6,9,6,4,8,6,5,7,6,5,5,5,4,2,3,7,3,7,6,1,6,6,6
6,Yao Ming,2003-04,HOU,82,45,37,0.549,32.9,6.5,12.5,0.522,0.0,0.0,0.0,4.4,5.4,0.809,2.4,6.6,9.0,1.5,2.5,0.3,1.9,0.9,3.3,0.0,17.5,2.5,34.5,33,0,1,3,2,5,5,6,5,3,3,3,3,6,6,7,5,5,5,6,5,7,5,5,4,7,6,4,5,3,1
14,Al Harrington,2003-04,IND,79,58,21,0.734,30.9,5.3,11.5,0.463,0.3,1.0,0.273,2.3,3.2,0.734,2.1,4.4,6.4,1.7,2.1,1.0,0.3,1.0,3.2,0.0,13.3,0.9,25.3,12,0,3,1,11,1,7,8,9,2,12,13,13,7,8,9,3,7,3,6,5,5,6,4,8,14,9,7,7,2,1
12,Jermaine O'Neal,2003-04,IND,78,57,21,0.731,35.8,7.8,17.9,0.434,0.0,0.2,0.111,4.5,5.9,0.757,2.5,7.5,10.0,2.1,2.3,0.8,2.6,2.1,3.2,0.0,20.1,5.7,42.8,44,0,2,1,11,2,3,3,2,17,3,2,4,5,5,4,4,3,3,4,7,2,3,1,8,15,4,1,2,1,2
14,Metta World Peace,2003-04,IND,73,54,19,0.74,37.2,6.4,15.2,0.421,1.0,3.3,0.31,4.4,6.0,0.733,1.4,3.9,5.3,3.7,2.8,2.1,0.7,1.2,2.7,0.0,18.3,6.6,35.7,4,0,5,2,12,2,6,5,4,7,10,9,13,3,3,7,6,6,4,2,1,7,6,3,10,15,5,2,5,3,1
1,Reggie Miller,2003-04,IND,80,59,21,0.738,28.3,3.3,7.4,0.438,1.7,4.2,0.401,1.8,2.1,0.885,0.2,2.1,2.4,3.1,0.9,0.8,0.1,0.1,1.2,0.0,10.0,6.3,19.5,0,0,5,1,8,1,9,9,9,8,7,9,5,9,9,7,9,8,9,4,9,7,5,9,9,9,9,2,9,5,1
9,Corey Maggette,2003-04,LAC,73,25,48,0.342,36.0,6.2,13.9,0.447,1.0,3.2,0.329,7.2,8.5,0.848,1.3,4.6,5.9,3.1,2.8,0.9,0.2,1.1,3.0,0.0,20.7,-2.3,32.8,5,0,3,6,3,10,2,4,3,8,2,1,7,3,3,3,2,3,3,2,2,3,4,2,6,10,3,9,3,4,1
12,Elton Brand,2003-04,LAC,69,22,47,0.319,38.8,7.0,14.2,0.493,0.0,0.0,0.0,6.0,7.7,0.773,3.9,6.4,10.3,3.3,2.8,0.9,2.2,0.9,3.3,0.0,20.0,-3.2,44.0,40,0,11,11,4,13,4,7,8,9,3,10,3,1,1,5,4,4,3,1,3,9,4,7,1,13,6,14,3,6,2
9,Quentin Richardson,2003-04,LAC,65,26,39,0.4,36.0,6.5,16.4,0.398,1.8,5.2,0.352,2.3,3.1,0.74,2.2,4.1,6.4,2.1,2.2,1.0,0.3,1.0,2.0,0.0,17.2,-2.6,29.9,11,0,6,7,7,9,2,1,1,5,4,3,6,1,1,6,2,4,3,2,1,2,2,1,6,9,1,9,1,1,1
6,Devean George,2003-04,LAL,82,56,26,0.683,23.8,2.8,7.0,0.408,0.8,2.3,0.349,0.9,1.2,0.76,1.1,3.0,4.0,1.4,1.1,1.0,0.5,0.2,2.3,0.0,7.4,2.0,17.6,3,0,1,2,3,5,1,1,1,3,5,4,6,4,5,3,3,1,1,1,1,1,4,8,4,8,1,2,1,1,1
3,Gary Payton,2003-04,LAL,82,56,26,0.683,34.6,5.9,12.5,0.471,0.7,2.0,0.333,2.2,3.1,0.714,0.9,3.3,4.2,5.5,1.8,1.2,0.2,0.8,2.1,0.0,14.6,4.0,30.2,6,1,1,3,8,3,9,9,9,2,9,10,4,9,9,10,8,8,8,10,10,9,5,9,10,4,9,3,9,10,5
12,Kobe Bryant,2003-04,LAL,65,48,17,0.738,37.7,7.9,18.1,0.438,1.1,3.3,0.327,7.0,8.2,0.852,1.6,3.9,5.5,5.1,2.6,1.7,0.4,1.1,2.7,0.0,24.0,4.8,42.0,10,1,16,9,17,3,13,14,14,13,13,13,10,7,6,5,2,17,9,9,16,4,11,3,7,15,13,8,13,7,7
9,Shaquille O'Neal,2003-04,LAL,67,49,18,0.731,36.8,8.3,14.1,0.584,0.0,0.0,0.0,4.9,10.1,0.49,3.7,7.8,11.5,2.9,2.9,0.5,2.5,0.4,3.4,0.0,21.5,6.6,45.7,43,0,5,5,6,7,5,9,9,7,1,8,1,7,8,12,6,6,4,6,6,9,4,13,9,10,9,4,8,5,2
6,Bonzi Wells,2003-04,TOT,72,45,27,0.625,26.0,5.0,11.8,0.427,0.3,1.0,0.319,1.9,2.5,0.754,1.1,2.5,3.6,1.9,2.2,1.3,0.3,0.7,2.7,0.0,12.3,0.3,21.9,0,0,2,1,2,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,2,1,1,2,1,2,1,2,1
7,Bonzi Wells,2003-04,MEM,59,39,20,0.661,24.9,5.0,11.4,0.437,0.4,1.0,0.344,2.0,2.6,0.75,1.0,2.4,3.4,1.8,2.2,1.2,0.3,0.7,2.7,0.0,12.3,1.0,21.3,0,0,6,5,6,3,6,6,5,9,4,4,4,7,8,2,8,9,8,6,6,7,7,8,6,8,5,6,6,8,1
8,Bonzi Wells,2003-04,POR,13,6,7,0.462,31.0,5.2,13.5,0.389,0.1,0.6,0.125,1.6,2.1,0.778,1.6,3.1,4.7,2.7,2.5,1.5,0.2,0.8,2.9,0.0,12.2,-3.2,24.7,0,0,11,11,11,12,4,4,2,12,11,9,12,9,11,1,3,7,6,5,3,3,10,5,3,10,6,12,5,8,1
7,James Posey,2003-04,MEM,82,50,32,0.61,29.8,4.5,9.4,0.478,1.4,3.5,0.386,3.4,4.1,0.83,1.1,3.8,4.9,1.5,1.4,1.7,0.5,0.7,3.0,0.0,13.7,1.8,27.0,5,0,1,2,5,3,3,2,3,1,6,7,2,2,1,3,4,9,5,9,4,1,2,3,2,9,2,3,2,3,2
8,Jason Williams,2003-04,MEM,72,42,30,0.583,29.3,4.0,9.9,0.407,1.7,5.1,0.33,1.1,1.4,0.837,0.3,1.7,2.0,6.8,1.9,1.3,0.1,0.2,1.3,0.0,10.9,0.0,25.7,14,0,5,4,6,6,8,6,6,6,6,5,6,7,8,5,1,9,8,4,6,4,9,10,8,7,7,9,5,3,1
7,Lorenzen Wright,2003-04,MEM,65,38,27,0.585,25.8,4.0,9.0,0.439,0.0,0.1,0.0,1.5,2.0,0.733,2.2,4.6,6.8,1.1,1.2,0.7,0.9,0.7,3.0,0.0,9.4,0.1,22.8,10,0,9,3,11,4,6,5,4,11,3,1,3,7,7,1,7,6,7,3,5,5,2,6,7,11,5,4,6,7,1
13,Mike Miller,2003-04,MEM,65,39,26,0.6,27.1,4.2,9.5,0.438,1.2,3.3,0.372,1.6,2.2,0.723,0.6,2.7,3.3,3.6,1.6,0.9,0.2,0.5,2.5,0.0,11.1,1.7,22.2,3,0,8,6,11,5,10,9,8,9,13,8,14,7,7,13,9,13,12,4,9,1,11,4,3,14,9,6,9,5,2
19,Pau Gasol,2003-04,MEM,78,49,29,0.628,31.4,6.5,13.4,0.482,0.1,0.2,0.267,4.7,6.6,0.714,2.6,5.1,7.7,2.5,2.4,0.6,1.7,1.7,2.4,0.0,17.7,1.4,35.1,24,0,6,3,9,7,15,13,10,14,11,11,12,5,5,14,7,17,17,16,6,8,8,1,5,17,11,11,14,12,9
12,Shane Battier,2003-04,MEM,79,48,31,0.608,24.7,3.1,6.9,0.446,0.8,2.4,0.349,1.5,2.1,0.732,1.3,2.5,3.8,1.3,0.7,1.3,0.7,0.2,2.4,0.0,8.5,2.2,20.3,4,0,5,6,5,8,11,8,8,5,12,11,11,5,4,8,7,11,11,11,10,3,10,7,6,13,8,9,10,1,1
9,Stromile Swift,2003-04,MEM,77,48,29,0.623,19.9,3.5,7.4,0.469,0.0,0.1,0.25,2.5,3.4,0.725,1.8,3.1,4.9,0.5,1.1,0.7,1.5,0.5,2.4,0.0,9.4,1.1,21.7,6,0,2,1,6,2,5,4,3,7,2,5,2,4,4,3,2,3,3,5,7,4,4,7,6,8,4,1,4,3,1
2,Brian Grant,2003-04,MIA,76,40,36,0.526,30.3,3.8,8.1,0.471,0.0,0.0,0.0,1.1,1.4,0.782,2.3,4.6,6.9,0.9,1.1,0.7,0.5,0.6,3.3,0.0,8.7,0.4,20.7,10,0,3,3,4,5,6,6,6,7,2,4,2,8,8,5,6,6,6,8,8,5,6,8,3,6,7,5,7,6,1
16,Caron Butler,2003-04,MIA,68,39,29,0.574,29.8,3.5,9.3,0.38,0.1,0.6,0.238,2.0,2.6,0.756,1.4,3.4,4.8,1.9,1.3,1.1,0.2,0.9,2.4,0.0,9.2,1.3,20.2,5,0,6,3,7,7,10,13,12,16,16,16,15,10,10,16,8,9,9,8,11,9,12,7,10,14,14,8,11,7,2
17,Dwyane Wade,2003-04,MIA,61,34,27,0.557,35.0,6.1,13.1,0.465,0.3,0.9,0.302,3.8,5.1,0.747,1.4,2.7,4.0,4.5,3.2,1.4,0.6,1.2,2.3,0.0,16.2,1.5,30.6,1,0,10,10,8,10,8,14,15,12,12,14,6,12,12,12,5,16,13,13,8,12,14,1,6,16,14,10,14,16,5
