,PLAYER_NAME,GROUP_VALUE,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
12,Antonio McDyess,1999-00,DEN,81,34,47,0.42,33.3,7.6,15.0,0.507,0.0,0.0,0.0,4.0,6.4,0.626,2.9,5.6,8.5,2.0,2.8,0.9,1.7,1.0,3.9,0.3,19.1,-2.7,37.1,31,0,3,8,2,11,4,3,4,7,3,5,3,3,2,11,4,5,5,2,1,5,2,1,1,7,3,12,3,2,1
2,George McCloud,1999-00,DEN,78,33,45,0.423,27.2,3.4,8.2,0.417,1.4,3.6,0.378,1.9,2.3,0.818,0.9,2.7,3.7,3.2,1.7,0.6,0.3,0.4,2.3,0.1,10.1,-1.2,20.3,2,0,1,3,2,5,2,2,4,3,3,2,3,3,3,4,2,3,1,2,2,6,2,4,4,1,2,4,2,2,1
13,James Posey,1999-00,DEN,81,34,47,0.42,25.3,2.8,6.6,0.429,1.0,2.7,0.373,1.5,1.9,0.8,1.0,2.9,3.9,1.8,1.2,1.2,0.4,0.5,2.6,0.4,8.2,-0.8,19.3,0,0,3,8,2,10,10,7,8,4,9,11,5,7,7,10,5,12,12,5,7,4,5,5,9,7,6,9,6,11,2
6,Keon Clark,1999-00,DEN,81,35,46,0.432,22.9,3.5,6.5,0.542,0.0,0.1,0.125,1.5,2.2,0.688,2.0,4.2,6.2,0.9,1.5,0.6,1.4,0.4,2.9,0.2,8.6,-1.0,21.7,5,0,1,3,1,6,2,3,3,1,1,1,1,4,4,1,2,2,2,4,2,2,4,4,4,1,3,5,3,2,1
8,Nick Van Exel,1999-00,DEN,79,35,44,0.443,37.3,6.0,15.4,0.39,1.7,5.1,0.332,2.5,3.0,0.817,0.4,3.5,3.9,9.0,2.8,0.9,0.1,0.6,1.9,0.2,16.1,-0.6,34.6,24,0,1,5,1,7,3,4,4,10,6,3,9,4,4,4,5,1,1,1,1,3,4,2,2,2,4,6,3,1,1
10,Raef LaFrentz,1999-00,DEN,81,34,47,0.42,30.0,4.8,10.9,0.446,0.7,2.3,0.328,2.0,2.9,0.686,2.1,5.8,7.9,1.2,1.2,0.5,2.2,1.0,3.6,0.5,12.4,-1.0,30.7,26,0,2,4,2,7,4,4,2,7,6,7,7,3,3,7,5,1,1,5,3,5,3,4,4,4,4,8,3,1,1
7,Ron Mercer,1999-00,TOT,68,34,34,0.5,34.9,6.8,15.9,0.426,0.2,0.7,0.313,3.1,4.0,0.789,0.9,2.7,3.7,2.3,2.2,1.1,0.3,1.0,2.2,0.4,16.9,0.4,26.9,0,0,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1
8,Ron Mercer,1999-00,ORL,31,17,14,0.548,31.2,6.1,15.1,0.402,0.0,0.3,0.0,3.0,3.8,0.79,1.1,2.0,3.2,1.7,2.1,1.4,0.3,0.7,2.5,0.3,15.2,4.3,24.3,0,0,8,4,8,3,6,6,5,8,9,7,9,3,2,6,3,6,6,6,4,3,4,4,2,2,6,1,6,3,1
9,Ron Mercer,1999-00,DEN,37,17,20,0.459,38.0,7.4,16.5,0.444,0.4,1.1,0.385,3.2,4.1,0.788,0.8,3.3,4.1,2.8,2.4,0.9,0.4,1.2,2.0,0.4,18.3,-3.0,29.0,0,0,7,4,6,5,2,3,4,3,2,2,1,1,1,7,6,1,1,3,1,5,2,1,5,1,2,6,2,3,1
7,Christian Laettner,1999-00,DET,82,42,40,0.512,29.8,4.6,9.8,0.473,0.1,0.3,0.292,2.9,3.6,0.812,2.1,4.6,6.7,2.3,2.3,1.0,0.5,0.7,4.0,0.2,12.2,-0.1,26.1,11,0,1,3,2,6,3,3,3,7,4,5,5,4,5,7,2,4,2,6,4,5,6,2,1,1,4,6,4,2,1
12,Grant Hill,1999-00,DET,74,40,34,0.541,37.5,9.4,19.2,0.489,0.5,1.3,0.347,6.5,8.2,0.795,1.3,5.3,6.6,5.2,3.2,1.4,0.6,1.0,2.6,0.6,25.8,3.2,44.2,13,0,6,5,5,6,3,1,1,8,3,3,4,1,1,8,5,6,6,5,3,5,6,4,2,9,1,4,3,3,4
9,Jerome Williams,1999-00,DET,82,42,40,0.512,25.7,3.1,5.6,0.564,0.0,0.0,0.0,2.1,3.5,0.616,3.4,6.2,9.6,0.8,1.3,1.2,0.3,0.5,2.4,0.6,8.4,1.8,24.2,23,0,1,1,4,6,3,2,4,1,2,7,2,3,2,9,1,1,1,5,4,6,5,4,3,1,2,2,2,1,1
13,Jerry Stackhouse,1999-00,DET,82,42,40,0.512,38.4,7.5,17.6,0.428,1.0,3.5,0.288,7.5,9.2,0.815,1.4,2.4,3.8,4.5,3.8,1.3,0.4,1.3,2.3,0.2,23.6,0.3,36.2,2,0,1,3,3,11,4,2,2,3,7,4,11,2,2,12,2,6,4,4,3,2,7,1,3,9,2,10,2,4,2
10,Lindsey Hunter,1999-00,DET,82,42,40,0.512,35.6,4.6,10.9,0.425,2.0,4.7,0.432,1.4,1.9,0.76,0.4,2.6,3.0,4.0,1.8,1.6,0.3,0.4,2.6,0.8,12.7,1.3,26.1,1,0,1,5,2,10,3,3,3,2,1,3,1,3,3,7,6,2,3,1,3,3,2,2,1,1,2,6,1,1,1
16,Antawn Jamison,1999-00,GSW,43,10,33,0.233,36.3,8.3,17.6,0.471,0.0,0.2,0.286,3.0,4.8,0.611,4.0,4.3,8.3,2.1,2.6,0.7,0.3,1.3,2.7,0.2,19.6,-5.8,33.2,16,0,14,16,10,15,10,4,6,3,17,17,16,10,7,15,1,12,6,2,1,15,9,1,6,11,10,14,9,9,1
13,Donyell Marshall,1999-00,GSW,64,14,50,0.219,32.4,5.2,13.1,0.394,0.8,2.2,0.355,3.1,4.0,0.78,3.0,7.0,10.0,2.6,1.9,1.1,1.1,0.9,2.8,0.1,14.2,-6.9,34.5,30,0,8,11,2,14,3,6,3,13,7,7,7,1,1,3,2,2,2,1,3,4,5,5,5,6,4,15,2,2,1
3,Jason Caffey,1999-00,GSW,71,16,55,0.225,30.4,4.5,9.5,0.479,0.0,0.0,0.0,2.9,4.9,0.597,2.7,4.1,6.8,1.7,2.4,0.9,0.3,1.1,3.8,0.3,12.0,-5.7,23.7,14,0,2,5,1,8,1,1,1,5,1,4,1,1,1,8,2,1,1,1,1,1,4,2,1,1,1,7,1,1,1
17,Larry Hughes,1999-00,TOT,82,33,49,0.402,28.4,5.6,14.0,0.4,0.4,1.5,0.232,3.4,4.6,0.74,1.4,2.9,4.3,2.5,2.4,1.4,0.3,1.1,2.3,0.1,15.0,-4.5,26.7,5,0,1,2,1,3,2,1,1,2,4,4,4,1,1,4,1,1,1,3,1,2,1,1,1,4,1,4,1,1,1
18,Larry Hughes,1999-00,GSW,32,6,26,0.188,40.8,8.3,21.4,0.389,0.6,2.3,0.243,5.4,7.3,0.736,1.9,4.0,5.9,4.1,3.1,1.9,0.5,1.8,3.0,0.2,22.7,-9.9,40.0,4,0,11,16,5,17,1,1,1,11,11,10,12,2,2,13,1,2,2,4,1,3,3,1,2,9,1,17,2,5,2
19,Larry Hughes,1999-00,PHI,50,27,23,0.54,20.4,3.8,9.2,0.416,0.2,1.0,0.216,2.1,2.8,0.746,1.0,2.1,3.2,1.5,1.9,1.1,0.2,0.7,1.9,0.1,10.0,-1.1,18.1,1,0,6,5,8,7,15,13,13,4,15,16,13,12,10,11,7,14,12,16,9,14,14,12,11,10,13,6,14,8,2
2,Mookie Blaylock,1999-00,GSW,73,18,55,0.247,33.6,4.5,11.5,0.391,1.4,4.1,0.336,0.9,1.3,0.705,0.8,2.9,3.7,6.7,2.0,2.0,0.3,0.3,1.7,0.2,11.3,-6.3,30.7,9,0,2,4,1,5,5,5,5,4,3,4,3,4,4,4,5,4,5,2,4,5,1,5,4,1,4,6,5,3,4
2,Vonteego Cummings,1999-00,GSW,75,19,56,0.253,23.9,3.5,8.7,0.405,0.7,2.0,0.325,1.7,2.3,0.751,0.8,1.7,2.5,3.3,1.8,1.2,0.2,0.6,2.3,0.2,9.4,-3.6,19.7,2,0,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1
11,Cuttino Mobley,1999-00,HOU,81,34,47,0.42,30.8,5.4,12.5,0.43,1.3,3.6,0.356,3.7,4.4,0.847,0.7,2.8,3.6,2.6,2.3,1.1,0.4,0.6,2.1,0.2,15.8,-0.6,26.0,1,0,1,6,2,9,11,9,9,9,7,6,8,2,2,3,6,8,8,6,2,8,8,6,9,5,6,8,7,5,1
8,Shandon Anderson,1999-00,HOU,82,34,48,0.415,33.0,4.5,9.5,0.473,1.0,2.7,0.351,2.4,3.1,0.767,1.1,3.6,4.7,2.9,2.4,1.2,0.4,0.8,2.2,0.2,12.3,-1.1,24.6,4,0,1,8,2,9,1,1,1,2,1,1,3,1,1,2,1,1,1,1,1,1,2,1,3,2,1,8,1,1,1
10,Steve Francis,1999-00,HOU,77,31,46,0.403,36.0,6.5,14.5,0.445,1.4,4.0,0.345,3.7,4.7,0.786,2.0,3.3,5.3,6.6,4.0,1.5,0.4,0.9,3.0,0.2,18.0,-2.1,36.0,17,1,5,5,1,7,7,5,5,2,2,2,5,8,8,6,2,7,6,2,2,4,6,4,7,5,5,9,5,3,3
3,Walt Williams,1999-00,HOU,76,34,42,0.447,24.5,4.1,9.0,0.458,1.3,3.4,0.391,1.3,1.6,0.821,0.9,3.1,4.0,2.1,1.5,0.6,0.6,0.4,2.5,0.2,10.9,0.8,21.0,3,0,1,3,2,5,3,3,3,1,5,5,5,6,6,3,3,3,3,3,3,4,4,5,3,1,3,4,3,1,1
11,Austin Croshere,1999-00,IND,81,55,26,0.679,23.3,3.6,8.1,0.441,0.8,2.1,0.362,2.4,2.9,0.848,1.7,4.7,6.4,1.1,1.5,0.5,0.7,0.6,2.5,0.2,10.3,3.8,22.0,11,0,1,2,4,5,2,1,2,3,3,4,5,3,2,9,1,1,1,5,2,2,1,3,1,6,1,1,1,1,1
9,Dale Davis,1999-00,IND,74,51,23,0.689,28.8,4.1,8.1,0.502,0.0,0.0,0.0,1.9,2.7,0.685,3.5,6.4,9.9,0.9,1.2,0.7,1.3,0.5,2.7,0.1,10.0,2.4,27.8,24,0,7,2,7,4,5,2,2,7,1,3,1,2,1,2,3,1,1,7,2,4,2,5,3,3,2,5,1,2,1
13,Jalen Rose,1999-00,IND,80,54,26,0.675,37.2,7.0,15.0,0.471,1.0,2.5,0.393,3.2,3.8,0.827,0.5,4.3,4.8,4.0,2.4,1.1,0.6,0.5,2.9,0.3,18.2,2.9,32.7,4,0,4,2,8,3,5,5,6,2,7,8,5,6,7,7,6,2,2,5,5,2,1,9,4,4,6,1,4,3,2
6,Mark Jackson,1999-00,IND,81,55,26,0.679,27.0,3.0,7.0,0.432,1.1,2.7,0.403,1.0,1.2,0.806,0.8,2.9,3.7,8.0,2.1,0.9,0.1,0.4,1.4,0.1,8.1,1.3,25.6,10,1,4,2,4,2,8,5,6,2,1,2,2,7,7,3,3,7,7,5,4,5,3,6,7,1,6,5,5,4,3
5,Reggie Miller,1999-00,IND,81,55,26,0.679,36.9,5.8,12.9,0.448,2.0,5.0,0.408,4.6,5.0,0.919,0.6,2.3,3.0,2.3,1.6,1.0,0.3,0.4,1.6,0.6,18.1,3.4,27.6,0,0,1,3,6,3,2,5,5,3,5,5,3,3,3,3,2,4,3,6,3,2,1,4,7,1,5,5,4,5,1
0,Rik Smits,1999-00,IND,79,54,25,0.684,23.5,5.5,11.3,0.484,0.0,0.0,0.0,2.0,2.7,0.739,1.2,3.9,5.1,1.1,1.4,0.3,1.3,0.5,3.2,0.3,12.9,0.2,23.8,4,0,1,1,2,2,4,4,4,4,2,4,2,4,4,4,4,4,4,3,4,4,1,4,4,1,4,4,4,3,1
7,Travis Best,1999-00,IND,82,56,26,0.683,20.6,3.3,6.8,0.483,0.4,1.1,0.376,1.9,2.3,0.821,0.2,1.5,1.7,3.3,1.3,0.9,0.1,0.3,2.5,0.2,8.9,3.4,17.7,0,0,1,2,5,2,7,4,5,1,5,5,3,3,3,9,10,5,5,8,7,6,8,6,3,1,4,1,5,3,1
10,Derek Anderson,1999-00,LAC,64,7,57,0.109,34.4,5.9,13.4,0.438,0.9,2.8,0.309,4.2,4.8,0.877,1.3,2.8,4.0,3.4,2.6,1.4,0.2,0.6,2.3,0.5,16.9,-9.1,29.0,2,1,5,11,1,11,3,1,1,1,9,9,8,1,2,2,1,4,3,6,1,2,4,2,2,5,1,12,2,2,1
8,Eric Piatkowski,1999-00,LAC,75,13,62,0.173,22.8,3.2,7.6,0.415,1.2,3.2,0.383,1.1,1.3,0.85,1.0,2.0,3.0,1.1,0.8,0.6,0.2,0.3,1.9,0.1,8.7,-6.0,15.4,0,0,2,10,1,12,5,5,4,8,6,6,10,6,6,7,2,5,3,6,6,3,3,6,2,4,6,12,6,3,1
13,Lamar Odom,1999-00,LAC,76,15,61,0.197,36.4,5.9,13.5,0.438,0.8,2.2,0.36,4.0,5.5,0.719,2.1,5.7,7.8,4.2,3.4,1.2,1.3,1.0,3.8,0.2,16.6,-5.9,36.2,26,3,8,12,1,14,6,3,3,10,6,10,3,2,2,3,7,10,9,5,2,1,3,3,1,9,3,14,5,6,2
8,Maurice Taylor,1999-00,LAC,62,10,52,0.161,35.9,7.4,15.9,0.464,0.0,0.1,0.125,2.3,3.2,0.711,1.5,4.9,6.5,1.6,2.7,0.8,0.8,0.9,3.5,0.6,17.1,-9.5,29.3,10,0,6,8,2,10,1,1,1,6,3,3,3,3,3,5,5,1,1,1,1,1,1,2,2,3,1,10,1,1,1
9,Michael Olowokandi,1999-00,LAC,80,14,66,0.175,31.2,4.1,9.5,0.437,0.0,0.0,0.0,1.5,2.4,0.651,2.4,5.8,8.2,0.5,2.2,0.4,1.8,0.7,3.8,0.1,9.8,-8.9,24.7,20,0,2,6,1,10,3,3,3,4,1,1,1,2,3,4,2,3,3,7,2,5,3,4,1,5,3,10,3,2,1
4,Tyrone Nesby,1999-00,LAC,73,14,59,0.192,31.8,5.0,12.5,0.398,1.3,3.8,0.335,2.1,2.6,0.791,1.1,2.6,3.8,1.7,1.4,1.0,0.4,0.5,2.8,0.1,13.3,-8.5,23.3,0,0,1,2,1,4,1,1,1,3,1,1,2,2,2,2,4,2,2,1,1,2,1,2,2,1,1,5,1,3,1
4,Glen Rice,1999-00,LAL,80,65,15,0.813,31.6,5.3,12.3,0.43,1.1,2.9,0.367,4.3,5.0,0.874,0.7,3.4,4.1,2.2,1.4,0.6,0.2,0.7,2.2,0.3,15.9,5.0,24.9,2,0,2,1,5,1,4,4,4,5,6,6,6,3,3,2,4,1,3,3,4,5,5,2,5,1,4,1,4,2,1
16,Kobe Bryant,1999-00,LAL,66,55,11,0.833,38.2,8.4,17.9,0.468,0.7,2.2,0.319,5.0,6.1,0.821,1.6,4.7,6.3,4.9,2.8,1.6,0.9,0.8,3.3,0.2,22.5,8.0,42.3,12,0,13,6,19,1,11,13,15,2,17,17,13,15,15,15,1,6,3,12,15,6,2,13,1,12,14,1,11,5,10
13,Shaquille O'Neal,1999-00,LAL,79,66,13,0.835,40.1,12.1,21.1,0.574,0.0,0.0,0.0,5.5,10.4,0.524,4.3,9.4,13.6,3.8,2.8,0.5,3.0,0.7,3.2,0.2,29.7,8.9,59.3,63,0,1,1,12,1,1,1,1,12,1,7,1,6,6,7,1,1,1,1,9,12,1,3,12,8,1,2,1,1,2
9,Alonzo Mourning,1999-00,MIA,79,50,29,0.633,34.7,8.3,15.0,0.551,0.0,0.1,0.0,5.2,7.4,0.711,2.7,6.8,9.5,1.6,2.7,0.5,3.7,0.9,3.9,0.4,21.7,3.4,45.5,38,0,1,1,3,5,3,1,1,4,3,3,3,4,4,2,4,3,4,3,4,4,2,4,2,4,1,5,2,1,1
