,PLAYER_NAME,GROUP_VALUE,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
5,Brook Lopez,2016-17,BKN,75,20,55,0.267,29.6,7.4,15.6,0.474,1.8,5.2,0.346,3.9,4.9,0.81,1.6,3.8,5.4,2.3,2.5,0.5,1.7,0.7,2.6,4.0,20.5,-2.1,34.5,2,0,5,10,3,13,7,6,3,10,3,2,3,7,7,7,9,7,8,1,2,11,10,10,9,7,3,11,5,10,1
4,Rondae Hollis-Jefferson,2016-17,BKN,78,19,59,0.244,22.6,3.0,6.9,0.434,0.2,0.9,0.224,2.4,3.2,0.751,1.2,4.6,5.8,2.0,1.5,1.1,0.6,0.6,2.3,2.4,8.7,-3.4,21.9,8,0,1,4,1,5,2,3,3,5,1,1,3,2,2,2,5,2,2,2,2,2,2,3,1,3,3,6,2,2,1
5,Sean Kilpatrick,2016-17,BKN,70,14,56,0.2,25.1,4.4,10.5,0.415,1.5,4.4,0.341,2.9,3.5,0.843,0.3,3.7,4.0,2.2,1.9,0.6,0.1,0.8,1.7,2.6,13.1,-3.2,21.6,4,0,1,1,1,7,1,3,3,3,3,2,4,1,2,7,3,1,1,1,1,3,3,1,1,2,3,6,2,1,1
4,Trevor Booker,2016-17,BKN,71,18,53,0.254,24.7,4.3,8.3,0.516,0.4,1.1,0.321,1.0,1.5,0.673,2.0,6.0,8.0,1.9,1.8,1.1,0.4,0.5,2.1,1.4,10.0,-4.7,25.1,16,0,4,5,1,8,2,1,2,5,2,1,3,5,5,4,6,1,1,2,1,1,6,2,3,4,2,10,1,1,1
5,Cody Zeller,2016-17,CHA,62,33,29,0.532,27.8,4.1,7.1,0.571,0.0,0.0,0.0,2.1,3.2,0.679,2.2,4.4,6.5,1.6,1.0,1.0,0.9,0.9,3.0,2.6,10.3,3.4,25.3,6,0,3,3,5,2,1,2,2,1,7,7,7,3,2,9,4,2,4,4,5,1,1,1,2,3,2,1,1,3,1
5,Frank Kaminsky,2016-17,CHA,75,31,44,0.413,26.1,4.3,10.7,0.399,1.5,4.7,0.328,1.6,2.1,0.756,0.8,3.7,4.5,2.2,1.0,0.6,0.5,0.5,1.9,1.5,11.7,0.6,22.5,4,0,3,4,1,7,1,1,1,7,1,1,7,4,5,3,6,1,3,1,1,2,3,4,2,5,1,4,2,1,1
5,Jeremy Lamb,2016-17,CHA,62,27,35,0.435,18.4,3.6,7.9,0.46,0.7,2.4,0.281,1.8,2.1,0.853,0.5,3.8,4.3,1.2,0.6,0.4,0.4,0.3,1.6,1.8,9.7,-0.6,18.4,1,0,5,5,3,9,7,4,4,1,9,9,10,5,5,7,6,3,3,7,6,9,6,6,7,5,5,8,5,3,1
5,Kemba Walker,2016-17,CHA,79,36,43,0.456,34.7,8.1,18.3,0.444,3.0,7.6,0.399,3.8,4.5,0.847,0.6,3.3,3.9,5.5,2.1,1.1,0.3,1.4,1.5,4.2,23.2,2.4,38.0,8,0,5,5,4,7,5,2,2,1,3,4,2,5,6,5,5,5,5,5,5,8,10,2,5,4,2,4,2,3,4
5,Marco Belinelli,2016-17,CHA,74,34,40,0.459,24.0,3.6,8.3,0.429,1.4,3.8,0.36,2.0,2.3,0.893,0.2,2.2,2.4,2.0,0.9,0.6,0.1,0.1,1.2,2.0,10.5,0.6,17.6,1,0,4,6,3,8,7,8,9,5,8,7,12,1,2,3,10,4,5,4,10,8,2,12,10,2,5,5,5,1,1
5,Marvin Williams,2016-17,CHA,76,32,44,0.421,30.2,3.9,9.3,0.422,1.6,4.7,0.35,1.7,2.0,0.873,1.2,5.4,6.6,1.4,0.8,0.8,0.7,0.5,1.8,1.7,11.2,-0.4,24.8,11,0,7,10,5,11,5,5,4,15,3,3,9,8,8,1,9,1,1,3,10,9,3,8,10,8,5,8,4,1,1
5,Michael Kidd-Gilchrist,2016-17,CHA,81,36,45,0.444,29.0,3.6,7.6,0.477,0.0,0.1,0.111,1.9,2.4,0.784,1.9,5.0,7.0,1.4,0.7,1.0,1.0,0.9,2.3,2.2,9.2,-0.1,24.8,11,0,1,1,2,7,2,4,4,3,6,7,5,3,5,2,2,2,2,2,7,1,1,4,3,4,4,6,1,2,1
5,Nicolas Batum,2016-17,CHA,77,35,42,0.455,34.0,5.1,12.7,0.403,1.8,5.3,0.333,3.2,3.7,0.856,0.6,5.6,6.2,5.9,2.5,1.1,0.4,0.5,1.4,2.4,15.1,0.9,33.5,15,1,4,7,1,11,4,2,1,12,6,3,12,1,1,4,13,2,2,1,4,2,12,2,13,3,1,7,1,2,5
4,Dwyane Wade,2016-17,CHI,60,29,31,0.483,29.9,6.9,15.9,0.434,0.8,2.4,0.31,3.7,4.7,0.794,1.1,3.5,4.5,3.8,2.3,1.4,0.7,0.8,1.9,3.3,18.3,-1.2,33.4,2,0,11,12,6,15,14,13,11,15,5,5,4,13,14,2,11,8,9,15,15,11,12,6,13,12,13,15,12,13,5
7,Jimmy Butler,2016-17,CHI,76,40,36,0.526,37.0,7.5,16.5,0.455,1.2,3.3,0.367,7.7,8.9,0.865,1.7,4.5,6.2,5.5,2.1,1.9,0.4,0.8,1.5,6.5,23.9,2.7,44.4,15,2,2,3,2,11,3,2,1,8,2,4,4,1,2,3,6,3,3,4,3,6,8,5,6,2,1,7,2,2,3
6,Nikola Mirotic,2016-17,CHI,70,37,33,0.529,24.0,3.7,8.9,0.413,1.8,5.4,0.342,1.4,1.8,0.773,0.9,4.6,5.5,1.1,1.1,0.8,0.8,0.4,1.8,1.7,10.6,2.8,22.3,8,0,2,2,1,6,5,6,6,5,6,5,5,7,6,7,5,4,4,7,4,3,2,2,5,6,6,2,6,2,1
5,Robin Lopez,2016-17,CHI,81,40,41,0.494,28.0,4.7,9.6,0.493,0.0,0.0,0.0,0.9,1.3,0.721,3.0,3.4,6.4,1.0,1.1,0.2,1.4,0.5,1.9,1.5,10.4,0.9,23.4,8,0,4,3,4,7,2,2,2,12,5,6,5,11,12,9,4,4,4,5,7,6,4,4,9,11,4,4,4,4,1
5,Taj Gibson,2016-17,TOT,78,41,37,0.526,25.5,4.7,9.1,0.515,0.0,0.2,0.231,1.4,2.0,0.715,2.0,4.2,6.2,0.9,1.3,0.5,0.8,0.8,2.1,2.0,10.8,0.0,22.4,11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,Taj Gibson,2016-17,OKC,23,14,9,0.609,21.2,3.9,7.8,0.497,0.0,0.0,1.0,1.2,1.7,0.718,1.7,2.8,4.5,0.6,1.2,0.6,0.7,0.8,1.7,1.7,9.0,0.9,17.8,0,0,14,13,14,5,10,6,5,9,6,10,1,11,11,7,13,13,13,14,5,6,12,3,14,8,6,8,12,11,1
7,Taj Gibson,2016-17,CHI,55,27,28,0.491,27.3,5.0,9.6,0.521,0.0,0.2,0.167,1.5,2.2,0.714,2.2,4.8,6.9,1.1,1.4,0.5,0.9,0.8,2.2,2.1,11.6,-0.3,24.4,11,0,11,11,7,12,3,3,2,6,7,6,7,5,5,9,8,1,3,6,2,9,9,5,10,5,3,10,3,5,1
4,Channing Frye,2016-17,CLE,74,44,30,0.595,18.9,3.2,7.0,0.458,1.9,4.5,0.409,0.9,1.0,0.851,0.5,3.4,3.9,0.6,0.7,0.4,0.5,0.1,1.9,1.2,9.1,0.8,16.9,2,0,6,3,8,4,8,7,7,5,4,5,2,8,8,5,10,8,8,13,8,9,8,9,10,8,7,9,7,7,1
5,Kevin Love,2016-17,CLE,60,40,20,0.667,31.4,6.2,14.5,0.427,2.4,6.5,0.373,4.3,4.9,0.871,2.5,8.6,11.1,1.9,2.0,0.9,0.4,1.0,2.1,4.0,19.0,5.6,36.9,41,0,6,3,10,2,8,4,4,10,4,4,6,6,6,4,7,7,5,12,6,1,10,5,5,5,4,1,5,4,2
5,Kyrie Irving,2016-17,CLE,72,47,25,0.653,35.1,9.3,19.7,0.473,2.5,6.1,0.401,4.1,4.6,0.905,0.7,2.5,3.2,5.8,2.5,1.2,0.3,1.0,2.2,3.4,25.2,4.6,39.7,8,0,2,2,5,6,3,3,3,5,5,5,4,4,5,4,8,9,9,6,6,8,8,2,6,8,3,4,4,2,4
5,LeBron James,2016-17,CLE,74,51,23,0.689,37.8,9.9,18.2,0.548,1.7,4.6,0.363,4.8,7.2,0.674,1.3,7.3,8.6,8.7,4.1,1.2,0.6,0.8,1.8,5.9,26.4,6.5,51.3,42,13,13,7,9,9,9,10,17,3,8,11,5,13,12,18,5,3,2,3,2,17,16,9,10,9,14,9,10,3,2
5,Tristan Thompson,2016-17,CLE,78,50,28,0.641,30.0,3.4,5.6,0.6,0.0,0.0,0.0,1.4,2.7,0.498,3.7,5.5,9.2,1.0,0.8,0.5,1.1,0.6,2.3,2.4,8.1,1.7,24.5,19,0,5,3,7,3,4,5,8,1,3,3,3,8,7,11,4,6,5,5,9,5,1,8,5,7,7,3,5,5,1
2,Dirk Nowitzki,2016-17,DAL,54,23,31,0.426,26.4,5.5,12.6,0.437,1.5,3.9,0.378,1.8,2.1,0.875,0.4,6.1,6.5,1.5,0.9,0.6,0.7,0.2,2.1,2.2,14.2,-0.2,27.2,8,0,18,19,7,18,18,18,18,19,7,8,14,19,19,14,19,13,14,19,19,18,12,18,14,12,18,18,18,15,3
7,Harrison Barnes,2016-17,DAL,79,32,47,0.405,35.5,7.6,16.2,0.468,1.0,2.8,0.351,3.1,3.6,0.861,1.2,3.8,5.0,1.5,1.3,0.8,0.2,0.6,1.6,3.4,19.2,-1.7,29.1,1,0,3,5,2,8,2,1,1,3,9,8,10,5,6,1,2,7,6,8,5,2,5,4,5,2,1,8,3,8,1
4,Seth Curry,2016-17,DAL,70,30,40,0.429,29.0,4.8,10.0,0.481,2.0,4.6,0.425,1.2,1.4,0.85,0.4,2.2,2.6,2.7,1.3,1.1,0.1,0.4,1.8,1.6,12.8,-0.5,22.3,1,0,2,4,1,7,2,2,2,3,4,4,6,3,3,3,4,3,2,3,2,2,5,1,2,3,2,6,2,1,1
8,Wesley Matthews,2016-17,DAL,73,29,44,0.397,34.2,4.6,11.6,0.393,2.4,6.6,0.363,2.0,2.5,0.816,0.2,3.3,3.5,2.9,1.4,1.1,0.2,0.3,2.2,2.9,13.5,-2.6,24.5,0,0,5,8,1,12,2,6,5,11,6,3,12,5,7,9,15,1,2,1,3,6,9,11,8,4,6,14,5,4,1
5,Danilo Gallinari,2016-17,DEN,63,31,32,0.492,33.9,5.3,11.9,0.447,2.0,5.1,0.389,5.5,6.1,0.902,0.6,4.5,5.2,2.1,1.3,0.6,0.2,0.4,1.5,4.6,18.2,2.5,28.9,4,0,4,4,3,10,4,4,6,3,5,5,6,3,3,6,8,4,6,5,7,10,10,9,11,5,4,5,3,3,1
6,Emmanuel Mudiay,2016-17,DEN,55,25,30,0.455,25.6,3.8,10.0,0.377,1.0,3.2,0.315,2.4,3.0,0.784,0.5,2.7,3.2,3.9,2.2,0.7,0.2,0.8,1.7,2.2,11.0,-2.4,21.5,1,0,3,3,3,3,3,3,3,4,3,3,5,2,3,2,2,3,3,2,3,3,4,3,3,4,3,3,3,2,1
7,Gary Harris,2016-17,DEN,57,29,28,0.509,31.3,5.6,11.2,0.502,1.9,4.5,0.42,1.8,2.4,0.776,0.8,2.3,3.1,2.9,1.3,1.2,0.1,0.6,1.6,1.7,14.9,1.4,25.8,0,0,3,5,5,5,4,2,2,1,2,3,1,4,4,7,1,2,1,2,2,4,8,3,8,3,2,5,2,1,1
4,Jamal Murray,2016-17,DEN,82,40,42,0.488,21.5,3.6,8.9,0.404,1.4,4.2,0.334,1.3,1.5,0.883,0.5,2.1,2.6,2.1,1.4,0.6,0.3,0.4,1.5,1.3,9.9,0.9,17.5,1,0,1,3,1,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,3,5,5,5,5,5,5,3,1
3,Jameer Nelson,2016-17,DEN,75,34,41,0.453,27.3,3.6,8.1,0.444,1.4,3.6,0.388,0.6,0.8,0.714,0.4,2.2,2.6,5.1,1.7,0.7,0.1,0.3,2.6,1.0,9.2,1.7,20.7,4,0,4,5,3,10,10,12,11,8,7,10,5,13,13,14,15,12,13,9,11,12,6,13,6,15,11,7,10,3,1
5,Nikola Jokic,2016-17,DEN,73,37,36,0.507,27.9,6.8,11.7,0.578,0.6,1.9,0.324,2.6,3.1,0.825,2.9,6.9,9.8,4.9,2.3,0.8,0.8,0.7,2.9,3.2,16.7,4.1,38.3,39,6,4,5,2,6,6,5,6,1,6,6,5,6,6,3,1,6,5,6,6,7,3,5,2,6,6,4,6,4,6
5,Will Barton,2016-17,DEN,60,31,29,0.517,28.4,4.9,11.1,0.443,1.5,3.9,0.37,2.4,3.2,0.753,1.0,3.4,4.3,3.4,1.6,0.8,0.5,0.8,1.8,2.3,13.7,-1.3,26.2,2,0,4,5,4,8,6,5,5,3,6,7,4,2,2,10,2,7,7,4,5,7,6,5,4,3,5,9,5,3,1
5,Wilson Chandler,2016-17,DEN,71,35,36,0.493,30.9,6.1,13.2,0.461,1.5,4.6,0.337,2.0,2.7,0.727,1.5,5.0,6.5,2.0,1.6,0.7,0.4,0.5,2.4,2.2,15.7,-0.5,28.3,9,0,4,2,4,8,7,3,3,3,4,4,8,3,1,10,1,1,1,6,5,6,10,7,8,2,2,6,2,1,1
9,Andre Drummond,2016-17,DET,81,36,45,0.444,29.7,6.0,11.2,0.53,0.0,0.1,0.286,1.7,4.4,0.386,4.3,9.5,13.8,1.1,1.9,1.5,1.1,0.7,2.9,3.6,13.6,-3.4,37.8,49,0,2,4,3,7,7,8,8,8,3,6,3,9,8,10,7,5,5,8,8,4,10,8,9,7,8,10,7,5,1
5,Ish Smith,2016-17,DET,81,37,44,0.457,24.1,4.1,9.2,0.439,0.3,1.3,0.267,0.9,1.3,0.706,0.3,2.6,2.9,5.2,1.4,0.8,0.4,0.4,1.6,1.4,9.4,0.6,22.7,3,0,2,3,2,10,5,5,5,3,8,5,12,6,6,5,11,5,6,4,5,6,2,5,4,5,5,4,5,3,1
2,Jon Leuer,2016-17,DET,75,34,41,0.453,25.9,4.1,8.6,0.48,0.7,2.2,0.293,1.3,1.5,0.867,1.4,4.0,5.4,1.5,0.9,0.4,0.3,0.5,1.9,1.3,10.2,-1.0,20.3,3,0,1,2,2,6,1,1,1,6,1,1,4,2,3,1,1,2,2,1,2,2,4,1,2,3,1,6,1,2,1
5,Kentavious Caldwell-Pope,2016-17,DET,76,33,43,0.434,33.3,4.9,12.2,0.399,2.0,5.8,0.35,2.0,2.4,0.832,0.7,2.5,3.3,2.5,1.1,1.2,0.2,0.4,1.6,1.8,13.8,-1.9,24.4,1,0,4,5,4,6,2,2,2,8,3,1,5,3,3,4,3,5,4,1,5,3,8,4,9,3,2,8,3,2,1
7,Marcus Morris Sr.,2016-17,DET,79,36,43,0.456,32.5,5.3,12.7,0.418,1.5,4.5,0.331,1.8,2.3,0.784,1.0,3.7,4.6,2.0,1.1,0.7,0.3,0.3,2.1,2.3,14.0,-1.3,24.4,5,0,4,6,1,10,2,3,3,11,6,5,10,6,5,7,6,7,7,3,8,7,5,9,7,5,4,9,5,1,1
7,Reggie Jackson,2016-17,DET,52,23,29,0.442,27.4,5.5,13.0,0.419,1.3,3.5,0.359,2.3,2.6,0.868,0.4,1.8,2.2,5.2,2.2,0.7,0.1,0.6,2.5,2.8,14.5,-4.3,25.0,4,0,6,9,3,11,7,5,5,10,7,8,5,5,5,3,9,12,12,4,4,6,10,5,3,3,7,13,9,3,2
9,Tobias Harris,2016-17,DET,82,37,45,0.451,31.3,6.2,13.0,0.481,1.3,3.8,0.347,2.3,2.8,0.841,0.8,4.3,5.1,1.7,1.2,0.7,0.5,0.6,1.6,2.0,16.1,0.0,27.2,3,0,1,3,2,10,12,10,10,3,6,6,8,12,12,8,10,13,13,12,11,7,9,13,13,12,11,8,12,10,2
5,Draymond Green,2016-17,GSW,76,62,14,0.816,32.5,3.6,8.6,0.418,1.1,3.5,0.308,2.0,2.8,0.709,1.3,6.6,7.9,7.0,2.4,2.0,1.4,0.5,2.9,2.9,10.2,10.8,38.0,17,5,5,3,8,3,3,4,4,7,4,3,4,2,2,5,3,3,3,5,6,1,2,2,5,2,4,2,2,4,3
4,Kevin Durant,2016-17,GSW,62,51,11,0.823,33.4,8.9,16.5,0.537,1.9,5.0,0.375,5.4,6.2,0.875,0.6,7.6,8.3,4.8,2.2,1.1,1.6,0.4,1.9,4.6,25.1,11.5,48.0,23,1,11,6,13,1,13,12,14,2,7,8,9,11,12,9,6,1,1,7,14,7,2,13,10,12,13,1,5,4,6
3,Klay Thompson,2016-17,GSW,78,66,12,0.846,34.0,8.3,17.6,0.468,3.4,8.3,0.414,2.4,2.8,0.853,0.6,3.0,3.7,2.1,1.6,0.8,0.5,0.6,1.8,2.0,22.3,10.3,32.2,0,0,4,2,7,2,5,2,2,3,2,1,5,3,2,5,2,5,5,7,7,5,6,4,6,5,1,2,3,4,1
5,Stephen Curry,2016-17,GSW,79,65,14,0.823,33.4,8.5,18.3,0.468,4.1,10.0,0.411,4.1,4.6,0.898,0.8,3.7,4.5,6.6,3.0,1.8,0.2,0.7,2.3,3.5,25.3,12.8,43.6,9,0,3,3,7,3,9,4,5,9,6,5,11,6,6,10,3,8,7,5,10,4,7,3,7,8,6,2,8,6,5
5,Clint Capela,2016-17,HOU,65,44,21,0.677,23.9,5.6,8.7,0.643,0.0,0.0,0.0,1.4,2.7,0.531,2.7,5.4,8.1,1.0,1.3,0.5,1.2,0.9,2.8,2.1,12.6,3.3,27.6,15,0,4,2,4,2,6,5,6,3,1,4,1,4,5,4,6,6,6,4,4,7,6,3,1,6,5,4,6,6,2
5,Eric Gordon,2016-17,HOU,75,50,25,0.667,31.0,5.5,13.5,0.406,3.3,8.8,0.372,2.0,2.3,0.84,0.4,2.3,2.7,2.5,1.6,0.6,0.5,0.6,2.0,2.0,16.2,3.9,25.1,0,0,2,2,8,2,10,9,7,12,1,2,6,12,12,4,6,2,3,11,12,9,1,13,7,12,7,3,8,3,1
7,James Harden,2016-17,HOU,81,54,27,0.667,36.4,8.3,18.9,0.44,3.2,9.3,0.347,9.2,10.9,0.847,1.2,7.0,8.1,11.2,5.7,1.5,0.5,1.1,2.7,6.2,29.1,5.2,55.8,64,22,3,4,4,6,9,5,5,9,4,4,13,3,3,11,1,3,2,1,1,8,10,9,4,7,4,4,3,1,1
2,Nene,2016-17,HOU,67,47,20,0.701,17.9,3.7,5.9,0.617,0.0,0.1,0.333,1.7,2.9,0.589,1.4,2.8,4.2,1.0,1.1,0.8,0.6,0.5,2.4,2.3,9.1,2.9,18.8,0,0,6,3,12,2,14,13,14,1,1,2,1,14,15,13,12,15,15,14,16,13,12,11,14,12,14,7,14,14,1
5,Patrick Beverley,2016-17,HOU,67,46,21,0.687,30.7,3.4,8.1,0.42,1.6,4.3,0.382,1.1,1.4,0.768,1.4,4.4,5.9,4.2,1.5,1.5,0.4,0.4,3.3,2.4,9.5,5.3,26.9,6,0,3,2,3,3,3,5,5,4,5,5,6,5,5,6,2,1,1,2,2,2,9,4,2,2,5,2,2,1,1
5,Ryan Anderson,2016-17,HOU,72,50,22,0.694,29.4,4.5,10.7,0.418,2.8,7.0,0.403,1.8,2.1,0.86,1.6,3.0,4.6,0.9,0.8,0.4,0.2,0.3,2.0,1.9,13.6,5.7,21.6,2,0,2,2,6,3,5,6,6,8,2,2,2,6,6,5,8,10,9,5,10,9,10,9,6,6,6,1,6,8,1
9,Trevor Ariza,2016-17,HOU,80,53,27,0.663,34.7,4.1,10.0,0.409,2.4,6.9,0.344,1.2,1.6,0.738,0.7,5.1,5.7,2.2,0.9,1.8,0.3,0.3,1.7,1.6,11.7,4.6,27.2,3,0,4,3,8,7,6,7,7,16,2,1,11,17,17,12,16,1,2,8,14,3,15,17,17,13,6,2,5,4,2
6,CJ Miles,2016-17,IND,76,39,37,0.513,23.4,3.7,8.5,0.434,2.2,5.4,0.413,1.1,1.2,0.903,0.4,2.6,3.0,0.6,0.5,0.6,0.3,0.3,2.0,1.1,10.7,1.0,17.6,0,0,2,4,4,9,4,6,7,4,2,4,1,9,11,2,7,2,3,15,12,11,6,11,8,9,5,6,6,3,1
8,Jeff Teague,2016-17,IND,82,42,40,0.512,32.4,4.9,11.1,0.442,1.1,3.1,0.357,4.4,5.1,0.867,0.4,3.6,4.0,7.8,2.6,1.2,0.4,1.1,2.0,4.2,15.3,0.6,34.0,16,0,1,5,2,10,4,6,6,7,4,4,8,1,1,4,6,1,1,2,5,6,4,1,7,1,4,8,1,1,1
0,Monta Ellis,2016-17,IND,74,39,35,0.527,27.0,3.3,7.5,0.443,0.6,1.8,0.319,1.3,1.7,0.727,0.3,2.5,2.8,3.2,1.8,1.1,0.4,0.4,2.0,1.7,8.5,-1.0,19.0,0,0,8,5,6,6,12,12,12,8,8,10,6,12,12,12,12,10,11,12,12,12,4,12,11,12,12,9,12,12,1
