,PLAYER_NAME,GROUP_VALUE,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
1,Chris Gatling,2000-01,CLE,74,28,46,0.378,22.6,4.4,9.9,0.449,0.4,1.2,0.304,2.1,3.1,0.684,1.3,3.9,5.3,0.8,1.6,0.7,0.4,0.6,2.5,0.0,11.4,-2.6,20.6,4,0,1,2,1,4,5,4,4,6,1,1,1,6,6,6,6,4,5,4,6,7,3,5,7,9,5,7,5,4,1
6,Clar. Weatherspoon,2000-01,CLE,82,30,52,0.366,33.9,4.2,8.4,0.501,0.0,0.0,0.0,2.8,3.5,0.79,2.7,7.0,9.7,1.3,1.4,1.0,1.3,1.1,2.1,0.0,11.3,-3.3,30.4,25,0,1,4,2,7,2,2,3,4,2,3,2,1,2,5,2,1,1,3,4,2,1,1,8,5,2,9,1,1,1
4,Lamond Murray,2000-01,CLE,78,30,48,0.385,28.5,5.0,11.9,0.423,0.8,2.1,0.37,2.0,2.7,0.735,1.3,3.0,4.4,1.6,1.8,1.1,0.3,0.7,2.2,0.0,12.8,-2.4,22.8,5,0,2,3,2,5,4,4,4,5,2,2,3,6,6,7,3,4,4,4,5,4,6,4,3,4,4,6,4,4,1
8,Matt Harpring,2000-01,CLE,56,24,32,0.429,28.8,4.3,9.4,0.454,0.2,0.9,0.25,2.4,2.9,0.812,1.6,2.7,4.3,1.8,1.6,0.8,0.3,0.7,2.9,0.0,11.1,-3.1,20.6,2,0,8,8,5,10,5,6,6,10,5,3,7,6,6,2,7,7,7,3,4,6,1,6,4,8,7,10,6,6,1
18,Dirk Nowitzki,2000-01,DAL,82,53,29,0.646,38.1,7.2,15.2,0.474,1.8,4.8,0.387,5.5,6.6,0.838,1.5,7.7,9.2,2.1,1.9,1.0,1.2,0.6,3.0,0.0,21.8,6.5,40.6,38,0,1,7,10,8,4,13,13,9,2,2,10,9,9,18,3,4,4,15,7,5,3,8,2,16,11,5,10,3,3
9,Howard Eisley,2000-01,DAL,82,53,29,0.646,29.6,3.2,8.2,0.393,1.3,3.3,0.398,1.3,1.5,0.825,0.3,2.1,2.4,3.6,1.2,1.2,0.1,0.3,2.7,0.0,9.0,2.0,20.1,1,0,1,4,3,5,1,2,1,8,2,2,3,4,4,7,4,1,1,6,10,1,2,7,3,6,2,1,2,4,1
11,Michael Finley,2000-01,DAL,82,53,29,0.646,42.0,8.7,18.9,0.458,1.1,3.2,0.346,3.1,4.0,0.775,1.3,3.9,5.2,4.4,2.3,1.4,0.4,0.8,2.1,0.0,21.5,4.9,37.5,9,1,1,5,5,9,2,2,2,4,10,10,12,4,3,14,5,5,6,3,3,2,2,2,1,10,2,3,3,2,2
13,Steve Nash,2000-01,DAL,70,48,22,0.686,34.1,5.5,11.3,0.487,1.3,3.1,0.406,3.3,3.7,0.895,0.7,2.5,3.2,7.3,2.9,1.0,0.1,0.6,2.3,0.0,15.6,4.6,30.7,12,0,12,10,14,5,6,9,9,10,9,10,12,2,2,11,5,9,7,12,9,2,11,2,2,11,8,7,11,12,4
11,Antonio McDyess,2000-01,DEN,70,34,36,0.486,36.5,8.2,16.6,0.495,0.0,0.0,0.0,4.3,6.2,0.7,3.4,8.6,12.1,2.1,2.3,0.6,1.5,1.0,3.1,0.0,20.8,0.1,42.3,51,0,10,8,3,8,2,2,2,8,3,10,3,2,3,4,1,1,1,1,4,11,5,2,6,11,2,8,2,1,1
1,George McCloud,2000-01,DEN,76,37,39,0.487,26.4,3.3,8.6,0.382,1.0,3.1,0.329,2.0,2.4,0.84,0.7,2.2,2.9,3.7,1.5,0.7,0.4,0.6,2.2,0.0,9.6,-2.8,20.3,0,0,2,2,3,4,4,3,2,5,5,6,6,1,1,2,3,6,6,1,3,5,1,1,5,4,3,6,3,4,1
12,James Posey,2000-01,DEN,82,40,42,0.488,27.5,3.0,7.2,0.412,0.8,2.6,0.3,1.4,1.7,0.816,1.5,3.7,5.3,2.0,1.2,1.1,0.5,0.5,2.8,0.0,8.1,0.3,21.0,8,0,1,5,3,8,8,5,5,7,13,12,11,8,8,8,1,10,3,3,6,6,2,4,5,9,7,6,4,1,2
7,Nick Van Exel,2000-01,DEN,71,34,37,0.479,37.8,6.5,15.7,0.414,1.9,5.0,0.377,2.9,3.5,0.819,0.6,2.8,3.4,8.5,2.3,0.9,0.3,0.5,1.5,0.0,17.7,-0.9,35.5,20,0,4,6,2,6,2,2,2,2,3,4,5,2,2,3,1,4,3,3,5,4,1,3,4,5,2,7,2,2,1
9,Raef LaFrentz,2000-01,DEN,78,38,40,0.487,31.5,5.0,10.4,0.477,0.7,1.8,0.367,2.3,3.4,0.698,2.2,5.6,7.8,1.4,1.2,0.5,2.6,1.1,3.7,0.0,12.9,-0.7,32.4,21,0,4,3,3,5,3,2,4,3,8,8,5,2,2,6,3,2,2,3,2,7,2,1,3,6,3,6,2,2,1
7,Voshon Lenard,2000-01,DEN,80,40,40,0.5,29.2,4.2,10.6,0.397,1.8,4.8,0.385,1.9,2.4,0.797,0.6,2.3,2.9,2.4,1.3,0.8,0.2,0.8,2.1,0.0,12.2,-1.4,21.0,1,0,2,3,3,6,4,7,4,8,3,2,4,3,4,3,5,4,4,2,7,5,5,2,6,6,5,7,4,2,1
15,Chucky Atkins,2000-01,DET,81,31,50,0.383,29.2,4.7,11.8,0.399,1.5,4.2,0.357,1.1,1.6,0.692,0.3,1.8,2.1,4.1,1.8,0.8,0.1,0.4,2.3,0.0,12.0,-0.7,21.5,2,0,3,5,2,11,3,2,1,7,5,5,5,6,6,12,4,2,2,4,2,4,3,7,1,10,5,9,4,2,1
12,Jerry Stackhouse,2000-01,DET,80,31,49,0.388,40.1,9.7,24.1,0.402,2.1,5.9,0.351,8.3,10.1,0.822,1.2,2.7,3.9,5.1,4.1,1.2,0.7,1.3,2.0,0.0,29.8,-0.8,43.8,5,1,3,7,2,14,1,1,1,10,1,1,3,1,1,11,5,4,3,2,1,3,3,2,6,14,1,14,1,1,1
18,Joe Smith,2000-01,DET,69,28,41,0.406,28.1,4.5,11.1,0.403,0.0,0.1,0.0,3.3,4.2,0.805,2.3,4.8,7.1,1.1,1.3,0.7,0.7,0.7,3.7,0.0,12.3,0.0,25.5,10,0,6,6,3,15,6,5,4,17,8,9,8,2,4,9,7,4,5,4,6,4,8,7,2,13,4,9,5,6,1
15,Antawn Jamison,2000-01,GSW,82,17,65,0.207,41.4,9.8,22.1,0.442,0.8,2.5,0.302,4.7,6.5,0.715,3.4,5.3,8.7,2.0,2.4,1.4,0.3,1.2,2.7,0.0,24.9,-6.8,41.2,33,0,1,12,1,16,1,1,1,12,13,13,14,1,1,11,2,7,5,4,2,1,10,2,2,13,1,17,1,4,1
16,Larry Hughes,2000-01,GSW,50,13,37,0.26,36.9,6.2,16.1,0.383,0.3,1.5,0.187,3.9,5.0,0.766,1.5,4.0,5.5,4.5,3.0,1.9,0.6,1.3,2.9,0.0,16.5,-5.0,34.2,6,0,6,10,4,15,4,4,4,13,13,12,15,5,5,9,4,3,3,2,2,2,2,2,3,12,4,15,3,2,2
10,Marc Jackson,2000-01,GSW,48,12,36,0.25,29.3,4.9,10.6,0.467,0.1,0.5,0.217,3.2,4.0,0.802,2.5,5.0,7.5,1.2,1.9,0.7,0.6,1.0,2.9,0.1,13.2,-5.1,25.9,17,0,4,5,2,9,1,1,1,2,1,1,3,2,2,6,1,1,1,1,1,1,1,1,1,4,1,9,1,1,1
1,Mookie Blaylock,2000-01,GSW,69,16,53,0.232,34.1,4.6,11.6,0.396,1.1,3.3,0.324,0.8,1.1,0.697,1.0,2.9,3.9,6.7,1.9,2.4,0.3,0.3,1.9,0.0,11.0,-4.8,31.9,11,1,4,5,2,6,4,4,4,2,5,5,4,5,5,5,3,5,4,3,5,3,3,4,1,2,5,5,4,2,2
10,Cuttino Mobley,2000-01,HOU,79,44,35,0.557,38.1,6.7,15.4,0.434,1.1,3.2,0.357,5.0,6.0,0.831,1.1,4.0,5.0,2.5,2.1,1.1,0.3,1.0,2.1,0.0,19.5,3.4,31.3,8,0,3,2,6,4,5,2,2,4,8,7,7,1,1,6,1,2,1,10,6,9,10,1,7,7,2,1,2,1,1
1,Hakeem Olajuwon,2000-01,HOU,58,32,26,0.552,26.6,4.9,9.8,0.498,0.0,0.0,0.0,2.1,3.4,0.621,2.1,5.3,7.4,1.2,1.4,1.2,1.5,0.4,2.4,0.0,11.9,1.0,29.4,13,0,3,3,3,4,4,4,4,3,3,6,3,4,4,4,3,4,4,5,6,5,5,5,4,4,4,4,4,4,2
7,Maurice Taylor,2000-01,HOU,69,37,32,0.536,28.5,5.7,11.6,0.489,0.0,0.1,0.0,1.7,2.3,0.735,1.6,3.9,5.5,1.5,1.8,0.4,0.6,0.7,3.0,0.0,13.0,-1.8,22.9,5,0,3,2,7,2,3,3,3,2,4,4,4,4,4,2,4,2,2,2,4,6,5,5,6,8,3,6,3,2,1
7,Shandon Anderson,2000-01,HOU,82,45,37,0.549,29.2,3.2,7.2,0.446,0.6,2.1,0.271,1.7,2.3,0.734,0.9,3.2,4.1,2.3,1.6,1.0,0.5,0.5,2.5,0.0,8.7,0.0,19.9,4,0,1,3,5,6,2,4,3,7,3,2,7,4,4,5,5,2,2,2,2,2,1,5,1,4,2,5,2,1,1
9,Steve Francis,2000-01,HOU,80,45,35,0.563,39.9,6.9,15.2,0.451,1.7,4.2,0.396,4.5,5.5,0.817,2.4,4.5,6.9,6.5,3.3,1.8,0.4,0.9,3.4,0.0,19.9,2.3,41.0,24,2,2,1,4,1,4,4,4,1,1,1,2,5,6,3,1,2,2,3,7,1,5,3,2,8,4,2,1,1,1
10,Austin Croshere,2000-01,IND,81,40,41,0.494,23.1,3.4,8.7,0.394,0.9,2.6,0.338,2.5,2.9,0.866,1.5,3.3,4.8,1.1,1.7,0.4,0.6,0.8,2.2,0.0,10.1,0.4,19.1,8,0,1,4,1,12,3,2,1,8,2,2,7,2,2,6,2,4,4,4,1,3,2,1,2,8,2,6,2,2,1
12,Jalen Rose,2000-01,IND,72,36,36,0.5,40.9,7.9,17.3,0.457,0.8,2.4,0.339,4.0,4.8,0.828,0.5,4.5,5.0,6.0,2.9,0.9,0.6,0.7,3.2,0.0,20.5,-0.6,37.1,9,0,5,3,3,5,1,2,3,5,9,9,10,4,4,6,7,1,1,1,4,4,2,3,3,7,3,7,2,1,2
15,Jermaine O'Neal,2000-01,IND,81,40,41,0.494,32.6,5.0,10.7,0.465,0.0,0.1,0.0,2.9,4.8,0.601,3.1,6.7,9.8,1.2,2.0,0.6,2.8,1.1,3.5,0.0,12.9,0.4,34.7,40,0,1,4,1,13,7,11,10,11,6,8,6,8,7,16,1,7,4,11,9,5,1,9,5,16,11,12,7,3,2
4,Reggie Miller,2000-01,IND,81,41,40,0.506,39.3,6.4,14.5,0.44,2.1,5.7,0.366,4.0,4.3,0.928,0.5,3.0,3.5,3.2,1.6,1.0,0.2,0.4,2.0,0.0,18.9,0.0,29.8,1,0,1,4,2,8,1,2,2,6,4,2,7,5,5,2,5,1,2,2,2,3,3,5,3,7,3,8,2,1,1
6,Travis Best,2000-01,IND,77,38,39,0.494,31.9,4.5,10.2,0.44,0.5,1.3,0.381,2.4,2.9,0.827,0.5,2.4,2.9,6.1,1.6,1.4,0.1,0.5,3.2,0.0,11.9,1.5,27.7,14,0,3,4,3,6,1,1,1,4,3,3,2,1,1,8,1,1,1,1,2,1,1,1,1,3,1,3,1,1,1
12,Corey Maggette,2000-01,LAC,69,27,42,0.391,19.7,3.3,7.1,0.462,0.2,0.8,0.304,3.2,4.2,0.774,1.3,2.9,4.2,1.2,1.5,0.5,0.1,0.7,2.0,0.0,10.0,-1.3,17.2,4,0,6,4,5,6,12,12,12,3,11,12,8,11,11,12,4,10,9,12,13,11,7,11,14,11,12,6,12,7,1
8,Darius Miles,2000-01,LAC,81,30,51,0.37,26.4,3.9,7.8,0.505,0.0,0.2,0.053,1.5,2.9,0.521,1.6,4.3,5.9,1.2,1.8,0.6,1.5,0.6,2.4,0.0,9.4,0.4,23.0,9,0,2,2,2,4,6,4,7,2,7,5,7,5,4,8,2,1,1,7,5,7,1,3,4,3,5,1,6,1,1
7,Eric Piatkowski,2000-01,LAC,81,31,50,0.383,26.5,3.6,8.3,0.433,1.5,3.7,0.404,2.0,2.2,0.873,0.7,2.3,3.0,1.2,0.9,0.6,0.2,0.4,1.5,0.0,10.6,-0.7,17.4,0,0,1,3,3,8,1,3,3,5,3,2,6,2,2,5,6,2,2,3,3,5,1,3,5,5,2,8,3,3,1
9,Jeff McInnis,2000-01,LAC,81,31,50,0.383,34.9,5.3,11.5,0.463,0.6,1.8,0.361,1.6,2.0,0.807,0.5,2.2,2.7,5.5,1.4,0.9,0.1,0.4,2.5,0.0,12.9,-3.3,26.1,7,1,1,4,1,8,3,2,3,3,5,5,3,4,4,4,4,1,2,3,6,2,2,5,2,6,2,8,3,2,1
12,Lamar Odom,2000-01,LAC,76,30,46,0.395,37.2,6.3,13.8,0.46,1.1,3.3,0.316,3.4,5.1,0.679,1.4,6.3,7.8,5.2,3.5,1.0,1.6,0.7,3.1,0.0,17.2,-1.5,38.5,24,4,8,10,2,12,5,1,2,8,1,1,7,4,3,9,10,8,10,3,1,5,1,6,8,11,1,10,1,9,1
8,Michael Olowokandi,2000-01,LAC,82,31,51,0.378,25.9,3.8,8.6,0.435,0.0,0.0,0.0,1.0,1.9,0.545,2.0,4.4,6.4,0.6,2.1,0.4,1.3,0.7,3.0,0.0,8.5,-3.0,20.1,10,0,1,3,2,5,5,5,5,5,1,1,1,5,5,8,4,5,5,3,4,7,5,3,6,10,5,6,5,4,1
12,Quentin Richardson,2000-01,LAC,76,28,48,0.368,17.8,3.1,6.9,0.442,0.7,2.0,0.331,1.3,2.1,0.627,1.4,2.0,3.4,0.8,0.8,0.6,0.1,0.6,1.3,0.0,8.1,-1.5,14.4,1,0,3,6,1,10,12,9,11,1,13,13,9,7,6,13,5,13,11,11,10,11,11,6,12,9,10,6,11,7,1
3,Horace Grant,2000-01,LAL,77,54,23,0.701,31.0,3.4,7.4,0.462,0.0,0.0,0.0,1.7,2.2,0.775,2.9,4.2,7.1,1.6,0.6,0.7,0.8,0.4,2.4,0.0,8.5,4.0,23.1,13,0,1,1,5,1,5,6,5,4,2,5,2,3,3,1,3,6,4,5,6,6,4,2,3,3,4,1,5,2,1
15,Kobe Bryant,2000-01,LAL,68,45,23,0.662,41.0,10.3,22.2,0.464,0.9,2.9,0.305,7.0,8.2,0.853,1.5,4.3,5.9,5.0,3.2,1.7,0.6,1.1,3.3,0.0,28.5,5.4,46.7,10,2,12,11,11,10,2,4,5,5,15,14,14,6,7,4,3,9,5,11,8,5,5,1,2,14,4,6,5,7,3
3,Rick Fox,2000-01,LAL,82,56,26,0.683,28.0,3.5,7.9,0.444,1.4,3.7,0.393,1.2,1.5,0.779,1.0,3.0,4.0,3.2,1.7,0.9,0.4,0.5,2.7,0.0,9.6,3.5,21.1,3,0,1,4,3,5,4,3,4,4,1,2,1,4,4,4,3,5,5,5,3,4,3,3,5,3,3,2,3,2,1
12,Shaquille O'Neal,2000-01,LAL,74,51,23,0.689,39.5,11.0,19.2,0.572,0.0,0.0,0.0,6.7,13.1,0.513,3.9,8.8,12.7,3.7,2.9,0.6,2.8,0.7,3.5,0.0,28.7,6.3,56.8,60,0,3,3,3,10,2,3,3,14,1,2,1,1,1,8,2,2,2,2,3,5,3,5,6,10,2,6,2,2,2
2,Anthony Mason,2000-01,MIA,80,49,31,0.613,40.7,5.8,11.9,0.482,0.0,0.0,0.0,4.6,5.9,0.781,2.1,7.5,9.6,3.1,2.2,1.0,0.3,1.3,2.9,0.0,16.1,1.4,34.0,36,0,4,2,4,3,2,2,1,5,3,6,3,1,1,1,3,3,3,6,2,2,3,1,1,4,2,4,2,2,3
5,Brian Grant,2000-01,MIA,82,50,32,0.61,33.8,5.9,12.3,0.479,0.0,0.0,0.0,3.4,4.3,0.797,2.6,6.1,8.8,1.2,2.1,0.7,0.9,1.4,3.6,0.0,15.2,1.8,30.3,31,0,1,1,5,3,1,1,1,5,2,5,2,2,2,4,4,3,4,5,1,3,2,1,2,7,1,4,1,1,1
8,Bruce Bowen,2000-01,MIA,82,50,32,0.61,32.8,2.6,7.1,0.363,1.3,3.7,0.336,1.2,2.0,0.609,0.5,2.4,3.0,1.6,0.9,1.0,0.6,0.4,3.3,0.0,7.6,1.5,17.7,0,0,1,8,2,11,2,5,2,11,2,1,12,2,2,5,5,5,4,1,3,4,2,2,1,10,2,9,2,1,1
9,Eddie Jones,2000-01,MIA,63,40,23,0.635,36.1,6.2,13.8,0.445,1.4,3.8,0.378,3.6,4.3,0.844,1.2,3.4,4.6,2.7,2.1,1.7,0.9,0.7,2.9,0.0,17.4,2.1,32.9,2,0,8,7,7,8,9,4,5,4,10,10,6,5,5,2,1,5,5,9,3,7,4,4,4,9,4,10,6,2,1
4,Tim Hardaway,2000-01,MIA,77,46,31,0.597,33.9,5.3,13.5,0.392,2.5,6.7,0.366,1.9,2.4,0.801,0.3,2.3,2.6,6.3,2.5,1.2,0.1,0.2,2.0,0.0,14.9,3.0,28.8,6,0,3,3,1,7,4,4,4,4,2,2,3,5,5,4,4,5,5,5,5,5,6,5,5,2,4,6,4,4,1
4,Glenn Robinson,2000-01,MIL,76,50,26,0.658,37.0,9.0,19.2,0.468,0.7,2.4,0.299,3.3,4.0,0.82,1.6,5.3,6.9,3.3,2.9,1.1,0.8,0.9,2.5,0.0,22.0,2.8,38.3,15,0,3,1,7,1,4,2,2,3,6,4,9,5,5,6,1,2,1,1,4,5,3,3,6,6,2,2,1,1,1
9,Lindsey Hunter,2000-01,MIL,82,52,30,0.634,24.4,3.6,9.5,0.381,1.9,5.0,0.373,0.9,1.2,0.802,0.4,1.7,2.1,2.7,0.8,1.2,0.1,0.2,2.1,0.0,10.1,2.4,19.9,0,0,1,3,3,8,5,6,6,7,3,2,4,6,6,3,8,5,5,4,8,5,8,6,5,8,5,4,5,4,1
15,Ray Allen,2000-01,MIL,82,52,30,0.634,38.2,7.7,16.0,0.48,2.5,5.7,0.433,4.2,4.8,0.888,1.2,4.0,5.2,4.6,2.5,1.5,0.2,0.7,2.3,0.0,22.0,4.2,37.9,8,1,1,5,8,7,7,8,10,3,10,10,4,6,6,12,4,1,2,3,6,2,3,8,6,16,7,5,4,1,1
9,Sam Cassell,2000-01,MIL,76,51,25,0.671,35.7,7.1,14.9,0.474,0.4,1.3,0.306,3.6,4.3,0.858,0.6,3.2,3.8,7.6,2.9,1.2,0.1,0.6,2.8,0.0,18.2,2.2,35.1,17,0,5,2,8,3,2,4,6,2,11,13,9,9,9,12,8,3,3,3,5,7,12,5,9,10,7,4,7,4,3
16,Tim Thomas,2000-01,MIL,76,48,28,0.632,27.4,4.3,10.0,0.43,1.4,3.4,0.412,2.6,3.3,0.771,1.0,3.1,4.1,1.8,1.5,1.0,0.6,0.6,2.6,0.0,12.6,3.6,23.6,3,0,4,1,8,1,5,7,7,11,4,6,4,2,3,9,7,9,9,4,9,1,2,8,12,13,4,3,5,1,1
4,Anthony Peeler,2000-01,MIN,75,42,33,0.56,28.3,4.1,9.8,0.421,1.3,3.4,0.391,1.0,1.2,0.862,0.6,2.0,2.6,2.6,1.4,1.2,0.2,0.4,2.2,0.0,10.5,1.1,20.4,1,0,4,5,2,5,4,4,3,6,4,5,5,5,5,2,6,6,6,6,3,4,1,4,3,2,3,3,4,1,1
