,PLAYER_NAME,GROUP_VALUE,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
5,Anthony Mason,1996-97,CHH,73,48,25,0.658,43.0,5.9,11.3,0.525,0.0,0.0,0.333,4.4,5.9,0.745,2.5,8.8,11.4,5.7,2.3,1.0,0.5,0.9,2.8,0.0,16.2,1.6,40.6,44,4,5,4,6,1,1,1,2,1,1,2,2,2,2,3,1,1,1,1,1,1,1,2,2,3,1,3,1,1,1
5,Dell Curry,1996-97,CHH,68,43,25,0.632,30.6,5.6,12.3,0.459,1.9,4.4,0.426,1.7,2.1,0.803,0.6,2.5,3.1,1.7,1.4,0.9,0.2,0.4,2.2,0.0,14.8,0.8,23.0,0,0,2,1,3,1,1,1,1,2,1,1,3,1,1,4,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1
7,Glen Rice,1996-97,CHH,79,52,27,0.658,42.5,9.1,19.2,0.477,2.6,5.6,0.47,5.9,6.8,0.867,0.8,3.2,4.0,2.0,2.2,0.9,0.3,0.7,2.4,0.0,26.8,2.2,36.1,0,0,3,2,4,2,1,1,1,1,1,1,1,1,1,3,2,5,4,4,1,2,1,3,3,3,1,3,1,5,1
8,Vlade Divac,1996-97,CHH,81,53,28,0.654,35.1,5.2,10.5,0.494,0.1,0.6,0.234,2.2,3.2,0.683,3.0,6.0,9.0,3.7,2.4,1.3,2.2,0.7,3.4,0.0,12.6,3.4,37.1,32,1,2,5,2,5,2,2,2,3,2,2,5,6,6,6,1,2,2,3,2,2,1,7,1,2,2,5,1,1,1
3,Michael Jordan,1996-97,CHI,82,69,13,0.841,37.9,11.2,23.1,0.486,1.4,3.6,0.374,5.9,7.0,0.833,1.4,4.5,5.9,4.3,2.0,1.7,0.5,0.6,1.9,0.0,29.6,10.0,47.8,9,1,1,1,4,1,2,1,2,1,1,1,1,2,2,1,2,3,2,2,4,2,2,4,3,1,1,1,1,2,1
7,Scottie Pippen,1996-97,CHI,82,69,13,0.841,37.7,7.9,16.7,0.474,1.9,5.2,0.368,2.5,3.5,0.701,2.0,4.5,6.5,5.7,2.6,1.9,0.5,0.6,2.6,0.0,20.2,9.9,41.2,14,0,1,1,7,1,2,1,1,1,1,1,1,3,3,7,1,3,1,4,3,2,4,3,3,6,1,1,1,1,2
6,Steve Kerr,1996-97,CHI,82,69,13,0.841,22.7,3.0,5.7,0.533,1.3,2.9,0.464,0.7,0.8,0.806,0.4,1.2,1.6,2.1,0.5,0.8,0.0,0.1,1.2,0.0,8.1,4.9,15.2,0,0,1,1,3,1,1,1,2,1,1,1,2,3,2,7,1,2,1,1,2,1,4,2,2,2,1,1,1,1,1
13,Toni Kukoc,1996-97,CHI,57,50,7,0.877,28.3,5.0,10.6,0.471,0.9,2.6,0.331,2.4,3.1,0.77,1.6,2.9,4.6,4.5,1.6,1.1,0.5,0.4,1.7,0.0,13.2,8.3,28.5,5,0,6,2,12,1,6,5,6,2,5,7,6,4,6,1,1,7,4,4,8,4,2,7,7,6,5,1,4,3,3
10,Bob Sura,1996-97,CLE,82,42,40,0.512,27.7,3.1,7.2,0.431,0.6,2.0,0.323,2.4,3.9,0.614,0.9,2.8,3.8,4.8,2.2,1.1,0.4,0.6,2.7,0.1,9.2,0.1,23.2,5,0,1,1,3,5,5,6,6,2,4,4,4,5,3,9,6,5,5,3,4,3,1,5,4,2,6,3,5,3,2
3,Bobby Phills,1996-97,CLE,69,36,33,0.522,34.5,4.8,11.1,0.428,1.2,3.1,0.394,1.8,2.5,0.718,0.9,2.6,3.6,3.4,2.0,1.6,0.3,0.7,2.5,0.0,12.6,1.6,25.7,1,0,1,2,1,3,2,3,3,4,2,3,2,2,2,3,2,2,2,2,2,1,2,2,4,3,3,2,2,1,1
6,Chris Mills,1996-97,CLE,80,41,39,0.513,39.6,5.1,11.2,0.453,1.1,2.8,0.391,2.2,2.6,0.842,1.5,4.7,6.2,2.5,1.5,1.1,0.5,0.6,2.8,0.0,13.4,2.7,27.8,8,0,1,2,2,2,1,2,3,1,1,1,1,2,2,3,4,1,1,1,1,1,1,3,3,3,2,1,2,1,1
6,Danny Ferry,1996-97,CLE,82,42,40,0.512,32.1,4.2,9.7,0.429,1.4,3.5,0.401,0.9,1.1,0.851,1.0,3.1,4.1,1.8,1.1,0.7,0.4,0.3,3.0,0.0,10.6,1.8,20.4,0,0,1,3,1,5,1,1,1,4,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1
7,Terrell Brandon,1996-97,CLE,78,40,38,0.513,36.8,7.4,16.8,0.438,1.3,3.5,0.373,3.4,3.8,0.902,0.6,3.2,3.9,6.3,2.3,1.8,0.4,0.3,2.3,0.0,19.5,1.7,37.7,8,0,1,3,1,6,1,1,1,4,1,1,2,1,1,2,5,1,1,7,4,5,2,7,3,2,1,5,3,5,3
11,Tyrone Hill,1996-97,CLE,74,40,34,0.541,34.9,4.8,8.0,0.6,0.0,0.0,0.0,3.3,5.1,0.633,3.5,6.4,9.9,1.2,2.0,0.9,0.4,1.0,3.6,0.0,12.9,3.3,28.5,34,0,2,3,1,5,2,1,2,1,1,4,1,1,1,5,2,3,3,2,1,5,5,4,5,2,1,2,1,1,1
9,Chris Gatling,1996-97,TOT,47,16,31,0.34,27.3,7.0,13.3,0.525,0.0,0.1,0.167,5.0,7.0,0.717,2.9,5.0,7.9,0.6,2.6,0.8,0.7,0.8,2.9,0.1,19.0,-1.9,31.2,16,0,3,3,2,3,1,1,1,1,2,3,2,1,1,1,1,1,1,3,1,2,1,1,1,2,1,3,1,1,1
10,Chris Gatling,1996-97,NJN,3,0,3,0.0,30.7,6.0,14.3,0.419,0.0,0.0,0.0,5.0,5.3,0.938,2.7,4.7,7.3,1.0,2.0,1.3,0.0,1.0,4.3,0.3,17.0,-9.3,29.3,1,0,9,9,9,9,1,2,1,8,8,9,8,2,3,1,2,2,2,1,3,1,9,1,1,3,2,9,2,6,1
11,Chris Gatling,1996-97,DAL,44,16,28,0.364,27.0,7.0,13.2,0.533,0.0,0.1,0.167,5.0,7.1,0.706,2.9,5.0,7.9,0.6,2.6,0.8,0.7,0.8,2.8,0.1,19.1,-1.4,31.3,15,0,5,5,3,6,2,1,2,1,5,6,5,1,1,3,1,1,1,8,1,6,1,4,3,5,1,6,1,1,1
2,Derek Harper,1996-97,DAL,75,23,52,0.307,29.5,4.0,9.0,0.444,0.8,2.3,0.341,1.3,1.7,0.742,0.4,1.4,1.8,4.3,1.8,1.2,0.2,0.2,1.9,0.0,10.0,-3.9,21.1,3,0,1,3,1,3,1,1,1,1,3,3,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,3,1,1,1
17,Jim Jackson,1996-97,TOT,77,26,51,0.338,36.8,5.8,13.4,0.431,1.1,3.2,0.348,3.3,4.0,0.813,1.7,3.6,5.3,4.1,2.7,1.1,0.4,1.0,2.5,0.0,15.9,-5.7,30.4,7,2,2,3,2,3,2,2,2,1,2,2,2,1,1,3,1,2,1,2,2,1,1,1,1,2,1,5,1,1,1
18,Jim Jackson,1996-97,NJN,31,11,20,0.355,37.3,5.9,14.2,0.417,1.3,3.5,0.37,3.4,3.9,0.852,1.6,4.3,5.9,5.2,3.3,0.9,0.5,1.2,2.6,0.0,16.5,-2.9,32.6,5,2,10,10,8,9,4,3,3,7,5,5,7,2,4,7,3,4,2,1,2,6,1,1,4,4,3,9,2,1,1
19,Jim Jackson,1996-97,DAL,46,15,31,0.326,36.4,5.7,12.8,0.442,1.0,3.0,0.331,3.2,4.1,0.787,1.8,3.2,4.9,3.4,2.3,1.2,0.3,0.8,2.5,0.0,15.5,-7.6,28.9,2,0,7,8,4,11,6,4,4,3,6,6,11,4,3,12,2,10,6,5,7,1,2,4,7,7,4,15,3,6,2
15,Michael Finley,1996-97,TOT,83,23,60,0.277,33.6,5.7,12.9,0.444,1.2,3.4,0.361,2.4,3.0,0.808,1.1,3.4,4.5,2.7,2.0,0.8,0.3,0.7,1.7,0.0,15.0,-3.8,25.8,1,0,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1
16,Michael Finley,1996-97,DAL,56,15,41,0.268,35.6,6.0,13.8,0.432,1.6,4.0,0.387,2.5,3.1,0.807,1.0,3.5,4.5,2.8,2.1,0.9,0.4,0.8,1.7,0.0,16.0,-4.2,27.2,1,0,12,13,3,15,9,9,9,10,6,5,7,7,7,11,9,6,8,8,4,8,6,3,7,8,8,15,8,8,4
17,Michael Finley,1996-97,PHX,27,8,19,0.296,29.5,5.2,11.0,0.475,0.5,2.0,0.255,2.1,2.6,0.812,1.3,3.2,4.4,2.5,1.6,0.7,0.1,0.4,1.6,0.0,13.0,-2.9,23.0,0,0,14,16,11,14,10,10,10,2,16,14,16,9,9,10,7,10,9,10,8,10,13,10,9,10,10,14,10,12,4
15,Antonio McDyess,1996-97,DEN,74,19,55,0.257,34.7,7.2,15.6,0.463,0.1,0.5,0.171,3.7,5.2,0.708,2.1,5.2,7.3,1.4,2.7,0.9,1.7,1.0,3.7,0.0,18.3,-5.0,34.1,19,0,8,11,1,15,3,4,3,14,1,1,1,4,4,2,8,6,7,5,3,6,3,4,2,9,4,13,4,5,1
5,Bryant Stith,1996-97,DEN,52,13,39,0.25,34.4,4.8,11.6,0.416,1.3,3.5,0.385,3.9,4.5,0.863,1.4,2.8,4.2,2.6,1.9,1.2,0.4,1.0,2.3,0.0,14.9,-3.2,26.4,0,0,2,4,2,5,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,4,1,1,1
5,Dale Ellis,1996-97,DEN,82,21,61,0.256,35.9,5.8,14.0,0.414,2.3,6.4,0.364,2.6,3.2,0.817,1.2,2.4,3.6,2.0,1.8,0.7,0.1,0.6,2.2,0.0,16.6,-6.0,24.6,1,0,1,3,1,5,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,2,1,5,1,1,1
6,LaPhonso Ellis,1996-97,DEN,55,13,42,0.236,36.4,8.1,18.4,0.439,1.7,4.7,0.367,4.0,5.1,0.773,1.9,5.1,7.0,2.4,2.1,0.8,0.7,1.3,3.3,0.0,21.9,-3.5,36.4,8,0,5,5,2,6,1,1,1,3,1,1,1,1,1,3,2,2,2,2,2,3,2,1,2,2,1,6,1,2,1
15,Grant Hill,1996-97,DET,80,52,28,0.65,39.3,7.8,15.7,0.496,0.1,0.4,0.303,5.6,7.9,0.711,1.5,7.5,9.0,7.3,3.2,1.8,0.6,0.8,2.3,0.0,21.4,5.1,47.1,36,13,4,2,7,3,2,2,4,5,8,7,7,4,3,14,3,1,1,1,4,1,4,7,5,10,2,1,1,1,1
2,Joe Dumars,1996-97,DET,79,53,26,0.671,37.0,4.9,11.1,0.44,2.1,4.9,0.432,2.8,3.3,0.864,0.5,1.9,2.4,4.0,1.6,0.7,0.0,0.3,1.2,0.0,14.7,4.1,24.2,0,0,1,1,2,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,3,1,3,2,1,1,1,2,1
13,Lindsey Hunter,1996-97,DET,82,54,28,0.659,36.9,5.1,12.7,0.404,2.0,5.7,0.355,1.9,2.5,0.778,0.7,2.1,2.8,1.9,1.2,1.6,0.3,0.4,2.5,0.0,14.2,3.0,24.9,0,0,1,2,4,6,1,1,1,3,2,1,5,2,2,5,2,4,4,8,5,3,1,3,3,10,1,3,4,4,1
6,Otis Thorpe,1996-97,DET,79,51,28,0.646,33.7,5.3,10.0,0.532,0.0,0.0,0.0,2.5,3.8,0.654,2.9,5.0,7.9,1.7,1.8,0.7,0.2,0.7,3.8,0.0,13.1,3.6,26.1,21,0,1,1,3,1,1,1,1,2,1,5,1,2,1,5,1,2,2,4,2,2,4,1,2,2,1,1,2,1,1
4,Terry Mills,1996-97,DET,79,52,27,0.658,25.3,3.9,8.9,0.444,2.2,5.3,0.422,0.7,0.9,0.829,0.9,3.9,4.8,1.3,1.1,0.4,0.3,0.1,2.0,0.0,10.8,6.0,19.7,3,0,2,1,2,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,2,3,1,4,4,2,1,1,1,1,1
4,Chris Mullin,1996-97,GSW,79,27,52,0.342,34.6,5.5,10.0,0.553,1.1,2.6,0.411,2.3,2.7,0.864,0.9,3.1,4.0,4.1,2.4,1.6,0.4,0.4,2.0,0.0,14.5,-3.5,29.2,3,2,2,4,1,4,1,1,1,1,3,4,3,1,1,4,1,1,1,1,1,1,3,3,3,2,1,4,1,1,1
24,Joe Smith,1996-97,GSW,80,28,52,0.35,38.6,7.3,16.2,0.454,0.2,0.6,0.261,3.8,4.7,0.814,3.3,5.2,8.5,1.6,2.4,0.9,1.1,1.2,3.1,0.0,18.7,-2.7,34.8,31,0,1,6,1,18,1,1,2,11,1,1,5,1,1,6,2,2,1,2,1,1,4,2,8,16,1,19,1,1,1
8,Latrell Sprewell,1996-97,GSW,80,29,51,0.363,41.9,8.1,18.1,0.449,1.8,5.2,0.354,6.2,7.3,0.843,0.7,3.9,4.6,6.3,4.0,1.7,0.6,0.9,1.9,0.0,24.2,-2.7,41.9,15,1,4,6,2,7,1,1,2,1,1,1,3,1,1,2,4,2,1,1,1,1,1,3,4,4,1,7,1,1,1
1,Mark Price,1996-97,GSW,70,26,44,0.371,26.8,3.8,8.4,0.447,1.6,4.0,0.396,2.2,2.4,0.906,0.5,2.0,2.6,4.9,2.3,1.0,0.0,0.2,1.4,0.0,11.3,-1.6,22.4,2,0,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1
3,Charles Barkley,1996-97,HOU,53,41,12,0.774,37.9,6.3,13.1,0.484,1.1,3.9,0.283,5.4,7.8,0.694,4.0,9.5,13.5,4.7,2.8,1.3,0.5,0.9,2.9,0.0,19.2,6.0,44.9,37,1,2,1,4,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,2,1,1,1,2,1
1,Clyde Drexler,1996-97,HOU,62,46,16,0.742,36.6,6.4,14.5,0.442,1.9,5.4,0.355,3.2,4.3,0.75,1.9,4.1,6.0,5.7,2.5,2.0,0.6,0.6,2.4,0.0,18.0,5.9,38.8,10,3,2,1,2,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,2,1,2,1,1,2,1
5,Hakeem Olajuwon,1996-97,HOU,78,54,24,0.692,36.5,9.3,18.3,0.51,0.1,0.2,0.313,4.5,5.7,0.787,2.2,7.0,9.2,3.0,3.6,1.5,2.2,1.2,3.2,0.0,23.2,4.9,46.3,28,1,1,1,4,1,1,1,1,2,2,2,1,1,1,1,2,3,3,2,1,3,2,1,3,4,1,1,1,1,1
11,Kevin Willis,1996-97,HOU,75,51,24,0.68,26.2,4.7,9.7,0.481,0.0,0.2,0.143,1.9,2.7,0.693,1.9,5.5,7.5,0.9,1.6,0.6,0.4,0.6,2.9,0.1,11.2,0.3,23.0,21,0,3,2,6,2,3,2,4,2,1,1,3,3,3,9,6,2,3,3,3,4,7,2,5,3,3,2,3,2,1
4,Mario Elie,1996-97,HOU,78,54,24,0.692,34.5,3.7,7.5,0.497,1.5,3.7,0.42,2.7,3.0,0.896,0.8,2.2,3.0,4.0,1.7,1.2,0.2,0.4,2.6,0.0,11.7,4.4,23.5,2,0,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,3,1,4,1,2,1,1,1
5,Matt Maloney,1996-97,HOU,82,57,25,0.695,29.1,3.3,7.5,0.441,1.9,4.6,0.404,0.9,1.1,0.763,0.2,1.7,2.0,3.7,1.5,1.0,0.0,0.2,1.5,0.0,9.4,4.0,18.8,2,0,1,1,4,1,1,1,2,1,1,1,1,1,1,5,2,2,2,1,1,2,4,3,2,3,1,1,1,1,1
13,Antonio Davis,1996-97,IND,82,39,43,0.476,28.5,3.8,7.8,0.481,0.0,0.2,0.071,2.9,4.4,0.666,2.3,5.0,7.3,0.8,1.7,0.5,1.0,0.8,3.2,0.1,10.5,1.3,23.3,20,0,1,6,2,8,7,5,7,1,1,1,1,6,6,11,9,7,7,9,4,5,5,7,3,4,5,4,6,4,1
12,Dale Davis,1996-97,IND,80,39,41,0.488,32.4,4.6,8.6,0.538,0.0,0.0,0.0,1.2,2.7,0.428,3.8,5.9,9.7,0.7,1.4,0.8,1.0,0.6,2.9,0.0,10.4,0.1,26.9,27,0,2,6,1,10,1,1,1,3,1,3,1,7,3,12,1,2,2,8,1,3,6,1,2,8,1,9,2,1,1
8,Reggie Miller,1996-97,IND,81,38,43,0.469,36.6,6.8,15.4,0.444,2.8,6.6,0.427,5.2,5.9,0.88,0.7,2.9,3.5,3.4,2.0,0.9,0.3,0.4,2.1,0.1,21.6,1.2,32.6,1,0,1,6,1,9,3,1,1,4,1,1,2,1,1,8,1,2,1,1,1,5,1,2,1,2,1,7,1,1,1
3,Rik Smits,1996-97,IND,52,25,27,0.481,29.2,6.8,14.1,0.486,0.0,0.2,0.25,3.3,4.2,0.797,2.0,4.9,6.9,1.3,2.4,0.4,1.1,0.8,3.4,0.0,17.1,1.9,29.6,12,0,3,4,1,4,1,2,2,3,1,1,1,1,1,2,1,2,1,2,1,2,3,1,1,3,1,3,2,2,1
10,Travis Best,1996-97,IND,76,35,41,0.461,27.2,3.6,8.2,0.442,0.8,2.0,0.368,2.0,2.6,0.756,0.5,1.7,2.2,4.2,2.0,1.3,0.1,0.4,2.9,0.0,9.9,1.3,20.9,1,0,4,6,2,8,2,3,3,2,1,1,5,2,2,10,2,3,3,3,1,3,6,3,2,4,2,4,3,2,1
13,Bo Outlaw,1996-97,LAC,82,36,46,0.439,26.8,3.1,5.1,0.609,0.0,0.1,0.0,1.4,2.8,0.504,2.1,3.4,5.5,1.9,1.3,1.1,1.7,0.4,2.8,0.0,7.6,2.0,24.5,5,0,1,6,1,12,5,2,2,5,4,1,4,3,2,9,4,5,4,4,5,5,3,5,3,8,2,4,4,4,3
10,Darrick Martin,1996-97,LAC,82,36,46,0.439,22.2,3.6,8.8,0.407,1.1,2.9,0.389,2.7,3.0,0.872,0.3,1.1,1.4,4.1,1.5,0.7,0.0,0.6,2.0,0.0,10.9,-1.3,19.4,0,0,1,2,2,6,3,1,2,1,2,3,3,1,1,3,1,3,2,1,3,3,5,2,3,5,1,8,2,4,1
6,Loy Vaught,1996-97,LAC,82,36,46,0.439,34.6,6.6,13.2,0.5,0.0,0.1,0.167,1.6,2.3,0.709,2.7,7.3,10.0,1.3,1.7,1.0,0.3,0.6,2.9,0.0,14.9,-5.1,31.2,43,0,1,1,1,4,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,5,1,1,1
3,Malik Sealy,1996-97,LAC,80,35,45,0.438,30.8,4.7,11.8,0.396,1.0,2.8,0.356,3.2,3.6,0.876,0.7,2.2,3.0,2.1,1.9,1.6,0.6,1.0,2.3,0.0,13.5,-4.5,24.6,0,0,2,2,1,4,1,1,1,4,1,1,1,1,1,2,3,2,2,2,1,1,1,1,2,3,1,4,1,2,1
12,Rodney Rogers,1996-97,LAC,81,35,46,0.432,30.5,5.0,10.9,0.462,0.8,2.2,0.361,2.4,3.6,0.663,1.7,3.4,5.1,2.7,2.7,1.1,0.8,0.7,3.4,0.0,13.2,-1.7,26.2,4,0,3,5,2,8,2,3,2,4,7,8,3,2,2,10,3,4,3,1,1,4,1,5,3,3,3,8,3,4,1
15,Eddie Jones,1996-97,LAL,80,54,26,0.675,37.5,5.9,13.5,0.438,1.9,4.9,0.391,3.5,4.2,0.819,1.1,3.0,4.1,3.4,2.1,2.4,0.6,0.9,2.8,0.0,17.2,3.3,33.9,1,0,3,3,5,4,5,6,6,5,3,4,2,6,6,7,2,9,6,4,4,3,8,1,6,9,6,6,5,5,1
14,Elden Campbell,1996-97,LAL,77,52,25,0.675,32.6,5.7,12.2,0.469,0.0,0.1,0.25,3.4,4.8,0.711,2.7,5.3,8.0,1.6,1.7,0.6,1.5,1.0,3.6,0.0,14.9,2.2,31.6,20,0,4,2,4,2,2,1,1,3,1,4,2,4,4,5,2,4,2,3,4,6,5,1,2,7,2,2,2,2,1
11,Nick Van Exel,1996-97,LAL,79,54,25,0.684,37.3,5.5,13.6,0.402,2.2,5.9,0.378,2.1,2.5,0.825,0.6,2.3,2.9,8.5,2.7,0.9,0.1,0.5,1.4,0.0,15.3,3.2,32.0,18,0,1,1,6,5,4,5,5,6,1,1,3,7,8,2,2,8,7,2,2,2,5,5,7,5,5,3,4,3,1
16,Shaquille O'Neal,1996-97,LAL,51,38,13,0.745,38.1,10.8,19.4,0.557,0.0,0.1,0.0,4.5,9.4,0.484,3.8,8.7,12.5,3.1,2.9,0.9,2.9,0.6,3.5,0.0,26.2,5.2,54.4,44,0,11,11,12,6,3,4,2,16,1,1,1,9,9,13,4,3,3,3,7,1,2,7,4,10,7,9,3,4,2
12,Alonzo Mourning,1996-97,MIA,66,49,17,0.742,35.2,7.2,13.4,0.534,0.0,0.1,0.111,5.5,8.6,0.642,2.9,7.1,9.9,1.6,3.4,0.8,2.9,1.0,4.1,0.1,19.8,7.0,41.9,32,0,4,2,7,1,2,2,3,6,1,1,2,2,2,6,3,2,2,2,1,1,3,1,1,6,3,3,3,2,1
7,Ike Austin,1996-97,MIA,82,61,21,0.744,22.9,3.9,7.8,0.502,0.0,0.0,0.0,1.8,2.8,0.664,1.7,4.2,5.8,1.2,2.0,0.5,0.5,0.6,3.0,0.0,9.7,1.4,19.8,11,0,1,1,3,1,4,3,4,1,4,7,4,4,4,6,4,2,3,5,4,4,5,3,2,3,4,1,4,1,1
11,P.J. Brown,1996-97,MIA,80,59,21,0.738,32.4,3.8,8.2,0.457,0.0,0.0,0.0,2.0,2.8,0.732,3.0,5.4,8.4,1.2,1.4,1.1,1.2,0.8,3.5,0.1,9.5,4.3,26.7,23,0,2,1,10,2,5,7,5,8,1,5,1,7,4,11,6,7,7,10,1,1,2,1,2,6,7,2,6,3,1
8,Tim Hardaway,1996-97,MIA,81,60,21,0.741,38.8,7.1,17.1,0.415,2.5,7.3,0.344,3.6,4.5,0.799,0.6,2.8,3.4,8.6,2.8,1.9,0.1,0.5,2.0,0.0,20.3,6.7,40.3,25,0,1,1,3,1,1,1,1,2,1,1,7,1,1,5,1,3,2,1,1,1,5,2,4,3,1,1,1,2,1
