,PLAYER_NAME,GROUP_VALUE,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
9,Kelly Olynyk,2014-15,BOS,64,31,33,0.484,22.2,3.9,8.3,0.475,1.0,2.7,0.349,1.5,2.1,0.684,1.4,3.3,4.7,1.7,1.5,1.0,0.6,0.5,3.3,2.2,10.3,3.6,21.8,3,0,7,6,4,7,6,4,5,4,8,8,8,5,5,9,3,8,8,8,3,3,2,5,1,5,4,1,5,4,1
9,Tyler Zeller,2014-15,BOS,82,40,42,0.488,21.1,4.1,7.5,0.549,0.0,0.0,0.0,1.9,2.3,0.823,1.8,3.9,5.7,1.4,0.9,0.2,0.6,0.7,2.5,2.2,10.2,-1.5,20.7,3,0,1,1,3,7,2,1,1,3,2,7,2,2,2,2,4,1,2,1,3,5,3,1,3,3,2,8,1,2,1
9,Bojan Bogdanovic,2014-15,BKN,78,36,42,0.462,23.8,3.3,7.4,0.453,1.2,3.3,0.355,1.1,1.4,0.821,0.6,2.1,2.7,0.9,1.0,0.4,0.1,0.5,1.3,1.2,9.0,-2.3,14.2,0,0,4,5,3,7,8,9,9,5,9,9,9,9,9,8,2,9,9,8,9,7,2,9,9,9,9,7,9,3,1
7,Brook Lopez,2014-15,BKN,72,34,38,0.472,29.2,7.0,13.7,0.513,0.0,0.1,0.1,3.1,3.8,0.814,3.0,4.5,7.4,0.7,1.4,0.6,1.8,0.7,2.9,3.3,17.2,-1.4,32.7,17,0,9,5,7,6,8,7,7,4,8,8,8,8,8,6,2,5,4,13,8,6,7,9,7,8,8,9,7,4,1
4,Deron Williams,2014-15,BKN,68,34,34,0.5,31.1,4.4,11.3,0.387,1.3,3.5,0.367,3.0,3.5,0.834,0.4,3.1,3.5,6.6,2.3,0.9,0.3,0.5,2.3,3.1,13.0,-0.2,28.4,11,0,6,8,2,8,11,12,10,13,8,8,6,8,9,7,6,4,4,10,11,10,5,12,11,8,12,8,10,8,1
3,Jarrett Jack,2014-15,BKN,80,36,44,0.45,28.0,4.5,10.2,0.439,0.5,1.8,0.267,2.5,2.8,0.881,0.2,2.8,3.1,4.7,2.4,0.9,0.2,0.4,1.8,2.4,12.0,-3.9,23.5,5,0,4,4,5,6,7,4,5,8,9,10,11,7,8,3,10,4,7,7,3,6,5,10,8,8,6,10,6,3,3
8,Joe Johnson,2014-15,BKN,80,38,42,0.475,34.9,5.6,12.8,0.435,1.5,4.2,0.359,1.8,2.2,0.801,0.7,4.1,4.8,3.7,1.7,0.7,0.2,0.3,1.5,2.2,14.4,-1.5,26.7,3,0,6,8,4,15,11,12,12,13,10,10,13,11,11,12,14,1,2,10,12,12,14,14,15,8,12,14,10,6,3
9,Mason Plumlee,2014-15,BKN,82,38,44,0.463,21.3,3.4,6.0,0.573,0.0,0.0,0.0,1.9,3.9,0.495,2.1,4.1,6.2,0.9,1.3,0.8,0.8,0.7,2.5,3.1,8.7,-2.2,21.0,12,0,1,4,1,8,6,4,5,7,2,8,2,4,3,8,5,7,7,9,8,5,9,2,7,3,5,9,7,4,2
3,Al Jefferson,2014-15,CHA,65,25,40,0.385,30.6,7.5,15.5,0.481,0.0,0.1,0.4,1.7,2.5,0.655,1.5,6.9,8.4,1.7,1.0,0.7,1.3,0.8,2.1,2.1,16.6,-1.8,34.4,22,0,9,8,5,10,9,7,7,14,2,5,1,9,9,11,11,7,9,6,9,7,6,8,12,9,8,7,9,9,1
2,Gerald Henderson,2014-15,CHA,80,32,48,0.4,28.9,4.6,10.6,0.437,0.6,1.7,0.331,2.3,2.7,0.848,0.5,3.0,3.4,2.6,1.4,0.6,0.3,0.4,1.7,2.8,12.1,-0.4,21.4,2,0,1,3,3,5,4,4,4,5,3,3,4,4,4,1,5,2,4,3,4,5,5,5,6,4,4,3,4,1,1
7,Kemba Walker,2014-15,CHA,62,21,41,0.339,34.2,6.1,15.8,0.385,1.4,4.5,0.304,3.8,4.6,0.827,0.6,3.0,3.5,5.1,1.6,1.4,0.5,1.2,1.5,4.3,17.3,-3.0,33.5,4,0,8,8,6,9,7,9,6,10,9,8,11,6,5,9,6,9,7,7,10,3,1,5,6,2,9,8,9,5,4
3,Aaron Brooks,2014-15,CHI,82,50,32,0.61,23.0,4.2,10.0,0.421,1.5,3.8,0.387,1.8,2.1,0.833,0.4,1.6,2.0,3.2,1.9,0.7,0.2,0.6,2.3,1.8,11.6,2.5,19.4,1,0,1,2,3,5,5,3,4,4,2,5,3,5,5,6,5,3,3,5,3,3,3,6,3,5,3,1,4,4,1
11,Derrick Rose,2014-15,CHI,51,33,18,0.647,30.0,6.6,16.4,0.405,1.5,5.3,0.28,3.0,3.7,0.813,0.7,2.5,3.2,4.9,3.2,0.7,0.3,1.0,1.2,2.8,17.7,2.4,28.8,4,0,6,4,8,5,8,9,5,14,3,1,10,5,5,11,8,8,8,6,3,9,7,9,7,6,7,5,7,5,2
9,Jimmy Butler,2014-15,CHI,65,40,25,0.615,38.7,6.5,14.0,0.462,1.1,3.0,0.378,5.9,7.1,0.834,1.8,4.1,5.8,3.3,1.4,1.8,0.6,0.9,1.7,5.2,20.0,3.7,37.4,4,0,5,3,4,7,1,7,7,6,4,6,2,6,6,7,5,5,4,9,9,9,3,1,4,7,7,5,8,7,6
8,Nikola Mirotic,2014-15,CHI,82,50,32,0.61,20.2,3.1,7.6,0.405,1.2,3.8,0.316,2.8,3.5,0.803,0.8,4.2,4.9,1.2,1.1,0.7,0.7,0.4,2.1,2.7,10.2,2.1,20.7,8,0,1,1,2,3,7,7,7,7,7,7,7,1,1,6,6,7,7,5,5,5,5,3,4,3,7,5,7,2,1
6,Pau Gasol,2014-15,CHI,78,48,30,0.615,34.4,7.3,14.8,0.494,0.2,0.3,0.462,3.8,4.7,0.803,2.8,9.0,11.8,2.7,2.0,0.3,1.9,0.8,1.9,4.2,18.5,2.4,41.3,54,0,6,4,8,8,10,4,2,13,7,9,4,12,12,3,5,1,1,15,13,17,5,15,16,8,8,8,5,1,9
9,Taj Gibson,2014-15,CHI,62,38,24,0.613,27.3,4.1,8.2,0.502,0.0,0.0,0.0,2.1,3.0,0.717,2.6,3.8,6.4,1.1,1.2,0.6,1.2,0.9,2.6,2.6,10.3,0.6,23.8,8,0,9,6,9,4,4,5,4,8,9,12,9,2,2,8,3,7,7,4,4,7,6,2,4,2,5,9,4,6,1
7,Kevin Love,2014-15,CLE,75,50,25,0.667,33.8,5.5,12.7,0.434,1.9,5.2,0.367,3.4,4.3,0.804,1.9,7.9,9.7,2.2,1.6,0.7,0.5,0.7,1.9,3.7,16.4,5.3,33.4,38,0,4,2,7,2,5,8,8,8,9,9,8,9,9,12,9,9,10,8,10,8,3,10,10,8,9,3,8,5,2
7,Kyrie Irving,2014-15,CLE,75,52,23,0.693,36.4,7.7,16.5,0.468,2.1,5.0,0.415,4.2,4.9,0.863,0.7,2.4,3.2,5.2,2.5,1.5,0.3,0.8,1.9,3.8,21.7,5.6,36.2,6,0,1,1,6,2,1,7,9,7,6,6,1,3,3,9,6,10,10,8,7,3,11,7,10,3,7,2,8,5,4
7,LeBron James,2014-15,CLE,69,50,19,0.725,36.1,9.0,18.5,0.488,1.7,4.9,0.354,5.4,7.7,0.71,0.7,5.3,6.0,7.4,3.9,1.6,0.7,0.7,2.0,6.0,25.3,7.8,46.5,22,2,14,8,12,7,15,18,15,14,6,7,8,10,9,14,18,18,18,7,3,10,10,12,6,7,17,5,18,13,15
7,Tristan Thompson,2014-15,CLE,82,53,29,0.646,26.8,3.3,6.0,0.547,0.0,0.0,0.0,1.9,3.0,0.641,3.3,4.7,8.0,0.5,1.0,0.4,0.7,0.6,2.3,2.8,8.5,2.7,21.2,14,0,1,2,6,2,7,6,7,4,3,8,3,3,4,3,5,8,8,10,7,9,5,7,3,5,5,2,7,7,1
5,Chandler Parsons,2014-15,DAL,66,41,25,0.621,33.1,5.8,12.6,0.462,2.0,5.3,0.38,2.1,2.9,0.72,1.0,3.9,4.9,2.4,1.5,1.0,0.3,0.6,2.1,2.8,15.7,3.1,27.8,3,0,3,3,4,2,3,3,2,4,1,1,4,2,2,5,3,4,3,4,4,3,6,5,3,1,2,2,3,3,1
6,Devin Harris,2014-15,DAL,76,45,31,0.592,22.2,2.9,6.9,0.418,1.3,3.5,0.357,1.7,2.1,0.815,0.2,1.6,1.8,3.1,1.1,1.0,0.2,0.3,1.9,2.5,8.8,1.3,18.1,0,0,2,3,6,8,11,11,11,11,4,5,2,14,15,9,15,14,15,12,12,8,11,16,14,13,11,8,11,10,1
4,Dirk Nowitzki,2014-15,DAL,77,47,30,0.61,29.6,6.3,13.8,0.459,1.4,3.6,0.38,3.3,3.8,0.882,0.6,5.4,5.9,1.9,1.1,0.5,0.4,0.3,2.1,3.9,17.3,3.1,29.0,6,0,10,13,8,11,17,16,15,15,10,11,11,16,15,10,17,18,18,16,18,20,20,16,16,10,16,14,17,16,3
2,Monta Ellis,2014-15,DAL,80,50,30,0.625,33.7,7.5,16.9,0.445,1.0,3.6,0.285,2.9,3.8,0.752,0.4,2.0,2.4,4.1,2.5,1.9,0.3,0.5,2.5,3.6,18.9,2.7,31.9,3,0,5,1,10,1,11,6,6,7,6,5,10,10,9,11,11,12,12,9,10,5,8,10,6,8,8,1,9,7,1
7,Tyson Chandler,2014-15,DAL,75,47,28,0.627,30.5,3.9,5.9,0.666,0.0,0.0,0.0,2.5,3.4,0.72,3.9,7.6,11.5,1.1,1.4,0.6,1.2,0.4,2.3,3.3,10.3,3.1,29.7,31,0,4,3,10,5,6,3,6,5,1,10,1,5,7,4,4,4,3,2,10,7,9,7,17,4,4,5,4,3,1
3,Arron Afflalo,2014-15,TOT,78,35,43,0.449,32.1,4.8,11.3,0.424,1.5,4.3,0.354,2.1,2.5,0.843,0.3,2.8,3.2,1.7,1.5,0.5,0.1,0.8,2.1,1.9,13.3,-0.3,19.9,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,Arron Afflalo,2014-15,POR,25,15,10,0.6,30.1,3.8,9.1,0.414,1.4,3.6,0.4,1.6,1.9,0.851,0.2,2.4,2.7,1.1,1.3,0.4,0.1,0.6,2.4,1.6,10.6,2.6,15.5,0,0,12,12,12,3,7,7,7,10,4,4,6,6,6,3,10,7,8,9,5,9,11,6,2,7,7,1,8,6,1
5,Arron Afflalo,2014-15,DEN,53,20,33,0.377,33.0,5.3,12.4,0.428,1.5,4.6,0.337,2.4,2.8,0.841,0.4,3.0,3.4,1.9,1.6,0.6,0.1,0.9,2.0,2.0,14.5,-1.7,22.0,0,0,10,9,7,8,6,4,3,9,2,1,10,4,4,6,8,4,5,6,3,2,10,3,6,4,4,7,5,6,1
7,Danilo Gallinari,2014-15,DEN,59,23,36,0.39,24.2,3.9,9.6,0.401,1.8,5.1,0.355,2.9,3.2,0.895,0.5,3.2,3.7,1.4,1.0,0.8,0.3,0.6,1.6,3.1,12.4,0.3,21.4,0,0,6,9,2,13,11,11,10,13,7,6,11,12,12,7,11,13,13,12,11,5,8,7,10,11,12,11,12,10,1
6,Kenneth Faried,2014-15,DEN,75,30,45,0.4,27.8,5.0,9.8,0.507,0.0,0.1,0.125,2.7,3.8,0.691,3.2,5.7,8.9,1.2,1.6,0.8,0.8,0.9,2.8,3.9,12.6,-0.5,28.3,26,0,3,3,1,7,2,4,2,9,4,3,4,1,2,3,4,2,2,2,2,3,5,3,3,1,3,4,3,3,1
4,Ty Lawson,2014-15,DEN,75,29,46,0.387,35.5,5.4,12.3,0.436,0.9,2.7,0.341,3.5,4.8,0.73,0.6,2.6,3.1,9.6,2.5,1.2,0.1,0.8,1.7,3.8,15.2,-0.4,35.0,28,0,2,5,1,8,2,4,4,6,4,4,7,2,2,7,6,3,3,1,3,4,2,5,4,2,4,6,2,1,2
6,Wilson Chandler,2014-15,DEN,78,28,50,0.359,31.7,5.4,12.5,0.429,1.8,5.2,0.342,1.4,1.8,0.775,1.2,4.9,6.1,1.7,1.4,0.7,0.4,0.6,3.0,1.6,13.9,-2.8,25.7,8,0,2,5,1,12,5,5,5,9,2,2,7,8,8,8,4,2,2,8,6,4,11,3,4,8,5,11,5,2,1
11,Andre Drummond,2014-15,DET,82,32,50,0.39,30.5,6.0,11.7,0.514,0.0,0.0,0.0,1.7,4.5,0.389,5.3,8.1,13.5,0.7,1.5,0.9,1.9,0.7,3.5,3.3,13.8,-0.7,37.7,48,0,1,5,2,8,6,6,6,11,7,11,7,8,7,9,3,7,7,10,10,12,1,9,3,8,7,6,8,6,1
7,Brandon Jennings,2014-15,DET,41,17,24,0.415,28.6,5.3,13.2,0.401,1.9,5.1,0.36,2.9,3.5,0.839,0.5,2.0,2.5,6.6,2.2,1.1,0.1,0.7,1.6,3.1,15.4,0.8,29.7,5,0,7,7,7,8,6,5,6,2,4,4,3,3,5,2,6,7,7,2,6,6,8,5,6,1,6,4,6,5,2
13,Greg Monroe,2014-15,DET,69,25,44,0.362,31.0,6.1,12.4,0.496,0.0,0.0,0.0,3.7,4.9,0.75,3.3,6.9,10.2,2.1,2.2,1.1,0.5,1.2,2.1,4.0,15.9,-0.3,34.0,35,0,6,7,5,10,4,5,3,12,2,9,2,1,1,3,3,1,1,10,3,5,9,4,6,1,2,5,2,2,3
4,Jodie Meeks,2014-15,DET,60,29,31,0.483,24.4,3.7,8.9,0.416,1.2,3.5,0.349,2.4,2.7,0.906,0.2,1.5,1.7,1.3,1.0,1.0,0.1,0.3,1.3,2.0,11.1,-1.6,17.4,0,0,6,5,5,7,4,2,2,5,7,6,9,2,2,3,7,7,7,2,3,2,3,6,4,2,2,8,2,1,1
7,Kentavious Caldwell-Pope,2014-15,DET,82,32,50,0.39,31.5,4.8,11.9,0.401,1.9,5.4,0.345,1.3,1.9,0.696,0.6,2.5,3.1,1.3,1.1,1.1,0.2,0.4,2.0,1.7,12.7,0.9,21.4,0,0,1,6,2,8,4,3,3,7,4,4,7,6,4,9,5,4,5,8,4,4,4,3,2,5,4,4,5,6,1
7,Andre Iguodala,2014-15,GSW,77,64,13,0.831,26.9,3.0,6.4,0.466,1.0,2.8,0.349,0.9,1.5,0.596,0.6,2.8,3.3,3.0,1.1,1.2,0.3,0.1,1.3,1.7,7.8,5.7,19.6,0,0,7,1,14,3,11,11,11,8,7,8,6,12,11,15,18,17,18,16,13,11,15,14,16,10,11,4,13,12,6
7,Draymond Green,2014-15,GSW,79,64,15,0.81,31.5,4.3,9.7,0.443,1.4,4.2,0.337,1.7,2.5,0.66,1.4,6.7,8.2,3.7,1.7,1.6,1.3,0.4,3.2,2.6,11.7,10.6,33.8,18,1,3,2,7,4,4,2,2,6,1,1,2,4,3,9,2,2,2,8,8,3,4,4,1,3,2,3,4,3,6
9,Harrison Barnes,2014-15,GSW,82,67,15,0.817,28.3,3.9,8.0,0.482,1.1,2.6,0.405,1.3,1.8,0.72,1.4,4.1,5.5,1.4,0.9,0.7,0.2,0.4,1.8,1.4,10.1,6.5,20.9,6,0,1,1,10,2,9,9,10,2,8,9,3,11,11,10,1,5,4,9,10,3,2,11,3,11,9,2,9,2,1
5,Klay Thompson,2014-15,GSW,77,64,13,0.831,31.9,7.8,16.9,0.463,3.1,7.1,0.439,2.9,3.3,0.879,0.4,2.9,3.2,2.9,1.9,1.1,0.8,0.7,1.6,2.5,21.7,10.1,33.6,1,0,6,3,6,3,7,5,4,5,4,5,2,1,1,2,9,6,6,1,2,1,1,1,9,1,3,3,1,2,1
3,Marreese Speights,2014-15,GSW,76,62,14,0.816,15.9,4.2,8.5,0.492,0.1,0.2,0.278,2.0,2.3,0.843,1.4,2.8,4.3,0.9,1.1,0.3,0.4,0.3,2.5,2.2,10.4,2.4,18.0,1,0,4,2,9,2,5,1,2,3,5,5,5,2,2,2,5,4,5,1,3,7,8,7,2,1,1,1,3,6,1
7,Stephen Curry,2014-15,GSW,80,67,13,0.838,32.7,8.2,16.8,0.487,3.6,8.1,0.443,3.9,4.2,0.914,0.7,3.6,4.3,7.7,3.1,2.0,0.2,0.5,2.0,3.7,23.8,11.5,44.1,23,0,1,2,8,2,10,8,9,4,7,8,4,8,8,7,7,10,10,2,6,2,8,10,12,6,8,3,4,2,5
11,Corey Brewer,2014-15,TOT,80,42,38,0.525,26.1,4.3,10.1,0.426,0.8,2.9,0.268,2.1,2.8,0.743,1.0,2.7,3.7,2.2,1.6,1.4,0.2,0.7,2.2,2.4,11.5,-0.4,22.5,3,0,2,2,3,2,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,2,2,1,2,1,1,3,1,1,1
12,Corey Brewer,2014-15,HOU,56,37,19,0.661,25.1,4.4,10.4,0.429,1.0,3.5,0.284,2.0,2.6,0.764,0.9,2.8,3.6,1.7,1.4,1.1,0.3,0.7,2.0,2.2,11.9,2.6,21.4,3,0,8,5,9,5,5,4,3,10,4,3,8,4,5,3,7,1,3,3,3,9,9,2,10,5,4,2,6,1,1
13,Corey Brewer,2014-15,MIN,24,5,19,0.208,28.3,3.9,9.4,0.418,0.3,1.7,0.195,2.3,3.3,0.705,1.3,2.6,3.9,3.3,2.1,2.3,0.2,0.6,2.6,2.9,10.5,-7.3,25.2,0,0,11,15,9,17,4,5,5,12,12,10,15,1,1,12,1,3,1,1,1,1,15,7,4,1,5,18,1,3,1
3,Donatas Motiejunas,2014-15,HOU,71,48,23,0.676,28.7,5.0,9.9,0.504,0.7,1.9,0.368,1.4,2.3,0.602,1.9,4.0,5.9,1.8,1.7,0.8,0.5,0.6,2.9,3.2,12.0,1.4,24.0,7,0,1,1,1,3,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,Dwight Howard,2014-15,HOU,41,29,12,0.707,29.8,6.1,10.3,0.593,0.0,0.0,0.5,3.5,6.6,0.528,2.7,7.8,10.5,1.2,2.8,0.7,1.3,0.9,3.3,5.6,15.8,5.3,33.3,23,0,16,16,17,4,13,10,10,9,5,11,3,11,12,14,15,13,13,13,9,15,13,9,7,10,10,5,13,14,2
9,James Harden,2014-15,HOU,81,56,25,0.691,36.8,8.0,18.1,0.44,2.6,6.9,0.375,8.8,10.2,0.868,0.9,4.7,5.7,7.0,4.0,1.9,0.7,1.3,2.6,6.7,27.4,4.1,48.6,21,4,3,2,7,4,5,6,6,8,8,9,3,4,5,4,4,8,7,9,9,2,6,7,6,6,6,7,8,8,5
4,Josh Smith,2014-15,TOT,83,41,42,0.494,27.7,5.0,11.9,0.419,0.9,2.7,0.316,1.5,3.1,0.498,1.8,4.6,6.4,3.3,2.5,1.0,1.4,0.6,2.7,2.3,12.4,0.2,29.9,15,0,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,Josh Smith,2014-15,HOU,55,36,19,0.655,25.5,4.7,10.8,0.438,1.1,3.5,0.33,1.4,2.6,0.521,1.8,4.1,6.0,2.6,2.4,0.9,1.2,0.5,2.7,1.9,12.0,3.8,27.1,8,0,11,7,12,2,12,10,10,9,1,2,2,12,12,11,9,12,12,9,9,10,12,8,8,11,10,3,11,11,4
6,Josh Smith,2014-15,DET,28,5,23,0.179,32.0,5.5,14.0,0.391,0.3,1.3,0.243,1.9,4.0,0.468,1.9,5.4,7.2,4.7,2.6,1.3,1.7,0.7,2.9,3.1,13.1,-6.9,35.4,7,0,13,14,11,14,9,9,5,12,11,10,12,11,8,14,8,8,8,1,5,7,8,5,5,9,9,15,7,12,4
11,Trevor Ariza,2014-15,HOU,82,56,26,0.683,35.7,4.5,11.1,0.402,2.4,6.8,0.35,1.5,1.7,0.853,0.9,4.7,5.6,2.5,1.7,1.9,0.2,0.4,2.3,1.5,12.8,2.8,27.8,3,0,1,2,9,5,2,4,3,17,3,4,10,12,14,3,10,4,3,5,3,2,19,10,5,14,4,4,4,4,2
8,CJ Miles,2014-15,IND,70,31,39,0.443,26.3,4.7,11.8,0.398,2.2,6.4,0.345,1.9,2.3,0.807,0.3,2.8,3.1,1.1,1.0,0.9,0.4,0.4,1.9,1.8,13.5,2.3,21.4,1,0,4,8,3,12,1,1,1,10,4,2,9,3,3,8,14,1,2,7,5,5,5,6,10,2,1,4,2,1,1
3,David West,2014-15,IND,66,32,34,0.485,28.7,4.9,10.4,0.471,0.1,0.3,0.2,1.8,2.4,0.739,1.6,5.2,6.8,3.4,1.8,0.7,0.7,0.4,2.4,2.3,11.7,-0.3,27.4,7,0,12,13,4,12,10,10,10,14,6,5,14,10,10,13,10,8,8,1,7,9,10,12,7,10,10,11,9,10,2
13,George Hill,2014-15,IND,43,26,17,0.605,29.5,5.9,12.4,0.477,1.6,4.5,0.358,2.6,3.3,0.79,0.6,3.6,4.2,5.1,1.6,1.0,0.3,0.6,2.6,3.4,16.1,3.7,31.2,2,1,11,11,8,13,5,1,1,6,4,3,13,3,3,11,9,1,1,1,2,3,5,2,3,2,2,8,1,2,1
2,Luis Scola,2014-15,IND,81,37,44,0.457,20.5,3.7,7.9,0.467,0.1,0.2,0.25,2.0,2.8,0.699,1.7,4.8,6.5,1.3,1.2,0.6,0.2,0.6,2.4,2.7,9.4,0.4,20.4,9,0,6,7,2,8,8,7,7,9,3,3,3,6,7,8,7,4,5,6,8,7,7,7,7,7,7,5,7,7,1
2,Rodney Stuckey,2014-15,IND,71,34,37,0.479,26.4,4.7,10.6,0.44,0.8,2.0,0.39,2.5,3.0,0.819,0.5,3.0,3.5,3.1,1.7,0.8,0.1,0.7,1.8,2.7,12.6,-0.3,22.6,2,0,5,3,6,3,7,5,6,1,1,2,1,7,7,6,8,1,2,6,7,6,5,6,6,7,6,3,5,4,1
4,Roy Hibbert,2014-15,IND,76,34,42,0.447,25.3,4.2,9.3,0.446,0.0,0.0,0.0,2.2,2.7,0.824,2.1,5.1,7.1,1.1,1.4,0.2,1.6,0.6,2.8,3.2,10.6,-0.8,25.0,18,0,6,5,4,7,5,5,5,8,4,5,4,4,6,1,6,3,4,7,6,8,5,7,8,4,6,7,6,4,2
9,Solomon Hill,2014-15,IND,82,38,44,0.463,29.0,3.1,7.7,0.396,0.8,2.5,0.327,1.9,2.4,0.824,0.9,3.0,3.8,2.2,1.4,0.8,0.2,0.7,2.2,2.0,8.9,-2.2,18.5,1,0,1,2,2,7,2,1,1,4,4,4,3,1,1,4,1,2,2,1,1,3,4,1,2,1,1,9,1,1,1
