,PLAYER_NAME,GROUP_VALUE,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
1,Rasheed Wallace,2009-10,BOS,79,49,30,0.62,22.5,3.4,8.2,0.409,1.0,3.7,0.283,1.2,1.6,0.768,0.5,3.6,4.1,1.0,0.8,1.0,0.9,0.2,2.8,1.5,9.0,0.7,20.3,0,0,3,5,3,10,16,16,16,15,9,9,13,15,15,4,16,16,16,16,16,7,16,14,10,4,16,14,16,15,1
4,Ray Allen,2009-10,BOS,80,50,30,0.625,35.2,5.8,12.2,0.477,1.8,5.0,0.363,2.9,3.2,0.913,0.6,2.6,3.2,2.6,1.6,0.8,0.3,0.5,2.3,2.1,16.3,5.2,25.8,0,0,5,6,8,8,14,15,15,4,14,12,17,14,13,4,16,17,16,15,15,18,1,14,10,5,15,4,15,12,4
9,Boris Diaw,2009-10,CHA,82,44,38,0.537,35.4,4.5,9.4,0.483,0.8,2.5,0.32,1.4,1.8,0.769,1.6,3.6,5.2,4.0,2.2,0.7,0.7,0.4,2.7,1.9,11.3,1.9,25.5,5,0,1,9,4,11,3,4,4,10,3,3,9,3,3,2,2,5,4,6,4,5,3,5,4,5,3,9,4,4,4
9,Gerald Wallace,2009-10,CHA,76,41,35,0.539,41.0,6.0,12.4,0.484,0.7,1.8,0.371,5.6,7.2,0.776,2.0,8.1,10.0,2.1,2.3,1.5,1.1,1.4,2.6,6.1,18.2,1.8,39.0,33,0,1,2,7,6,1,3,4,6,5,8,2,1,1,4,2,1,1,10,2,7,3,4,7,1,2,4,1,1,1
11,Raymond Felton,2009-10,CHA,80,42,38,0.525,33.0,4.9,10.6,0.459,0.8,2.0,0.385,1.7,2.2,0.763,0.7,2.9,3.6,5.6,2.1,1.5,0.3,0.6,2.2,1.9,12.1,1.6,28.1,5,0,3,4,6,6,6,6,8,1,9,12,2,9,8,12,5,3,2,8,9,2,3,6,6,11,6,4,5,7,3
6,Stephen Jackson,2009-10,TOT,81,44,37,0.543,38.6,7.4,17.5,0.423,1.6,4.9,0.328,4.2,5.4,0.779,1.0,4.0,5.0,3.7,3.2,1.6,0.5,1.2,2.4,4.0,20.6,1.6,35.4,3,0,1,1,1,3,1,1,1,2,1,1,1,1,1,3,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1
7,Stephen Jackson,2009-10,CHA,72,41,31,0.569,39.3,7.6,17.8,0.423,1.6,4.9,0.334,4.3,5.5,0.786,1.0,4.1,5.1,3.6,3.2,1.6,0.5,1.2,2.5,4.2,21.1,2.0,35.8,2,0,6,3,6,9,2,1,1,5,6,6,9,2,2,10,4,1,2,6,2,2,5,1,6,1,1,7,2,4,3
8,Stephen Jackson,2009-10,GSW,9,3,6,0.333,33.3,6.2,14.8,0.421,1.2,4.4,0.275,2.9,4.1,0.703,0.7,3.2,3.9,4.7,2.9,1.6,0.7,1.1,1.8,2.9,16.6,-1.2,32.0,1,0,16,17,15,16,9,7,7,6,9,8,14,10,7,15,9,9,7,2,4,4,1,3,14,8,8,12,4,6,3
2,Brad Miller,2009-10,CHI,82,41,41,0.5,23.8,3.0,7.1,0.43,0.5,1.6,0.28,2.2,2.7,0.827,1.0,3.9,4.9,1.9,1.3,0.5,0.4,0.4,2.3,2.5,8.8,-0.2,18.8,7,0,1,4,2,10,12,11,11,15,4,2,11,12,13,6,13,12,13,11,11,12,14,14,12,5,12,12,12,9,3
15,Derrick Rose,2009-10,CHI,78,41,37,0.526,36.8,8.6,17.6,0.489,0.2,0.8,0.267,3.3,4.3,0.766,0.8,2.9,3.8,6.0,2.8,0.7,0.3,1.2,1.2,3.3,20.8,-0.5,34.7,6,0,3,2,3,7,3,2,3,2,12,14,11,4,3,15,5,2,4,4,5,8,5,4,8,3,3,7,3,4,2
10,Joakim Noah,2009-10,CHI,64,35,29,0.547,30.1,4.1,8.1,0.504,0.0,0.0,0.0,2.5,3.4,0.744,3.4,7.6,11.0,2.1,1.8,0.5,1.6,0.7,3.1,3.0,10.7,-1.5,31.4,28,0,6,7,5,6,6,4,4,5,1,11,1,4,4,4,6,2,3,9,5,10,2,5,2,4,4,11,4,3,4
7,John Salmons,2009-10,TOT,81,48,33,0.593,34.9,5.4,12.2,0.441,1.5,3.8,0.382,3.1,3.8,0.83,0.4,2.9,3.3,2.8,1.5,1.2,0.3,0.8,2.0,2.9,15.4,1.7,26.6,0,0,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1
8,John Salmons,2009-10,MIL,30,22,8,0.733,37.6,6.9,14.8,0.467,1.5,3.9,0.385,4.6,5.3,0.867,0.6,2.6,3.2,3.3,1.8,1.1,0.1,1.1,2.2,4.1,19.9,5.9,30.6,0,0,13,11,16,1,2,1,1,4,2,2,4,1,1,2,6,7,7,3,4,3,15,2,5,1,1,1,1,8,2
9,John Salmons,2009-10,CHI,51,26,25,0.51,33.2,4.5,10.7,0.42,1.4,3.8,0.38,2.3,2.9,0.789,0.4,3.1,3.4,2.5,1.4,1.3,0.4,0.7,2.0,2.2,12.7,-0.8,24.2,0,0,11,9,11,6,5,6,5,7,4,3,6,6,6,7,12,5,5,8,8,1,3,7,8,6,5,7,5,8,2
10,Kirk Hinrich,2009-10,CHI,74,40,34,0.541,33.5,4.2,10.2,0.409,1.4,3.8,0.371,1.1,1.5,0.752,0.3,3.2,3.5,4.5,1.5,1.1,0.3,0.6,2.8,1.5,10.9,-1.4,24.7,1,0,6,4,5,9,5,6,6,8,5,5,8,10,10,11,7,3,3,7,11,8,4,4,8,8,7,11,6,7,3
11,Luol Deng,2009-10,CHI,70,37,33,0.529,37.9,6.8,14.5,0.466,0.5,1.2,0.386,3.6,4.7,0.764,1.9,5.4,7.3,2.0,1.9,0.9,0.9,0.8,1.8,3.7,17.6,0.8,32.9,13,0,7,7,5,7,4,4,4,6,11,11,2,2,2,8,3,1,1,9,4,10,1,8,5,3,3,8,3,2,1
14,Taj Gibson,2009-10,CHI,82,41,41,0.5,26.9,3.8,7.7,0.494,0.0,0.0,0.0,1.4,2.1,0.646,2.8,4.7,7.5,0.9,1.4,0.6,1.3,0.6,3.4,1.9,9.0,-0.8,23.4,18,0,1,5,1,11,5,7,7,11,9,12,9,7,7,13,2,3,1,8,3,5,5,9,1,6,7,11,5,1,1
10,Anderson Varejao,2009-10,CLE,76,57,19,0.75,28.5,3.5,6.1,0.572,0.0,0.1,0.2,1.5,2.3,0.663,2.5,5.1,7.6,1.1,0.9,0.9,0.9,0.5,2.9,2.3,8.6,6.7,24.0,11,0,3,2,7,4,4,5,8,1,1,7,1,6,8,8,6,7,6,6,8,5,2,8,3,9,6,1,5,4,1
10,JJ Hickson,2009-10,CLE,81,60,21,0.741,20.9,3.6,6.4,0.554,0.0,0.0,0.0,1.4,2.0,0.681,1.4,3.6,4.9,0.5,1.1,0.4,0.5,0.8,1.6,1.3,8.5,0.7,16.8,4,0,1,1,6,2,5,5,5,2,1,8,1,6,8,1,7,6,7,8,6,8,8,4,7,9,5,1,6,6,1
12,LeBron James,2009-10,CLE,76,60,16,0.789,39.0,10.1,20.1,0.503,1.7,5.1,0.333,7.8,10.2,0.767,0.9,6.4,7.3,8.6,3.4,1.6,1.0,0.6,1.6,7.0,29.7,8.6,55.8,31,4,9,3,15,3,6,6,6,11,7,5,14,1,3,3,17,9,14,4,11,7,4,15,16,4,3,3,1,6,9
10,Mo Williams,2009-10,CLE,69,50,19,0.725,34.2,5.5,12.4,0.442,2.3,5.4,0.429,2.6,2.9,0.894,0.4,2.6,3.0,5.3,2.5,1.0,0.3,0.3,2.5,1.9,15.8,3.8,28.9,5,0,4,2,11,2,4,5,6,4,1,2,2,4,4,4,10,4,5,9,7,3,1,12,10,9,5,2,4,6,2
1,Shaquille O'Neal,2009-10,CLE,53,40,13,0.755,23.4,4.9,8.7,0.566,0.0,0.0,0.0,2.1,4.3,0.496,1.8,4.9,6.7,1.5,2.0,0.3,1.2,0.5,3.2,3.6,12.0,1.8,24.7,7,0,10,10,12,5,15,15,14,15,1,4,1,15,15,10,15,14,15,14,15,15,15,12,14,6,15,14,15,15,2
9,Dirk Nowitzki,2009-10,DAL,81,54,27,0.667,37.5,8.9,18.5,0.481,0.6,1.5,0.421,6.6,7.2,0.915,1.0,6.7,7.7,2.7,1.8,0.9,1.0,0.6,2.6,6.1,25.0,4.2,41.9,19,1,3,6,14,7,8,3,5,4,20,20,1,3,3,1,11,10,10,7,11,7,7,9,8,1,5,10,8,10,1
3,Jason Kidd,2009-10,DAL,80,53,27,0.663,36.0,3.6,8.4,0.423,2.2,5.2,0.425,1.0,1.2,0.808,0.6,5.0,5.6,9.1,2.4,1.8,0.4,0.2,1.8,1.3,10.3,3.4,34.9,26,2,4,3,8,4,13,14,15,4,1,2,2,16,16,11,17,12,14,11,13,14,2,17,10,6,13,11,14,11,13
8,Jason Terry,2009-10,DAL,77,51,26,0.662,33.0,5.9,13.5,0.438,1.8,4.8,0.365,3.0,3.5,0.866,0.2,1.6,1.8,3.8,1.4,1.2,0.2,0.5,1.8,2.5,16.6,2.3,27.4,1,0,12,6,12,6,8,9,7,7,8,7,14,4,4,6,13,14,14,10,12,8,6,7,10,1,8,6,8,9,2
5,Shawn Marion,2009-10,DAL,75,50,25,0.667,31.8,5.3,10.4,0.508,0.0,0.3,0.158,1.4,1.9,0.755,2.1,4.3,6.4,1.4,1.3,0.9,0.8,0.8,1.9,1.4,12.0,3.1,25.6,6,0,10,5,9,6,12,13,13,6,18,18,16,14,13,16,13,17,17,15,14,15,12,3,12,8,14,6,14,17,1
10,Arron Afflalo,2009-10,DEN,82,53,29,0.646,27.1,3.3,7.1,0.465,1.3,3.0,0.434,0.9,1.2,0.735,0.7,2.4,3.1,1.7,0.9,0.6,0.4,0.6,2.7,1.0,8.8,2.2,16.9,1,0,1,2,8,2,8,8,8,3,6,8,1,10,9,12,1,8,7,7,8,4,2,7,1,9,8,3,7,2,1
14,Carmelo Anthony,2009-10,DEN,69,45,24,0.652,38.2,10.0,21.8,0.458,0.9,2.7,0.316,7.4,8.9,0.83,2.2,4.4,6.6,3.2,3.0,1.3,0.4,1.6,3.3,6.6,28.2,4.1,43.0,10,0,9,5,14,3,3,3,3,5,14,13,17,1,1,7,3,14,9,6,3,1,16,5,3,1,3,3,2,7,3
6,Chauncey Billups,2009-10,DEN,73,50,23,0.685,34.1,5.5,13.2,0.418,2.2,5.6,0.386,6.4,7.0,0.91,0.3,2.8,3.1,5.6,2.4,1.1,0.1,0.8,2.1,4.5,19.5,2.9,33.0,4,0,9,6,10,7,7,1,1,10,3,3,9,1,1,7,15,6,6,8,2,7,12,3,8,3,1,9,4,7,3
12,JR Smith,2009-10,DEN,75,48,27,0.64,27.8,5.7,13.8,0.414,2.1,6.2,0.338,1.9,2.7,0.706,0.4,2.7,3.1,2.4,1.9,1.3,0.3,0.4,2.3,2.3,15.4,3.4,25.7,0,0,7,6,8,5,7,2,2,9,8,5,14,4,4,11,12,7,7,6,2,3,7,7,8,4,2,5,2,7,1
5,Kenyon Martin,2009-10,DEN,58,39,19,0.672,34.2,4.9,10.7,0.456,0.1,0.5,0.276,1.6,2.9,0.557,2.4,7.0,9.4,1.9,1.6,1.2,1.1,0.6,3.2,1.9,11.5,2.3,30.9,23,0,8,6,9,2,3,8,7,12,3,4,3,9,9,12,2,3,3,8,8,5,7,8,9,4,9,7,5,3,2
11,Nene,2009-10,DEN,82,53,29,0.646,33.6,5.1,8.7,0.587,0.0,0.0,0.0,3.6,5.1,0.704,2.0,5.6,7.6,2.5,1.5,1.4,1.0,0.7,3.4,4.5,13.8,3.9,32.4,14,0,1,1,6,5,1,5,7,5,6,15,6,2,2,4,4,4,2,3,13,3,3,7,4,3,5,5,1,2,1
5,Ben Gordon,2009-10,DET,62,18,44,0.29,27.9,4.7,11.3,0.416,1.2,3.8,0.321,3.2,3.7,0.861,0.4,1.5,1.9,2.7,1.9,0.8,0.1,0.4,2.4,3.1,13.8,-3.1,20.9,0,0,8,9,3,10,5,6,6,8,9,7,10,4,4,5,7,8,8,5,7,3,9,9,5,4,6,8,6,1,1
6,Charlie Villanueva,2009-10,DET,78,27,51,0.346,23.7,4.7,10.6,0.439,1.3,3.6,0.351,1.4,1.7,0.815,1.1,3.6,4.7,0.7,0.9,0.6,0.7,0.3,2.9,1.3,11.9,-3.6,21.6,2,0,2,4,3,8,5,4,4,5,4,3,3,5,5,5,5,5,5,6,5,3,3,5,3,5,3,10,5,6,1
10,Jonas Jerebko,2009-10,DET,80,26,54,0.325,27.9,3.6,7.5,0.481,0.5,1.4,0.313,1.6,2.2,0.71,2.4,3.6,6.0,0.7,1.0,1.0,0.4,0.7,2.9,2.0,9.3,-2.0,20.5,7,0,1,5,1,9,1,1,1,1,10,8,8,1,1,9,1,1,1,7,2,1,1,1,1,1,1,9,1,1,1
3,Richard Hamilton,2009-10,DET,46,14,32,0.304,33.7,6.4,15.6,0.409,0.9,3.0,0.297,4.4,5.2,0.846,0.7,2.0,2.7,4.4,2.5,0.7,0.1,0.6,2.5,3.4,18.1,-3.0,27.5,2,0,13,14,6,13,7,10,6,14,3,1,11,5,5,9,11,10,10,3,4,8,12,11,8,2,8,13,9,3,1
7,Rodney Stuckey,2009-10,DET,73,23,50,0.315,34.2,6.2,15.2,0.405,0.2,1.1,0.228,4.1,4.9,0.833,0.9,2.9,3.8,4.8,2.2,1.4,0.2,1.4,2.8,4.1,16.6,-1.5,30.8,5,0,3,8,2,10,1,1,1,8,9,8,9,3,3,4,2,2,1,3,1,1,3,1,1,1,1,8,1,2,1
11,Tayshaun Prince,2009-10,DET,49,12,37,0.245,34.0,5.8,11.8,0.486,0.6,1.5,0.37,1.4,2.0,0.714,1.4,3.6,5.1,3.3,1.2,0.7,0.4,0.4,1.6,1.9,13.5,-3.0,26.7,2,0,11,15,5,17,5,2,6,3,10,8,8,8,8,11,4,5,4,1,4,4,8,9,3,6,6,15,4,7,1
5,Will Bynum,2009-10,DET,63,21,42,0.333,26.5,3.8,8.5,0.444,0.2,0.9,0.218,2.3,2.8,0.798,0.4,1.9,2.3,4.5,1.8,0.9,0.1,0.8,2.3,2.4,10.0,-4.7,20.5,1,0,2,4,1,7,1,2,1,4,5,4,6,1,1,5,3,1,1,1,3,1,3,1,1,1,1,7,1,2,1
11,Anthony Morrow,2009-10,GSW,69,24,45,0.348,29.2,4.8,10.2,0.468,2.0,4.4,0.456,1.5,1.7,0.886,0.9,2.9,3.8,1.5,1.2,0.9,0.2,0.5,2.3,1.5,13.0,-0.9,22.1,3,0,3,4,1,8,2,2,3,3,1,3,2,3,3,7,2,1,1,1,1,1,1,1,2,2,2,6,1,1,1
7,C.J. Watson,2009-10,GSW,65,18,47,0.277,27.5,3.8,8.1,0.468,0.7,2.2,0.31,2.0,2.6,0.771,0.4,2.2,2.6,2.8,1.1,1.6,0.1,0.3,1.9,2.3,10.3,0.0,21.6,0,0,4,9,2,10,1,1,2,1,5,5,8,3,2,9,3,2,2,3,4,1,7,3,2,4,1,7,1,3,1
3,Corey Maggette,2009-10,GSW,70,21,49,0.3,29.7,6.5,12.7,0.516,0.2,0.7,0.26,6.6,7.9,0.835,1.3,4.0,5.3,2.5,2.4,0.7,0.1,1.2,3.3,5.5,19.8,-4.1,29.9,5,0,4,8,1,11,7,2,4,1,12,13,10,7,7,4,3,7,6,5,6,7,13,1,2,4,4,12,4,4,1
9,Monta Ellis,2009-10,GSW,64,19,45,0.297,41.4,9.9,22.0,0.449,1.2,3.6,0.338,4.6,6.1,0.753,0.7,3.3,4.0,5.3,3.8,2.2,0.4,1.3,3.0,4.6,25.5,-6.2,42.3,6,0,9,9,1,13,1,1,1,6,3,4,3,1,1,10,3,5,3,6,1,1,3,1,1,3,1,13,1,3,1
12,Stephen Curry,2009-10,GSW,80,25,55,0.313,36.2,6.6,14.3,0.462,2.1,4.8,0.437,2.2,2.5,0.885,0.6,3.9,4.5,5.9,3.0,1.9,0.2,0.6,3.2,2.6,17.5,-2.3,35.1,12,1,1,11,1,12,3,11,11,10,12,11,7,12,12,12,10,7,8,9,9,3,6,6,1,12,12,12,11,5,4
13,Aaron Brooks,2009-10,HOU,82,42,40,0.512,35.6,7.0,16.2,0.432,2.5,6.4,0.398,3.0,3.6,0.822,0.7,2.0,2.6,5.3,2.8,0.8,0.2,1.0,2.4,3.0,19.6,-0.3,30.9,6,0,1,3,1,9,1,1,1,2,1,1,2,1,1,7,2,2,2,1,1,2,4,1,1,1,1,5,1,1,1
8,Carl Landry,2009-10,TOT,80,34,46,0.425,30.9,6.2,11.6,0.536,0.0,0.0,0.333,4.3,5.3,0.806,2.4,3.5,5.9,0.8,1.7,0.7,0.8,1.4,2.9,4.4,16.8,-1.2,27.8,8,0,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
9,Carl Landry,2009-10,SAC,28,7,21,0.25,37.6,7.0,13.5,0.52,0.0,0.1,0.333,3.9,5.3,0.741,2.4,4.1,6.5,0.9,1.8,1.0,0.6,1.3,3.1,4.3,18.0,-5.0,30.1,4,0,9,9,8,9,1,1,1,7,2,2,2,2,2,8,2,1,1,2,1,1,2,2,1,2,1,11,1,4,1
10,Carl Landry,2009-10,HOU,52,27,25,0.519,27.2,5.8,10.6,0.547,0.0,0.0,0.0,4.5,5.4,0.839,2.3,3.2,5.5,0.8,1.7,0.5,0.9,1.5,2.8,4.4,16.1,0.8,26.5,4,0,5,4,6,5,2,2,2,4,5,9,5,1,1,1,3,5,3,6,2,3,1,1,3,1,2,2,2,4,1
8,Chase Budinger,2009-10,HOU,74,38,36,0.514,20.1,3.4,7.6,0.441,1.2,3.4,0.369,0.9,1.2,0.77,0.5,2.5,3.0,1.2,0.6,0.5,0.1,0.4,1.1,1.0,8.9,0.0,15.4,2,0,2,2,3,4,4,4,4,3,2,4,2,5,5,5,6,4,4,3,6,7,5,3,4,4,4,5,4,1,1
12,Kyle Lowry,2009-10,HOU,68,37,31,0.544,24.3,2.7,6.8,0.397,0.5,2.0,0.272,3.2,3.8,0.827,1.3,2.3,3.6,4.5,1.7,0.9,0.1,0.5,2.5,3.7,9.1,1.5,21.5,2,0,7,8,6,10,14,15,14,16,13,13,15,7,8,8,1,15,13,13,13,16,16,11,12,10,14,11,13,13,13
7,Luis Scola,2009-10,HOU,82,42,40,0.512,32.6,6.8,13.3,0.514,0.0,0.1,0.2,2.5,3.3,0.779,2.1,6.5,8.6,2.1,2.0,0.8,0.3,0.9,3.0,3.3,16.2,-0.7,30.9,32,0,1,5,3,7,2,2,3,3,5,6,4,2,2,2,2,1,2,4,2,3,5,3,5,2,2,8,2,1,1
16,Trevor Ariza,2009-10,HOU,72,37,35,0.514,36.5,5.5,13.9,0.394,1.9,5.7,0.334,2.1,3.2,0.649,1.1,4.5,5.6,3.8,2.2,1.8,0.6,0.9,2.3,2.5,14.9,-0.2,32.0,6,1,8,8,4,12,1,1,1,20,8,7,12,2,1,18,7,6,4,2,1,4,3,1,6,1,1,14,1,2,1
7,Brandon Rush,2009-10,IND,82,32,50,0.39,30.4,3.6,8.6,0.423,1.5,3.7,0.411,0.7,1.1,0.629,0.5,3.7,4.2,1.4,1.1,0.7,0.8,0.4,1.9,1.1,9.4,-2.5,19.8,4,0,1,3,1,6,1,1,1,4,2,1,4,4,4,7,2,1,1,1,2,1,2,5,2,4,2,6,1,1,1
8,Dahntay Jones,2009-10,IND,76,28,48,0.368,24.9,3.8,8.2,0.461,0.1,0.4,0.125,2.6,3.4,0.77,0.6,2.4,3.0,2.0,1.7,0.5,0.5,0.6,3.1,2.8,10.2,-3.0,18.2,1,0,3,5,2,11,2,2,2,3,9,8,12,2,2,5,4,2,2,2,1,4,2,3,2,2,2,14,2,1,1
7,Danny Granger,2009-10,IND,62,25,37,0.403,36.7,7.9,18.4,0.428,2.5,7.1,0.361,5.9,6.9,0.848,1.1,4.4,5.5,2.8,2.5,1.5,0.8,1.0,3.0,4.6,24.1,-0.6,39.4,3,0,6,7,6,9,1,2,2,6,2,1,6,2,1,6,6,2,2,1,2,1,3,4,4,2,2,5,2,5,1
4,Earl Watson,2009-10,IND,79,31,48,0.392,29.4,2.8,6.6,0.426,0.7,2.3,0.288,1.5,2.1,0.71,0.7,2.4,3.0,5.1,2.2,1.3,0.2,0.4,2.3,2.1,7.8,-1.4,21.4,2,0,4,5,4,11,1,5,6,7,4,4,9,2,2,7,1,2,1,5,4,1,6,6,3,2,4,11,4,4,2
9,Mike Dunleavy,2009-10,IND,67,26,41,0.388,22.2,3.4,8.3,0.41,1.1,3.5,0.318,2.0,2.4,0.842,0.4,3.1,3.5,1.5,1.1,0.6,0.2,0.3,1.6,2.0,9.9,-0.8,17.8,0,0,8,11,6,16,14,12,11,12,11,8,15,7,8,3,15,12,13,13,11,12,13,10,14,7,12,12,13,9,1
9,Roy Hibbert,2009-10,IND,81,31,50,0.383,25.1,4.8,9.7,0.495,0.0,0.1,0.5,2.1,2.8,0.754,2.2,3.5,5.7,2.0,1.8,0.4,1.6,0.8,3.5,2.7,11.7,0.1,25.7,10,0,1,6,2,9,6,4,4,4,1,1,1,6,5,5,5,6,6,2,5,5,6,4,2,6,4,4,5,6,2
5,Troy Murphy,2009-10,IND,72,25,47,0.347,32.6,5.3,11.3,0.472,1.8,4.6,0.384,2.1,2.7,0.798,1.8,8.4,10.2,2.1,1.4,1.0,0.5,0.6,2.4,2.4,14.6,-3.7,33.0,39,0,6,7,2,11,4,2,3,2,2,2,6,6,6,5,5,2,3,4,5,1,4,7,8,2,2,13,2,2,1
4,Baron Davis,2009-10,LAC,75,27,48,0.36,33.6,5.5,13.5,0.406,1.1,3.9,0.277,3.2,3.9,0.821,0.7,2.9,3.5,8.0,2.8,1.7,0.6,0.8,2.8,3.3,15.3,-2.6,35.4,18,1,5,8,1,13,10,9,10,9,11,11,14,7,9,1,10,9,11,5,8,9,1,7,9,4,9,14,9,5,3
6,Chris Kaman,2009-10,LAC,76,29,47,0.382,34.3,7.8,15.8,0.49,0.0,0.1,0.0,3.0,4.0,0.749,2.4,6.8,9.3,1.6,2.9,0.5,1.2,0.9,2.8,3.3,18.5,-3.9,34.2,33,0,3,5,2,7,2,1,1,7,2,2,2,2,2,8,2,3,3,3,1,7,7,3,6,2,1,12,2,2,1
