,PLAYER_NAME,GROUP_VALUE,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
12,Antonio Davis,1997-98,IND,82,58,24,0.707,26.8,3.1,6.4,0.481,0.0,0.0,0.0,3.4,4.9,0.696,2.3,4.5,6.8,0.7,1.3,0.5,0.9,0.7,2.8,0.0,9.6,2.2,21.9,6,0,1,1,8,1,8,8,9,2,2,2,2,5,3,10,8,9,9,10,9,3,6,9,7,8,6,3,8,7,1
3,Chris Mullin,1997-98,IND,82,58,24,0.707,26.6,4.1,8.4,0.481,1.3,3.0,0.44,1.9,2.0,0.939,0.5,2.6,3.0,2.3,1.4,1.2,0.5,0.5,2.3,0.0,11.3,5.5,21.8,0,0,1,1,2,1,2,2,2,2,2,2,2,2,2,1,4,3,3,2,2,2,2,1,1,5,2,1,2,3,2
11,Dale Davis,1997-98,IND,78,55,23,0.705,27.8,3.5,6.4,0.548,0.0,0.0,0.0,1.0,2.2,0.465,3.0,4.8,7.8,0.9,0.9,0.7,1.1,0.6,2.7,0.0,8.0,4.9,23.1,7,0,3,1,7,2,6,4,4,1,1,3,1,8,6,11,6,6,6,6,3,5,4,2,4,6,4,1,5,6,1
15,Jalen Rose,1997-98,IND,82,58,24,0.707,20.8,3.5,7.4,0.478,0.3,0.9,0.342,2.0,2.8,0.728,0.3,2.0,2.4,1.9,1.6,0.7,0.2,0.4,2.1,0.0,9.4,0.4,16.0,0,0,1,1,9,2,12,12,12,1,14,14,9,12,12,14,12,12,12,13,11,11,11,12,12,9,12,4,12,9,2
8,Mark Jackson,1997-98,IND,82,58,24,0.707,29.4,3.0,7.3,0.416,0.5,1.7,0.314,1.7,2.2,0.761,0.8,3.1,3.9,8.7,2.1,1.0,0.0,0.5,1.6,0.0,8.3,5.4,27.0,12,0,1,1,6,1,4,6,4,7,7,7,6,3,3,8,2,4,4,4,5,3,7,4,5,4,5,1,4,2,7
7,Reggie Miller,1997-98,IND,81,58,23,0.716,34.5,6.4,13.3,0.477,2.0,4.7,0.429,4.7,5.4,0.868,0.6,2.3,2.9,2.1,1.6,1.0,0.1,0.5,1.8,0.0,19.5,6.5,27.8,0,0,1,2,7,2,6,3,4,1,6,6,1,2,2,9,3,5,4,9,4,4,6,1,4,7,2,1,3,5,1
2,Rik Smits,1997-98,IND,73,52,21,0.712,28.5,7.0,14.2,0.495,0.0,0.0,0.0,2.6,3.3,0.783,1.7,5.2,6.9,1.4,1.8,0.5,1.2,0.6,3.3,0.1,16.7,6.0,30.5,16,0,2,2,3,1,2,1,1,1,2,2,2,2,2,3,2,1,2,1,2,1,2,2,2,2,2,1,1,1,1
9,Darrick Martin,1997-98,LAC,82,17,65,0.207,28.0,3.4,8.9,0.377,1.3,3.6,0.365,2.2,2.6,0.848,0.2,1.8,2.0,4.0,1.9,1.0,0.1,0.5,2.4,0.0,10.3,-2.5,20.2,1,0,1,4,1,10,1,2,1,4,1,1,4,2,2,4,3,1,1,2,1,2,1,3,1,5,2,9,1,2,1
10,Eric Piatkowski,1997-98,LAC,67,15,52,0.224,26.0,3.8,8.5,0.452,1.6,3.9,0.409,2.1,2.5,0.824,1.0,2.5,3.5,1.3,1.2,0.8,0.2,0.4,2.0,0.0,11.3,-3.7,19.1,2,0,5,7,2,10,2,1,2,2,1,1,5,1,1,9,1,1,1,2,1,2,2,2,1,5,1,10,1,1,1
7,Lamond Murray,1997-98,LAC,79,17,62,0.215,32.6,6.0,12.5,0.481,0.7,1.9,0.353,2.8,3.7,0.748,2.2,3.9,6.1,1.8,2.2,1.5,0.7,0.7,2.4,0.0,15.4,-4.8,29.9,12,0,1,7,1,8,1,3,3,1,5,4,5,2,1,5,1,3,1,2,2,1,1,3,2,4,3,8,1,1,1
