,PLAYER_NAME,GROUP_VALUE,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
3,Brevin Knight,2005-06,CHA,69,19,50,0.275,34.1,4.5,11.2,0.399,0.0,0.2,0.231,3.7,4.6,0.803,0.5,2.7,3.2,8.8,2.4,2.3,0.1,0.8,2.9,3.6,12.6,-3.3,34.4,19,0,4,6,2,13,1,1,1,11,3,4,4,1,1,6,3,3,3,2,4,2,11,1,4,1,1,12,1,1,1
13,Gerald Wallace,2005-06,CHA,55,19,36,0.345,34.5,5.8,10.7,0.538,0.3,0.9,0.28,3.4,5.6,0.614,2.2,5.3,7.5,1.7,1.8,2.5,2.1,1.2,2.7,5.2,15.2,-1.1,38.8,10,0,8,11,6,14,9,5,8,1,11,11,11,7,6,11,1,6,5,12,9,1,1,6,5,4,7,11,2,5,1
1,Jumaine Jones,2005-06,CHA,76,23,53,0.303,27.5,3.9,9.7,0.405,1.5,4.4,0.343,1.2,1.6,0.727,1.4,3.6,4.9,0.8,1.0,0.9,0.3,0.3,2.6,1.6,10.5,-3.3,20.3,3,0,3,4,2,7,2,1,1,5,1,1,4,1,1,4,3,4,4,4,3,2,3,5,1,1,1,7,2,4,1
8,Primoz Brezec,2005-06,CHA,79,25,54,0.316,27.4,5.2,10.0,0.517,0.0,0.0,0.0,2.1,2.8,0.732,2.3,3.3,5.6,0.6,1.1,0.2,0.4,0.6,2.9,2.6,12.4,-4.2,20.8,7,0,1,1,2,9,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,10,2,2,1
15,Raymond Felton,2005-06,CHA,80,26,54,0.325,30.1,4.3,11.0,0.391,1.2,3.4,0.358,2.0,2.8,0.725,1.0,2.4,3.3,5.6,2.3,1.3,0.1,0.7,2.3,2.9,11.9,-1.5,26.0,13,0,3,12,1,15,10,8,6,14,5,4,4,5,6,13,1,8,6,8,7,8,14,3,5,5,7,12,8,3,3
8,Andres Nocioni,2005-06,CHI,82,41,41,0.5,27.3,4.7,10.1,0.461,1.1,2.9,0.391,2.5,3.0,0.843,1.1,5.0,6.1,1.4,1.5,0.5,0.6,0.8,3.1,3.3,13.0,-1.1,24.3,13,0,1,2,3,4,2,3,4,2,6,6,2,1,2,2,1,2,1,3,5,4,2,1,4,1,4,3,2,1,1
9,Ben Gordon,2005-06,CHI,80,40,40,0.5,31.0,6.1,14.4,0.422,2.1,4.8,0.435,2.7,3.4,0.785,0.5,2.2,2.7,3.0,2.3,0.9,0.1,0.9,3.0,2.9,16.9,1.0,25.4,0,0,5,4,6,3,4,4,4,7,2,3,1,6,5,11,4,4,4,3,4,1,10,1,2,5,4,3,4,1,1
7,Chris Duhon,2005-06,CHI,74,36,38,0.486,29.1,2.9,7.3,0.4,1.4,3.8,0.36,1.6,1.9,0.818,0.4,2.6,3.0,5.0,1.6,0.9,0.0,0.4,2.1,1.8,8.7,-0.7,21.3,2,1,4,3,4,6,3,2,2,4,2,3,4,2,2,2,3,1,2,3,3,2,5,3,2,2,2,6,2,2,1
14,Kirk Hinrich,2005-06,CHI,81,40,41,0.494,36.5,5.6,13.3,0.418,1.6,4.2,0.37,3.2,3.9,0.815,0.4,3.2,3.6,6.3,2.3,1.2,0.3,0.6,3.1,3.7,15.9,-0.3,31.6,11,0,1,4,3,11,1,3,2,5,4,4,9,1,1,5,6,2,2,3,3,6,9,5,5,1,2,9,3,2,3
15,Luol Deng,2005-06,CHI,78,39,39,0.5,33.4,5.7,12.2,0.463,0.3,1.0,0.269,2.7,3.5,0.75,1.6,5.0,6.6,1.9,1.3,0.9,0.6,0.9,1.6,2.7,14.3,1.3,28.4,11,0,3,6,1,8,11,8,9,7,12,12,13,9,9,12,7,5,4,13,12,11,3,5,8,9,9,7,8,4,1
5,Donyell Marshall,2005-06,CLE,81,50,31,0.617,25.6,3.3,8.3,0.395,1.6,4.9,0.324,1.1,1.5,0.748,1.3,4.8,6.1,0.7,1.1,0.7,0.5,0.3,2.0,1.2,9.3,1.6,20.3,5,0,1,2,8,2,8,10,10,12,3,2,10,8,9,7,11,8,10,11,9,10,13,11,10,1,9,4,10,9,1
17,Drew Gooden,2005-06,CLE,79,49,30,0.62,27.5,4.2,8.3,0.512,0.0,0.0,0.333,2.2,3.3,0.682,3.0,5.4,8.4,0.7,1.3,0.7,0.6,0.7,2.4,2.6,10.7,0.1,24.4,23,0,3,1,5,1,8,13,13,3,11,18,3,9,7,17,5,7,8,14,12,10,6,8,12,5,13,4,11,3,3
16,LeBron James,2005-06,CLE,79,47,32,0.595,42.5,11.1,23.1,0.48,1.6,4.8,0.335,7.6,10.3,0.738,0.9,6.1,7.0,6.6,3.3,1.6,0.8,0.8,2.3,7.5,31.4,3.5,53.6,21,5,4,11,3,15,1,1,1,16,10,8,13,2,1,10,16,13,15,14,13,13,7,7,1,2,1,13,5,14,7
5,Zydrunas Ilgauskas,2005-06,CLE,78,48,30,0.615,29.3,5.8,11.4,0.506,0.0,0.1,0.0,4.1,4.9,0.834,3.1,4.4,7.6,1.2,2.0,0.5,1.7,0.7,3.6,3.8,15.6,2.4,31.2,18,0,4,3,7,5,6,4,6,4,6,8,6,3,5,1,6,9,7,6,5,7,4,8,3,1,3,6,6,6,1
13,Dirk Nowitzki,2005-06,DAL,81,60,21,0.741,38.1,9.3,19.3,0.48,1.4,3.3,0.406,6.7,7.4,0.901,1.4,7.6,9.0,2.8,1.9,0.7,1.0,0.9,2.0,5.9,26.6,6.3,44.8,35,0,3,2,18,3,3,2,2,5,9,13,5,2,2,3,4,5,5,5,5,11,5,1,18,2,1,6,3,6,3
12,Jason Terry,2005-06,DAL,80,58,22,0.725,35.0,6.5,13.7,0.47,2.1,5.2,0.411,2.1,2.6,0.8,0.4,1.6,2.0,3.8,1.7,1.3,0.3,0.6,2.5,2.4,17.1,6.0,28.3,2,0,8,2,17,2,6,4,6,3,4,5,4,9,8,18,8,12,12,9,10,7,1,6,2,3,5,2,7,8,2
7,Jerry Stackhouse,2005-06,DAL,55,41,14,0.745,27.7,4.4,11.0,0.401,0.7,2.4,0.277,3.5,4.0,0.882,0.6,2.2,2.8,2.9,2.2,0.7,0.2,0.6,1.7,3.3,13.0,2.6,21.1,0,0,10,4,12,2,11,10,11,11,13,13,14,10,10,4,12,8,10,9,10,12,11,11,11,1,11,2,11,9,2
9,Josh Howard,2005-06,DAL,59,44,15,0.746,32.5,5.9,12.6,0.471,0.5,1.1,0.429,3.3,4.5,0.734,2.1,4.2,6.3,1.9,1.3,1.2,0.4,0.9,2.8,3.6,15.6,5.3,29.5,12,0,5,4,6,3,3,4,4,2,6,9,1,4,3,7,3,3,4,2,6,3,6,1,2,4,4,5,4,2,1
7,Marquis Daniels,2005-06,DAL,62,43,19,0.694,28.5,4.0,8.3,0.48,0.1,0.3,0.211,2.2,3.0,0.754,1.3,2.3,3.6,2.8,1.6,1.1,0.2,0.6,2.3,2.5,10.2,2.6,21.0,0,0,2,1,7,3,2,2,3,4,9,9,6,1,1,2,3,2,2,1,2,3,7,3,1,2,2,1,2,3,1
18,Andre Miller,2005-06,DEN,82,44,38,0.537,35.8,4.9,10.6,0.463,0.1,0.3,0.185,3.8,5.2,0.738,1.1,3.2,4.3,8.2,3.1,1.3,0.2,0.8,2.6,4.3,13.7,1.6,32.6,20,0,1,5,8,10,6,9,11,10,16,17,15,7,3,18,9,4,7,3,2,8,5,13,3,1,7,8,7,3,7
18,Carmelo Anthony,2005-06,DEN,80,44,36,0.55,36.8,9.5,19.7,0.481,0.5,1.9,0.243,7.2,8.9,0.808,1.5,3.4,4.9,2.7,2.7,1.1,0.5,1.5,2.9,6.4,26.5,0.1,38.6,6,0,2,7,5,10,5,6,7,2,20,20,20,2,2,10,12,18,18,13,8,8,9,6,11,2,5,15,10,11,3
7,Earl Boykins,2005-06,DEN,60,35,25,0.583,25.7,4.5,11.0,0.41,1.0,3.0,0.346,2.5,2.9,0.874,0.4,1.0,1.4,3.8,1.4,0.8,0.1,0.7,1.2,2.1,12.6,-0.9,21.2,1,0,6,3,8,2,4,3,3,11,3,3,6,5,5,5,11,6,6,4,5,4,2,1,3,3,3,8,4,3,1
9,Kenyon Martin,2005-06,DEN,56,25,31,0.446,27.6,5.3,10.7,0.495,0.1,0.4,0.227,2.2,3.0,0.712,1.7,4.6,6.3,1.4,1.3,0.8,0.9,0.8,3.1,2.2,12.9,1.0,26.3,7,0,9,9,2,12,10,5,6,6,6,6,5,5,6,2,8,10,8,10,9,13,10,5,10,2,5,10,9,7,2
11,Marcus Camby,2005-06,DEN,56,29,27,0.518,33.2,5.4,11.6,0.465,0.0,0.2,0.091,2.0,2.8,0.712,2.4,9.6,11.9,2.1,1.6,1.4,3.3,0.3,2.8,2.6,12.8,0.6,42.6,30,0,11,8,8,10,5,2,3,11,6,4,9,8,8,5,14,2,3,5,4,1,4,11,8,1,2,8,1,2,3
5,Antonio McDyess,2005-06,DET,82,64,18,0.78,21.1,3.5,6.8,0.509,0.0,0.0,0.0,0.8,1.5,0.557,1.9,3.4,5.3,1.1,0.9,0.6,0.6,0.2,2.7,1.6,7.8,1.7,18.3,5,0,1,1,12,1,11,11,11,6,3,7,3,12,11,14,11,15,15,11,13,13,12,10,10,4,12,6,12,10,1
12,Chauncey Billups,2005-06,DET,81,64,17,0.79,36.1,5.2,12.5,0.418,2.3,5.2,0.433,5.7,6.4,0.894,0.5,2.6,3.1,8.6,2.1,0.9,0.1,0.7,2.0,5.1,18.5,7.3,36.0,27,0,2,1,14,2,2,3,3,9,2,4,2,2,2,12,9,7,7,1,9,13,15,10,13,1,2,2,1,1,3
5,Rasheed Wallace,2005-06,DET,80,63,17,0.788,34.7,5.7,13.3,0.43,1.9,5.4,0.357,1.7,2.3,0.743,1.1,5.7,6.8,2.3,1.1,1.0,1.6,0.2,2.9,2.3,15.1,7.7,33.6,12,0,2,1,13,1,8,10,7,12,1,2,4,12,12,7,12,7,9,4,14,6,5,15,9,1,8,2,6,6,1
7,Richard Hamilton,2005-06,DET,80,64,16,0.8,35.3,8.1,16.5,0.491,0.7,1.5,0.458,3.2,3.8,0.845,1.1,2.2,3.2,3.4,2.2,0.7,0.2,0.9,2.6,3.2,20.1,6.5,29.5,0,0,2,1,13,1,4,1,2,1,5,9,1,9,9,10,3,8,7,7,6,9,3,7,7,3,1,1,4,8,1
15,Tayshaun Prince,2005-06,DET,82,64,18,0.78,35.3,5.5,12.2,0.455,0.8,2.2,0.35,2.2,2.9,0.765,1.3,3.0,4.2,2.3,1.1,0.8,0.5,0.7,1.2,2.6,14.1,7.9,25.1,3,0,1,1,12,1,4,6,4,7,2,2,13,4,4,10,6,12,9,11,8,2,7,1,7,1,4,1,6,5,1
8,Baron Davis,2005-06,GSW,54,23,31,0.426,36.5,6.2,15.9,0.389,1.9,6.0,0.315,3.6,5.4,0.675,0.8,3.5,4.4,8.9,2.9,1.6,0.3,0.8,3.1,4.7,17.9,0.6,39.3,22,1,9,9,7,10,6,7,8,12,8,5,8,5,2,11,7,2,4,1,6,11,12,6,2,2,7,10,6,2,3
12,Derek Fisher,2005-06,GSW,82,34,48,0.415,31.6,4.4,10.8,0.41,1.4,3.6,0.397,3.0,3.6,0.833,0.4,2.1,2.6,4.3,1.9,1.5,0.1,0.4,2.9,3.5,13.3,-0.2,25.8,5,0,1,13,1,20,3,1,1,7,4,4,7,2,2,10,4,4,4,2,2,2,6,3,1,1,1,19,2,1,1
12,Jason Richardson,2005-06,GSW,75,32,43,0.427,38.4,8.5,19.2,0.446,2.4,6.4,0.384,3.7,5.5,0.673,1.4,4.4,5.8,3.1,2.2,1.3,0.5,1.0,2.7,4.2,23.2,0.5,38.0,5,0,6,6,4,10,2,1,1,5,3,2,6,1,1,11,5,2,3,4,3,4,4,3,3,1,1,5,1,3,1
15,Mike Dunleavy,2005-06,GSW,81,33,48,0.407,31.8,4.1,10.1,0.406,0.9,3.2,0.285,2.4,3.1,0.778,1.0,4.0,4.9,2.9,1.5,0.7,0.4,0.3,2.5,3.3,11.5,-0.5,23.7,3,0,4,6,1,15,4,8,5,14,14,11,16,4,4,14,5,6,5,4,7,7,5,8,4,4,7,10,6,5,1
11,Troy Murphy,2005-06,GSW,74,30,44,0.405,34.0,4.9,11.3,0.433,0.8,2.4,0.32,3.4,4.3,0.787,2.6,7.4,10.0,1.4,1.5,0.6,0.4,0.8,2.6,3.4,14.0,-1.6,29.6,34,0,4,5,3,9,3,4,2,9,8,5,9,1,2,7,3,3,5,7,3,8,10,3,7,1,4,7,4,4,1
1,David Wesley,2005-06,HOU,71,31,40,0.437,33.4,3.2,7.9,0.403,1.4,3.8,0.365,2.1,2.6,0.807,0.3,2.2,2.5,2.9,1.7,0.8,0.1,0.4,3.0,2.2,9.9,-1.1,18.3,0,0,6,7,2,10,10,11,11,8,4,6,4,9,10,4,11,5,8,10,9,11,11,10,2,1,11,9,11,8,1
9,Juwan Howard,2005-06,HOU,80,34,46,0.425,31.7,4.9,10.7,0.459,0.0,0.1,0.0,1.9,2.4,0.806,2.1,4.6,6.7,1.4,1.7,0.6,0.1,0.8,2.9,1.9,11.8,-3.1,22.4,10,0,4,7,4,13,10,11,11,13,2,5,2,12,11,6,9,9,10,13,10,10,14,10,11,1,11,16,11,6,1
7,Luther Head,2005-06,HOU,80,32,48,0.4,28.9,3.2,7.9,0.403,1.4,3.9,0.361,1.1,1.5,0.699,0.4,2.9,3.3,2.7,1.5,1.1,0.1,0.5,2.1,1.2,8.8,-0.5,19.0,1,0,1,3,1,5,1,2,2,5,2,2,5,2,1,6,2,1,1,1,2,1,4,3,2,1,2,4,2,1,1
8,Rafer Alston,2005-06,HOU,63,27,36,0.429,38.6,4.4,11.7,0.379,1.6,5.0,0.327,1.6,2.3,0.692,0.6,3.5,4.0,6.7,2.5,1.6,0.2,0.3,3.1,2.1,12.1,-1.3,30.1,6,0,5,6,3,10,1,4,4,5,6,4,9,6,4,9,1,1,1,1,1,2,3,9,1,2,4,10,2,2,2
8,Tracy McGrady,2005-06,HOU,47,27,20,0.574,37.1,8.7,21.5,0.406,1.6,5.0,0.312,5.4,7.2,0.747,1.0,5.6,6.5,4.8,2.6,1.3,0.9,0.7,1.9,5.8,24.4,1.3,43.3,6,0,13,9,12,6,6,7,4,13,5,5,12,6,5,7,8,2,3,8,6,7,6,8,8,1,7,9,6,8,5
4,Yao Ming,2005-06,HOU,57,27,30,0.474,34.2,8.2,15.8,0.519,0.0,0.0,0.0,5.9,6.9,0.853,2.6,7.6,10.2,1.5,2.6,0.5,1.6,1.3,3.4,6.6,22.3,1.6,40.7,34,0,5,7,3,7,2,2,2,4,3,5,3,3,3,4,4,2,2,5,4,1,7,2,2,2,2,7,3,2,1
8,Anthony Johnson,2005-06,IND,75,35,40,0.467,26.4,3.6,8.0,0.443,0.7,2.1,0.329,1.4,1.9,0.752,0.4,1.8,2.2,4.3,1.5,0.8,0.3,0.4,1.8,1.8,9.2,1.8,20.2,2,0,3,4,2,11,5,1,1,4,1,1,11,1,1,9,3,3,3,4,3,5,1,3,6,1,1,1,2,3,1
5,Fred Jones,2005-06,IND,68,33,35,0.485,27.0,3.4,8.2,0.417,0.9,2.8,0.337,1.8,2.4,0.763,0.3,2.2,2.5,2.3,1.6,0.8,0.3,0.4,2.1,2.0,9.6,0.0,17.7,0,0,4,3,4,4,3,2,2,3,4,3,4,3,2,6,7,2,2,4,1,2,3,2,3,1,2,2,3,3,1
10,Jermaine O'Neal,2005-06,IND,51,26,25,0.51,35.3,7.5,15.8,0.472,0.1,0.2,0.3,5.1,7.2,0.709,2.0,7.3,9.3,2.6,3.0,0.5,2.3,1.1,3.5,6.4,20.1,2.0,40.7,19,0,10,12,8,12,5,5,5,10,2,3,2,2,2,11,7,5,6,1,2,7,6,7,4,1,3,4,5,6,2
8,Peja Stojakovic,2005-06,TOT,71,31,40,0.437,36.6,6.3,14.3,0.437,2.3,5.7,0.401,3.4,3.7,0.915,1.1,4.7,5.8,1.9,1.5,0.6,0.1,0.5,2.4,2.7,18.2,1.1,28.9,5,0,1,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
9,Peja Stojakovic,2005-06,IND,40,20,20,0.5,36.3,6.9,14.9,0.461,2.3,5.6,0.404,3.5,3.9,0.903,1.1,5.1,6.3,1.7,1.3,0.7,0.2,0.5,2.2,2.8,19.5,4.1,30.8,3,0,11,11,10,14,6,5,6,6,7,9,7,5,5,7,2,2,2,7,8,11,2,10,4,1,5,7,5,5,1
10,Peja Stojakovic,2005-06,SAC,31,11,20,0.355,37.0,5.5,13.7,0.403,2.3,5.8,0.397,3.2,3.4,0.933,1.1,4.2,5.3,2.2,1.6,0.6,0.1,0.6,2.6,2.6,16.5,-2.8,26.5,2,0,12,13,10,16,5,9,8,14,6,6,11,7,7,3,4,6,5,2,4,13,13,6,1,2,8,16,7,6,1
14,Stephen Jackson,2005-06,IND,81,41,40,0.506,35.9,5.8,14.2,0.411,1.4,4.2,0.345,3.3,4.2,0.786,0.6,3.3,3.9,2.8,2.5,1.3,0.5,0.9,2.4,3.2,16.4,0.4,28.1,0,0,1,3,3,11,5,9,8,9,8,9,3,6,6,9,11,8,9,10,9,8,3,6,7,6,9,9,9,12,3
10,Chris Kaman,2005-06,LAC,78,45,33,0.577,32.8,4.7,9.1,0.523,0.0,0.0,0.0,2.5,3.2,0.77,2.4,7.2,9.6,1.0,2.3,0.6,1.4,0.8,3.4,2.7,11.9,2.1,28.6,29,0,2,2,7,3,3,7,7,2,2,5,2,3,3,4,4,2,2,10,5,2,6,4,1,3,6,1,4,3,1
3,Cuttino Mobley,2005-06,LAC,79,45,34,0.57,37.7,5.4,12.8,0.426,1.1,3.1,0.339,2.9,3.5,0.839,0.6,3.7,4.3,3.0,1.8,1.2,0.5,0.6,2.6,2.6,14.8,1.5,27.6,3,0,3,1,7,2,6,8,8,10,11,10,12,5,5,4,9,3,3,3,8,7,5,4,1,1,8,4,6,2,1
10,Elton Brand,2005-06,LAC,79,44,35,0.557,39.2,9.6,18.2,0.527,0.0,0.0,0.333,5.6,7.2,0.775,3.0,7.0,10.0,2.6,2.2,1.0,2.5,0.8,2.9,5.8,24.7,2.3,49.2,45,0,6,1,12,2,3,1,1,3,1,3,2,2,2,4,8,1,5,4,8,4,2,8,11,1,1,2,1,2,2
4,Sam Cassell,2005-06,LAC,78,45,33,0.577,34.0,6.3,14.3,0.443,0.9,2.4,0.368,3.7,4.3,0.863,0.5,3.2,3.7,6.3,2.2,0.9,0.1,0.4,2.9,3.3,17.2,3.0,32.1,12,0,3,3,5,4,7,8,8,8,5,5,4,8,8,8,11,4,5,7,11,11,10,10,8,1,9,3,8,5,3
12,Brian Cook,2005-06,LAL,81,45,36,0.556,19.0,3.2,6.3,0.511,0.4,1.0,0.429,1.0,1.2,0.832,1.1,2.3,3.4,0.9,0.8,0.5,0.4,0.2,2.5,1.1,7.9,1.5,15.2,1,0,1,1,2,7,1,1,1,1,6,9,3,1,1,6,1,2,1,2,3,2,3,2,1,1,1,2,1,3,1
2,Chris Mihm,2005-06,LAL,59,32,27,0.542,26.1,3.9,7.8,0.501,0.0,0.0,0.0,2.4,3.4,0.716,2.3,4.0,6.3,1.0,1.4,0.3,1.2,0.7,3.6,3.1,10.2,0.8,22.5,7,0,3,2,6,3,1,1,1,2,2,5,2,1,2,4,2,3,3,1,2,5,2,4,1,1,1,1,1,2,1
10,Kobe Bryant,2005-06,LAL,80,45,35,0.563,41.0,12.2,27.2,0.45,2.3,6.5,0.347,8.7,10.2,0.85,0.9,4.4,5.3,4.5,3.1,1.8,0.4,1.0,2.9,8.1,35.4,4.0,52.0,4,0,5,11,5,14,3,1,1,12,1,2,5,1,1,6,15,8,13,16,12,3,12,4,4,1,1,9,2,14,10
7,Lamar Odom,2005-06,LAL,80,45,35,0.563,40.3,5.6,11.6,0.481,1.0,2.7,0.372,2.7,3.9,0.69,2.3,7.0,9.2,5.5,2.7,0.9,0.8,0.7,3.2,3.6,14.8,3.0,36.8,29,2,4,6,4,7,1,7,8,4,2,4,2,8,7,8,2,6,6,2,7,7,9,5,6,2,6,6,3,4,3
4,Smush Parker,2005-06,LAL,82,45,37,0.549,33.8,4.2,9.5,0.447,1.5,4.0,0.366,1.5,2.2,0.694,0.5,2.9,3.3,3.7,1.8,1.7,0.2,0.4,2.6,2.1,11.5,2.6,24.9,2,0,1,1,3,2,1,1,2,2,1,1,1,1,1,3,2,1,1,1,5,1,2,3,1,2,1,1,1,1,1
5,Bobby Jackson,2005-06,MEM,71,43,28,0.606,25.0,4.0,10.5,0.382,1.8,4.7,0.389,1.5,2.1,0.733,0.6,2.5,3.1,2.7,1.4,0.9,0.0,0.7,2.2,2.1,11.4,2.5,20.5,0,0,4,4,4,8,3,6,4,13,1,1,1,7,7,13,10,3,6,4,4,8,13,2,3,2,5,5,4,6,2
4,Eddie Jones,2005-06,MEM,75,45,30,0.6,32.5,3.9,9.6,0.404,1.8,5.0,0.356,2.2,2.9,0.781,0.5,3.3,3.7,2.4,1.2,1.7,0.4,0.5,2.7,2.6,11.8,4.2,24.9,1,0,6,5,3,10,11,11,11,12,8,3,11,10,10,10,13,7,11,11,9,6,11,9,8,1,11,5,11,5,1
11,Mike Miller,2005-06,MEM,74,42,32,0.568,30.6,4.8,10.3,0.466,1.9,4.6,0.407,2.3,2.8,0.8,0.6,4.8,5.4,2.7,1.9,0.7,0.4,0.4,2.3,2.4,13.7,1.1,25.5,6,1,4,4,7,7,7,7,6,7,3,5,8,4,5,6,10,5,6,9,6,7,3,8,6,3,5,7,5,3,1
