,PLAYER_NAME,GROUP_VALUE,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
19,Rajon Rondo,2008-09,BOS,80,62,18,0.775,33.0,4.8,9.5,0.505,0.2,0.6,0.313,2.2,3.4,0.642,1.3,4.0,5.2,8.2,2.6,1.9,0.1,0.8,2.4,3.1,11.9,6.4,33.9,15,2,2,1,12,2,7,5,8,2,16,17,10,2,3,6,2,7,6,8,10,4,9,4,6,4,4,3,7,6,6
5,Ray Allen,2008-09,BOS,79,59,20,0.747,36.4,6.3,13.2,0.48,2.5,6.2,0.409,3.0,3.2,0.952,0.8,2.7,3.5,2.8,1.7,0.9,0.2,0.5,2.0,2.4,18.2,7.9,27.9,0,0,7,2,16,3,10,11,13,2,8,9,8,12,14,1,14,15,14,13,14,16,13,15,14,3,11,2,13,12,4
10,Boris Diaw,2008-09,TOT,81,41,40,0.506,34.0,5.5,10.9,0.507,0.9,2.2,0.414,1.2,1.8,0.687,1.5,3.9,5.3,4.1,2.7,0.8,0.7,0.5,2.5,2.0,13.2,0.9,27.4,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,Boris Diaw,2008-09,CHA,59,28,31,0.475,37.6,6.2,12.6,0.495,1.2,2.8,0.419,1.4,2.1,0.686,1.6,4.3,5.9,4.9,3.0,0.8,0.7,0.7,2.8,2.3,15.1,1.1,31.2,8,0,13,11,6,12,1,1,1,8,1,1,2,2,2,11,3,2,2,2,1,2,2,1,2,2,1,10,2,2,4
12,Boris Diaw,2008-09,PHX,22,13,9,0.591,24.4,3.6,6.4,0.567,0.2,0.6,0.357,0.8,1.2,0.692,1.1,2.7,3.8,2.1,1.7,0.5,0.4,0.2,1.8,1.4,8.3,0.5,17.1,0,0,15,14,15,10,11,8,10,2,11,12,6,10,8,10,10,12,12,16,8,12,9,11,13,7,9,11,10,11,4
21,D.J. Augustin,2008-09,CHA,72,30,42,0.417,26.5,3.7,8.6,0.43,1.5,3.4,0.439,2.9,3.2,0.893,0.2,1.6,1.8,3.5,1.7,0.6,0.0,0.8,1.9,2.4,11.8,-0.5,19.4,1,0,7,6,4,10,5,5,4,4,6,12,1,3,4,5,12,10,11,10,6,9,10,4,2,7,3,9,8,8,1
5,Emeka Okafor,2008-09,CHA,82,35,47,0.427,32.8,5.3,9.4,0.561,0.0,0.0,0.0,2.7,4.5,0.593,3.4,6.7,10.1,0.6,1.8,0.6,1.7,1.1,3.0,3.4,13.2,0.3,31.3,39,0,1,3,4,5,5,4,5,2,1,3,1,3,4,4,4,4,4,8,3,7,6,3,4,3,4,2,5,2,1
10,Gerald Wallace,2008-09,CHA,71,32,39,0.451,37.6,5.5,11.4,0.48,0.5,1.8,0.298,5.1,6.4,0.804,1.6,6.2,7.8,2.7,2.1,1.7,0.9,1.5,3.0,5.6,16.6,0.7,35.8,20,0,3,5,3,9,4,6,7,7,8,7,8,2,3,2,6,3,3,4,6,5,6,2,2,3,4,7,5,2,1
12,Raymond Felton,2008-09,CHA,82,35,47,0.427,37.6,5.4,13.2,0.408,0.7,2.5,0.285,2.7,3.3,0.805,0.7,3.1,3.8,6.7,2.8,1.5,0.4,0.9,2.3,3.2,14.2,0.0,31.8,7,0,1,6,2,12,2,3,2,7,11,11,13,3,3,6,6,2,1,4,4,3,2,1,2,2,3,7,2,5,3
6,Ben Gordon,2008-09,CHI,82,41,41,0.5,36.6,7.3,16.0,0.455,2.1,5.1,0.41,4.0,4.7,0.864,0.6,2.8,3.5,3.4,2.4,0.9,0.3,0.8,2.2,3.5,20.7,0.3,30.9,0,0,1,3,5,3,1,2,2,2,1,1,5,2,2,2,2,1,1,2,2,2,1,2,6,2,2,5,1,1,1
16,Derrick Rose,2008-09,CHI,81,40,41,0.494,37.0,7.1,14.9,0.475,0.2,0.9,0.222,2.4,3.1,0.788,1.2,2.7,3.9,6.3,2.5,0.8,0.2,1.1,1.5,2.8,16.8,-1.5,31.6,8,0,1,3,1,9,2,7,9,5,14,13,13,9,9,14,1,4,2,3,8,6,12,7,2,5,8,9,4,3,2
12,Luol Deng,2008-09,CHI,49,23,26,0.469,34.0,5.4,12.1,0.448,0.2,0.4,0.4,3.1,3.9,0.796,1.6,4.4,6.0,1.9,1.5,1.2,0.5,0.6,1.7,3.0,14.1,-0.7,27.9,7,0,12,11,9,11,7,9,10,11,13,13,1,5,6,3,6,8,8,11,10,1,6,11,6,8,10,12,9,8,1
7,Tyrus Thomas,2008-09,CHI,79,39,40,0.494,27.5,3.9,8.6,0.451,0.0,0.1,0.333,3.0,3.8,0.783,1.9,4.6,6.4,1.0,1.6,1.2,1.9,0.7,2.8,2.8,10.8,-2.4,27.6,18,0,1,2,3,5,1,1,1,5,2,2,2,1,1,4,1,2,1,3,2,2,1,3,1,2,1,7,1,1,1
11,Anderson Varejao,2008-09,CLE,81,65,16,0.802,28.5,3.3,6.2,0.536,0.0,0.0,0.0,1.9,3.1,0.616,2.0,5.1,7.2,1.0,1.0,0.9,0.8,0.4,3.0,3.0,8.6,5.4,22.9,9,0,1,1,9,3,5,7,6,3,2,12,2,3,3,9,9,6,7,8,7,6,3,9,2,3,5,2,6,5,1
3,Delonte West,2008-09,CLE,64,52,12,0.813,33.6,4.5,9.8,0.457,1.4,3.6,0.399,1.4,1.7,0.833,0.5,2.7,3.2,3.5,1.4,1.5,0.2,0.5,2.0,1.4,11.7,9.5,24.4,0,0,3,1,7,1,2,2,2,4,1,1,1,5,4,5,3,3,3,4,7,1,9,5,4,5,3,1,4,5,1
13,LeBron James,2008-09,CLE,81,66,15,0.815,37.7,9.7,19.9,0.489,1.6,4.7,0.344,7.3,9.4,0.78,1.3,6.3,7.6,7.2,3.0,1.7,1.1,0.7,1.7,7.2,28.4,10.8,53.9,29,7,2,1,16,1,10,13,7,13,9,10,11,3,4,1,6,11,9,9,18,5,2,10,12,3,5,1,4,9,5
11,Mo Williams,2008-09,CLE,81,66,15,0.815,35.0,6.5,13.9,0.467,2.3,5.2,0.436,2.6,2.8,0.912,0.6,2.9,3.4,4.1,2.2,0.9,0.1,0.5,2.7,2.6,17.8,7.2,28.7,1,0,1,1,13,1,3,3,4,2,2,3,1,3,6,1,3,3,3,11,10,10,12,5,6,3,1,1,5,11,2
2,Zydrunas Ilgauskas,2008-09,CLE,65,55,10,0.846,27.2,5.3,11.1,0.472,0.2,0.6,0.385,2.1,2.7,0.799,2.4,5.1,7.5,1.0,1.4,0.4,1.3,0.5,2.8,1.9,12.9,7.5,27.2,14,0,9,1,11,1,9,8,7,9,1,1,2,10,10,5,10,4,9,8,11,10,10,10,12,4,8,1,9,8,1
8,Brandon Bass,2008-09,DAL,81,49,32,0.605,19.4,3.1,6.3,0.496,0.0,0.1,0.0,2.2,2.6,0.867,1.6,2.9,4.5,0.5,1.1,0.3,0.7,0.6,1.7,2.0,8.5,0.9,16.7,4,0,3,1,5,5,8,7,6,7,4,2,4,3,5,2,5,6,6,8,4,7,6,3,7,4,6,3,7,4,1
10,Dirk Nowitzki,2008-09,DAL,81,49,32,0.605,37.7,9.6,20.0,0.479,0.8,2.1,0.359,6.0,6.7,0.89,1.1,7.3,8.4,2.4,1.9,0.8,0.8,0.6,2.2,5.8,25.9,3.0,42.2,26,0,3,9,5,12,7,1,1,7,19,19,18,7,8,9,9,8,9,13,4,9,11,10,12,3,3,15,6,8,3
11,J.J. Barea,2008-09,DAL,79,50,29,0.633,20.3,3.1,7.1,0.442,0.7,1.9,0.357,0.9,1.2,0.753,0.5,1.8,2.2,3.4,1.3,0.5,0.1,0.5,1.5,1.7,7.8,0.2,15.9,0,0,2,3,5,5,7,9,10,2,12,12,7,11,10,12,2,6,6,11,9,4,3,6,4,9,9,8,8,10,2
4,Jason Kidd,2008-09,DAL,81,50,31,0.617,35.6,3.2,7.6,0.416,1.6,4.0,0.406,1.1,1.3,0.819,1.0,5.1,6.2,8.7,2.3,2.0,0.5,0.2,2.1,1.3,9.0,4.0,34.5,19,3,3,5,3,9,14,16,16,5,7,12,3,15,15,7,14,9,13,14,16,10,1,15,6,5,16,8,15,13,12
9,Jason Terry,2008-09,DAL,74,45,29,0.608,33.7,7.3,15.8,0.463,2.3,6.2,0.366,2.7,3.0,0.88,0.5,1.9,2.4,3.4,1.6,1.3,0.3,0.5,1.9,2.4,19.6,2.0,30.6,0,0,14,8,10,8,7,1,2,5,1,1,13,5,6,4,2,9,7,12,11,5,2,9,9,2,2,7,5,12,2
6,Josh Howard,2008-09,DAL,52,33,19,0.635,32.0,6.8,15.1,0.451,1.1,3.2,0.345,3.3,4.2,0.782,1.1,3.9,5.1,1.6,1.7,1.1,0.6,0.5,2.6,3.3,18.0,4.0,29.7,6,0,6,6,5,5,5,3,3,5,2,2,3,5,4,4,6,5,6,4,2,4,4,6,5,5,3,6,3,5,1
15,Carmelo Anthony,2008-09,DEN,66,45,21,0.682,34.5,8.1,18.3,0.443,1.0,2.6,0.371,5.6,7.1,0.793,1.6,5.2,6.8,3.4,3.0,1.1,0.4,1.2,3.0,5.4,22.8,4.6,37.5,12,0,12,5,15,2,13,11,12,10,13,15,7,10,8,16,9,4,6,4,4,6,19,9,8,7,10,1,12,4,3
7,Chauncey Billups,2008-09,TOT,79,54,25,0.684,35.3,5.2,12.4,0.418,2.1,5.0,0.408,5.3,5.8,0.913,0.4,2.6,3.0,6.4,2.2,1.2,0.2,0.8,2.0,4.1,17.7,3.6,32.9,10,0,2,1,3,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1
8,Chauncey Billups,2008-09,DEN,77,52,25,0.675,35.3,5.2,12.5,0.42,2.1,5.1,0.41,5.3,5.8,0.913,0.4,2.6,3.0,6.4,2.2,1.2,0.2,0.8,2.1,4.2,17.9,3.5,32.9,10,0,6,4,8,8,5,2,4,8,4,7,4,5,6,5,14,8,9,5,7,6,5,6,11,5,3,8,5,4,3
9,Chauncey Billups,2008-09,DET,2,2,0,1.0,34.9,3.5,10.5,0.333,1.0,3.5,0.286,4.5,5.0,0.9,0.5,4.5,5.0,7.5,2.0,1.5,0.5,1.0,1.5,2.0,12.5,9.5,33.8,0,0,20,20,20,1,6,15,13,19,17,17,19,9,9,9,10,1,1,2,11,2,1,1,18,9,14,1,3,13,3
13,JR Smith,2008-09,DEN,81,53,28,0.654,27.7,5.2,11.7,0.446,2.2,5.6,0.397,2.5,3.4,0.754,0.5,3.1,3.7,2.8,1.9,1.0,0.2,0.6,2.3,2.4,15.2,4.4,25.4,2,0,1,1,7,4,8,4,4,2,6,7,3,2,2,7,7,4,5,3,3,9,9,1,6,2,3,2,4,2,1
6,Kenyon Martin,2008-09,DEN,66,42,24,0.636,32.0,4.8,9.8,0.491,0.2,0.6,0.368,1.8,3.0,0.604,1.2,4.8,6.0,2.0,1.6,1.5,1.1,0.8,3.0,1.8,11.7,2.8,28.0,5,0,6,4,7,5,7,9,9,7,1,2,1,6,8,8,12,9,10,6,7,2,5,4,11,5,8,6,8,8,2
3,Linas Kleiza,2008-09,DEN,82,54,28,0.659,22.2,3.5,7.9,0.447,1.1,3.3,0.326,1.8,2.5,0.725,1.1,2.9,4.0,0.8,1.0,0.4,0.2,0.5,1.9,1.7,9.9,0.2,16.5,0,0,1,1,4,1,3,3,4,2,3,5,4,2,2,5,2,4,4,5,4,4,5,1,6,2,3,3,3,5,1
12,Nene,2008-09,DEN,77,51,26,0.662,32.6,5.6,9.2,0.604,0.0,0.1,0.2,3.5,4.8,0.723,2.4,5.4,7.8,1.4,1.9,1.2,1.3,0.8,3.6,4.6,14.6,3.9,31.7,20,0,3,2,9,4,3,3,5,4,5,8,2,3,4,2,2,5,1,12,8,5,1,5,3,2,1,4,2,1,1
3,Allen Iverson,2008-09,TOT,57,25,32,0.439,36.7,6.1,14.6,0.417,0.5,1.7,0.283,4.8,6.1,0.781,0.5,2.5,3.0,5.0,2.6,1.5,0.1,0.7,1.5,5.5,17.5,-0.8,30.9,2,0,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,1,2,2,2,2,3,2,2,2,2,2,2,1
4,Allen Iverson,2008-09,DET,54,24,30,0.444,36.5,6.1,14.7,0.416,0.5,1.7,0.286,4.7,6.0,0.786,0.5,2.6,3.1,4.9,2.5,1.6,0.1,0.7,1.5,5.5,17.4,-0.9,30.8,2,0,10,11,7,10,15,14,14,11,15,15,14,15,15,8,14,12,11,12,15,14,13,15,13,6,15,12,15,13,2
5,Allen Iverson,2008-09,DEN,3,1,2,0.333,41.0,6.0,13.3,0.45,0.7,2.7,0.25,6.0,8.3,0.72,1.0,1.7,2.7,6.7,3.3,1.0,0.3,0.3,1.0,6.3,18.7,1.0,32.5,0,0,16,16,17,14,11,15,15,5,14,14,16,12,12,14,5,16,16,8,11,15,1,16,17,5,14,7,14,15,2
2,Rasheed Wallace,2008-09,DET,66,32,34,0.485,32.2,4.6,10.9,0.419,1.7,4.8,0.354,1.2,1.5,0.772,0.8,6.6,7.4,1.4,0.9,0.9,1.3,0.2,3.0,1.3,12.0,1.3,28.9,15,0,11,13,1,16,11,15,14,14,2,3,6,16,16,3,15,1,4,13,15,13,10,17,7,5,15,13,13,4,1
4,Richard Hamilton,2008-09,DET,67,32,35,0.478,34.0,7.0,15.6,0.447,1.0,2.8,0.368,3.3,3.9,0.848,0.7,2.4,3.1,4.4,2.0,0.6,0.1,0.8,2.6,3.0,18.3,0.1,28.6,3,0,9,7,5,9,6,5,7,6,1,2,6,8,8,8,10,5,8,2,9,11,13,9,5,4,6,8,6,2,1
8,Rodney Stuckey,2008-09,DET,79,36,43,0.456,31.9,5.1,11.6,0.439,0.3,1.0,0.295,2.9,3.7,0.803,0.9,2.6,3.5,4.9,2.2,1.0,0.1,1.0,2.7,3.1,13.4,-0.9,26.1,5,0,1,2,5,4,2,4,4,2,8,9,5,5,5,8,3,3,3,2,3,3,6,3,2,4,5,6,3,2,1
12,Tayshaun Prince,2008-09,DET,82,39,43,0.476,37.3,5.6,12.4,0.45,0.7,1.7,0.397,2.3,3.0,0.778,1.6,4.2,5.8,3.1,1.2,0.5,0.6,0.5,1.3,2.6,14.2,-0.9,28.0,11,0,1,7,3,10,1,4,3,8,4,5,6,2,2,5,3,1,1,3,3,9,4,6,5,2,3,11,2,1,1
5,Andris Biedrins,2008-09,GSW,62,20,42,0.323,30.0,5.0,8.6,0.578,0.0,0.0,0.0,1.9,3.5,0.551,3.6,7.6,11.2,2.0,1.8,1.0,1.5,0.8,3.8,3.0,11.9,-3.0,34.1,28,0,4,6,1,8,1,1,1,7,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,8,1,1,1
12,Anthony Morrow,2008-09,GSW,67,23,44,0.343,22.6,3.8,8.0,0.478,1.3,2.7,0.467,1.2,1.4,0.87,1.2,1.8,3.0,1.2,0.8,0.5,0.2,0.3,1.9,1.1,10.1,-0.8,16.8,2,0,5,5,2,9,5,5,5,2,5,7,1,5,4,9,1,4,2,2,4,5,2,4,3,5,5,5,5,2,1
8,C.J. Watson,2008-09,GSW,77,25,52,0.325,24.5,3.3,7.3,0.457,0.6,1.6,0.4,2.2,2.5,0.87,0.5,2.0,2.5,2.7,1.2,1.2,0.1,0.4,1.8,2.4,9.5,-1.2,19.2,1,0,3,5,1,8,3,2,4,2,6,7,2,2,3,2,1,3,3,4,3,2,8,2,4,2,4,8,4,1,1
4,Corey Maggette,2008-09,GSW,51,18,33,0.353,31.1,5.7,12.4,0.461,0.5,1.9,0.253,6.7,8.1,0.824,1.0,4.6,5.5,1.8,2.4,0.9,0.2,0.9,3.8,6.0,18.6,-2.9,28.7,4,0,11,11,11,9,5,5,5,4,8,8,11,5,5,7,9,4,5,8,7,5,6,10,1,2,5,10,5,7,1
11,Jamal Crawford,2008-09,TOT,65,25,40,0.385,38.1,6.4,15.7,0.41,2.2,6.1,0.36,4.6,5.3,0.872,0.4,2.6,3.0,4.4,2.3,0.9,0.2,0.5,1.4,3.3,19.7,-3.2,30.9,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,Jamal Crawford,2008-09,GSW,54,19,35,0.352,38.6,6.4,15.8,0.406,2.0,5.9,0.338,4.9,5.5,0.889,0.4,2.9,3.3,4.4,2.3,0.9,0.2,0.5,1.5,3.4,19.7,-3.7,31.4,1,0,18,16,9,14,2,3,3,13,7,6,15,1,1,5,8,2,2,3,5,10,4,7,11,1,2,15,3,6,1
13,Jamal Crawford,2008-09,NYK,11,6,5,0.545,35.6,6.6,15.4,0.432,3.2,7.0,0.455,3.2,4.2,0.761,0.2,1.4,1.5,4.4,2.4,0.8,0.0,0.4,1.2,2.7,19.6,-0.7,28.1,0,0,20,19,20,9,5,2,5,5,1,2,2,9,6,20,18,16,16,5,4,12,20,11,15,8,3,11,6,8,1
2,Kelenna Azubuike,2008-09,GSW,74,29,45,0.392,32.1,5.3,11.4,0.464,1.3,2.8,0.448,2.5,3.1,0.808,1.5,3.5,5.0,1.6,1.3,0.8,0.7,0.8,2.5,2.5,14.4,-1.7,25.8,5,0,2,2,1,3,1,2,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1
9,Stephen Jackson,2008-09,GSW,59,21,38,0.356,39.6,7.0,16.9,0.414,1.7,5.2,0.338,5.0,6.0,0.826,1.2,3.9,5.1,6.5,3.9,1.5,0.5,0.9,2.6,4.0,20.7,-2.7,38.7,9,1,8,11,4,14,1,2,2,8,5,5,6,1,1,4,2,3,1,1,1,5,4,4,4,2,2,15,1,1,1
14,Aaron Brooks,2008-09,HOU,80,52,28,0.65,25.0,4.0,9.8,0.404,1.4,3.9,0.366,1.9,2.2,0.866,0.4,1.6,2.0,3.0,1.6,0.6,0.1,0.7,1.9,1.9,11.2,2.1,18.5,2,0,3,1,6,4,3,4,5,8,4,4,6,3,4,3,4,4,4,6,6,7,9,4,7,4,5,2,5,2,1
11,Carl Landry,2008-09,HOU,69,44,25,0.638,21.3,3.5,6.1,0.574,0.0,0.0,0.333,2.3,2.8,0.813,1.8,3.2,5.0,0.6,1.0,0.4,0.4,0.6,2.4,2.2,9.2,0.5,17.6,2,0,3,2,6,2,7,8,8,2,3,5,2,7,7,5,7,4,5,7,7,7,4,7,4,7,8,3,7,7,1
8,Luis Scola,2008-09,HOU,82,53,29,0.646,30.3,5.2,9.7,0.531,0.0,0.0,0.0,2.4,3.1,0.76,2.4,6.3,8.8,1.5,1.5,0.8,0.1,0.7,3.2,3.0,12.7,2.6,26.9,28,0,1,3,6,4,4,5,5,1,7,9,7,3,3,4,1,2,1,5,5,1,9,4,2,4,5,2,3,2,1
7,Metta World Peace,2008-09,HOU,69,47,22,0.681,35.5,6.0,15.0,0.401,2.2,5.6,0.399,2.8,3.8,0.748,0.9,4.3,5.2,3.3,2.0,1.5,0.3,0.9,2.2,3.1,17.1,4.6,31.9,3,0,8,4,11,5,7,6,5,13,1,1,2,9,10,3,14,3,6,5,11,13,15,8,12,5,6,8,9,5,1
2,Von Wafer,2008-09,HOU,63,41,22,0.651,19.4,3.6,8.1,0.447,1.0,2.6,0.39,1.4,1.9,0.752,0.3,1.5,1.8,1.1,0.9,0.6,0.1,0.5,1.1,1.3,9.7,1.7,14.9,0,0,1,2,1,3,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1
1,Yao Ming,2008-09,HOU,77,50,27,0.649,33.6,7.4,13.4,0.548,0.0,0.0,1.0,4.9,5.7,0.866,2.6,7.2,9.9,1.8,3.0,0.4,1.9,1.2,3.3,5.0,19.7,5.8,38.2,38,0,4,1,5,3,4,4,4,2,1,6,1,4,5,2,2,4,3,3,3,4,4,3,3,4,4,2,4,1,1
8,Brandon Rush,2008-09,IND,75,33,42,0.44,24.0,3.2,7.7,0.423,1.0,2.8,0.373,0.6,0.9,0.697,0.5,2.7,3.1,0.9,1.0,0.5,0.5,0.5,1.7,0.9,8.1,-2.4,15.2,2,0,2,2,2,4,4,3,3,5,4,4,6,5,5,4,4,4,4,6,5,4,4,3,3,5,4,5,4,2,1
8,Danny Granger,2008-09,IND,67,27,40,0.403,36.2,8.5,19.1,0.447,2.7,6.7,0.404,6.0,6.9,0.878,0.7,4.4,5.1,2.7,2.5,1.0,1.4,1.1,3.1,4.9,25.8,1.0,41.0,6,0,5,6,4,10,2,1,1,3,1,2,1,1,2,2,8,3,4,2,3,4,1,2,2,1,1,3,1,2,1
11,Jarrett Jack,2008-09,IND,82,36,46,0.439,33.1,4.7,10.4,0.453,1.0,2.7,0.353,2.7,3.2,0.852,0.5,2.8,3.4,4.1,2.2,1.1,0.2,0.6,2.2,2.6,13.1,-0.4,24.9,0,0,1,4,4,7,3,3,4,5,4,2,3,5,5,8,1,3,3,9,6,3,3,3,3,6,2,3,4,10,3
4,Marquis Daniels,2008-09,IND,54,22,32,0.407,31.5,5.8,12.8,0.451,0.3,1.7,0.2,1.7,2.4,0.721,1.5,3.1,4.6,2.1,1.7,1.1,0.5,1.0,2.2,2.5,13.6,-0.4,25.4,4,0,6,9,2,10,1,1,1,6,3,1,7,2,2,6,1,1,1,3,1,2,1,1,2,1,1,8,1,1,1
3,T.J. Ford,2008-09,IND,74,34,40,0.459,30.5,5.6,12.3,0.452,0.5,1.4,0.337,3.3,3.8,0.872,0.8,2.7,3.5,5.3,2.4,1.2,0.2,0.8,2.4,3.5,14.9,-1.1,28.9,4,0,2,2,1,5,2,1,1,2,2,2,1,1,2,2,3,2,2,5,4,3,2,1,3,1,1,7,2,3,1
6,Troy Murphy,2008-09,IND,73,31,42,0.425,34.0,5.0,10.5,0.475,2.2,4.9,0.45,2.1,2.5,0.826,2.0,9.8,11.8,2.4,1.6,0.8,0.5,0.6,3.1,2.2,14.3,-0.6,34.2,49,0,5,4,4,8,2,3,4,1,1,1,1,7,8,4,4,1,1,1,1,4,6,5,3,4,3,2,1,1,1
6,Al Thornton,2008-09,LAC,71,16,55,0.225,37.4,6.6,14.8,0.446,0.3,1.1,0.253,3.3,4.4,0.754,1.7,3.5,5.2,1.5,1.8,0.8,0.9,1.0,3.2,3.8,16.8,-8.0,28.5,1,0,2,3,2,5,1,1,1,5,2,2,4,1,1,3,1,1,1,1,1,2,1,1,1,1,1,6,1,3,1
