,PLAYER_NAME,GROUP_VALUE,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
5,Jumaine Jones,2001-02,CLE,81,28,53,0.346,26.5,3.5,7.9,0.448,0.6,2.1,0.31,0.6,0.8,0.662,1.5,4.5,6.0,1.4,1.0,0.9,0.6,0.3,2.3,0.0,8.3,-1.4,21.2,10,0,1,3,2,6,3,3,3,1,4,4,7,5,4,6,1,1,1,1,2,1,1,2,2,5,3,6,1,1,1
3,Lamond Murray,2001-02,CLE,71,26,45,0.366,32.5,6.1,13.9,0.436,1.4,3.4,0.424,3.0,3.7,0.817,1.1,4.1,5.2,2.2,2.0,1.0,0.6,0.9,2.1,0.0,16.6,-1.5,29.0,7,0,5,5,4,6,2,2,1,3,1,1,2,1,2,1,6,1,3,1,3,5,2,1,5,3,1,4,2,2,1
12,Ricky Davis,2001-02,CLE,82,29,53,0.354,23.9,4.6,9.5,0.481,0.1,0.4,0.314,2.4,3.0,0.79,0.8,2.2,3.0,2.2,1.8,0.8,0.3,0.6,1.8,0.0,11.7,-1.9,20.1,0,0,1,3,3,9,9,9,9,3,12,11,11,7,8,6,7,9,9,10,9,9,6,6,9,7,9,6,9,7,1
8,Wesley Person,2001-02,CLE,78,29,49,0.372,35.8,6.0,12.1,0.495,1.8,4.1,0.444,1.3,1.6,0.798,0.6,3.1,3.8,2.2,0.9,1.0,0.5,0.4,1.2,0.0,15.1,-0.5,26.4,2,0,4,3,2,9,2,1,1,1,3,4,3,2,2,5,3,2,2,2,4,3,2,4,5,2,1,4,2,1,1
9,Zydrunas Ilgauskas,2001-02,CLE,62,23,39,0.371,21.5,3.9,9.1,0.425,0.0,0.1,0.0,3.4,4.5,0.754,2.2,3.2,5.4,1.1,1.5,0.3,1.4,0.7,3.0,0.0,11.1,-1.6,22.7,6,0,11,10,3,12,11,11,11,13,6,6,6,6,6,9,11,12,12,7,10,12,9,7,10,7,11,10,11,9,1
17,Dirk Nowitzki,2001-02,DAL,76,53,23,0.697,38.0,7.9,16.6,0.477,1.8,4.6,0.397,5.8,6.8,0.853,1.6,8.4,9.9,2.4,1.9,1.1,1.0,0.8,2.9,0.0,23.4,5.4,43.4,38,0,14,7,16,6,5,10,10,8,3,3,8,8,7,17,1,3,1,12,6,4,6,2,3,17,8,8,4,3,3
13,Juwan Howard,2001-02,TOT,81,45,36,0.556,32.5,5.7,12.4,0.46,0.0,0.0,0.0,3.2,4.2,0.761,2.8,4.8,7.6,2.1,1.9,0.6,0.6,1.1,3.3,0.0,14.6,-1.5,28.4,17,0,1,1,2,1,2,2,2,3,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1
14,Juwan Howard,2001-02,DEN,28,9,19,0.321,34.8,6.9,15.0,0.457,0.0,0.0,0.0,4.2,5.4,0.77,3.0,4.9,7.9,2.7,2.6,0.6,0.6,1.3,3.4,0.0,17.9,-4.8,32.6,8,0,16,18,14,17,9,7,6,14,2,6,2,1,2,12,1,6,3,7,6,9,1,2,7,16,6,19,5,11,1
15,Juwan Howard,2001-02,DAL,53,36,17,0.679,31.3,5.1,11.0,0.462,0.0,0.0,0.0,2.7,3.6,0.754,2.6,4.8,7.4,1.8,1.5,0.5,0.6,1.0,3.2,0.0,12.9,0.2,26.2,9,0,12,6,15,5,11,10,10,11,2,9,2,9,9,15,2,8,5,10,11,11,3,7,8,15,10,7,10,8,1
10,Michael Finley,2001-02,DAL,69,45,24,0.652,39.9,8.2,17.8,0.463,1.1,3.2,0.339,3.0,3.6,0.837,1.3,3.9,5.2,3.3,1.7,0.9,0.4,0.7,2.1,0.0,20.6,3.2,34.1,5,0,9,9,8,8,5,3,4,3,11,9,13,5,5,5,6,3,5,5,6,7,5,5,2,10,4,5,5,6,4
12,Steve Nash,2001-02,DAL,82,57,25,0.695,34.6,6.4,13.3,0.483,1.9,4.2,0.455,3.2,3.6,0.887,0.6,2.5,3.1,7.7,2.8,0.6,0.0,0.5,2.0,0.0,17.9,3.8,32.5,20,0,1,4,9,4,3,3,3,11,3,4,2,4,3,13,6,10,8,10,10,12,17,3,4,11,3,9,9,10,4
0,George McCloud,2001-02,DEN,69,22,47,0.319,26.5,3.0,8.3,0.358,0.9,3.2,0.27,1.9,2.4,0.81,1.0,2.7,3.6,3.0,2.1,0.8,0.3,0.5,2.5,0.0,8.8,-4.8,18.8,2,0,3,5,1,7,3,4,3,6,7,5,7,2,2,5,1,4,2,3,1,4,4,2,3,3,5,7,4,2,1
11,James Posey,2001-02,DEN,73,24,49,0.329,30.7,3.8,10.1,0.376,0.9,3.2,0.283,2.2,2.8,0.793,1.5,4.4,5.9,2.5,1.7,1.6,0.5,0.8,3.1,0.0,10.7,-3.2,26.0,7,0,7,11,1,12,2,3,2,9,11,9,12,3,3,11,3,1,1,2,2,2,1,2,1,8,3,12,3,2,2
4,Nick Van Exel,2001-02,TOT,72,33,39,0.458,34.7,7.0,17.0,0.409,1.7,4.9,0.34,2.8,3.5,0.801,0.4,3.1,3.5,6.6,2.2,0.6,0.2,0.5,1.4,0.0,18.4,-1.9,32.7,11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,Nick Van Exel,2001-02,DAL,27,19,8,0.704,28.1,4.8,11.6,0.411,1.3,3.6,0.347,2.4,2.9,0.844,0.3,2.8,3.1,4.2,1.5,0.5,0.1,0.4,1.3,0.0,13.2,2.3,23.8,0,0,11,8,11,4,9,8,7,4,9,10,7,5,5,1,9,3,4,10,10,9,3,8,9,5,7,4,7,10,1
6,Nick Van Exel,2001-02,DEN,45,14,31,0.311,38.6,8.3,20.3,0.408,1.9,5.6,0.337,3.0,3.9,0.782,0.4,3.3,3.8,8.1,2.6,0.7,0.2,0.6,1.5,0.0,21.4,-4.4,38.0,11,0,9,9,5,10,1,1,1,5,4,2,8,1,1,8,6,2,2,4,3,7,2,1,5,5,1,10,1,4,1
6,Raef LaFrentz,2001-02,TOT,78,35,43,0.449,31.5,5.4,11.8,0.458,1.3,3.4,0.388,1.3,1.9,0.695,2.3,5.2,7.4,1.1,1.2,0.7,2.7,0.9,3.6,0.0,13.5,-0.9,33.2,18,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,Raef LaFrentz,2001-02,DAL,27,19,8,0.704,29.2,4.2,9.7,0.437,1.1,3.5,0.305,1.3,1.7,0.761,2.2,5.2,7.4,1.1,1.3,0.9,2.2,0.6,4.0,0.0,10.8,3.3,29.4,5,0,8,6,10,1,5,6,5,9,3,1,8,6,6,4,4,3,5,7,1,1,3,7,1,6,6,2,5,5,1
8,Raef LaFrentz,2001-02,DEN,51,16,35,0.314,32.7,6.0,12.9,0.466,1.5,3.4,0.434,1.4,2.1,0.667,2.3,5.1,7.4,1.2,1.2,0.6,3.0,1.1,3.4,0.0,14.9,-3.1,35.2,13,0,6,8,5,10,1,1,1,4,1,3,1,5,4,10,2,4,4,6,4,3,1,2,5,6,1,9,1,3,1
6,Voshon Lenard,2001-02,DEN,71,21,50,0.296,23.3,4.4,10.8,0.41,1.3,3.4,0.371,1.3,1.7,0.783,0.5,2.0,2.6,1.8,1.3,0.8,0.4,0.9,1.5,0.0,11.5,-2.5,19.6,0,0,5,6,1,9,7,4,3,4,8,8,5,7,7,7,6,8,7,8,6,4,1,1,9,6,7,8,7,5,1
12,Ben Wallace,2001-02,DET,80,49,31,0.613,36.5,3.2,6.0,0.531,0.0,0.0,0.0,1.2,2.9,0.423,4.0,9.0,13.0,1.4,0.9,1.7,3.5,0.5,2.2,0.0,7.6,1.9,40.1,25,1,4,4,8,7,3,3,3,3,8,9,8,5,6,7,3,3,3,9,9,3,1,5,4,13,3,8,2,3,1
14,Chucky Atkins,2001-02,DET,79,49,30,0.62,28.9,4.7,10.0,0.466,1.7,4.3,0.411,1.1,1.5,0.692,0.4,1.6,2.0,3.3,1.6,0.9,0.1,0.5,2.2,0.0,12.1,0.7,21.0,1,0,4,1,5,4,4,3,4,1,2,3,1,7,7,13,2,5,3,6,6,2,1,2,2,10,3,5,5,4,1
7,Clifford Robinson,2001-02,DET,80,49,31,0.613,35.7,5.7,13.4,0.425,1.4,3.8,0.378,1.8,2.6,0.694,1.0,3.9,4.8,2.5,1.9,1.1,1.2,0.6,3.0,0.0,14.6,1.3,29.2,2,0,5,5,3,6,2,4,3,6,3,4,4,7,7,6,7,1,2,7,6,5,1,6,6,10,5,7,4,3,1
7,Corliss Williamson,2001-02,DET,78,47,31,0.603,21.9,5.3,10.3,0.51,0.0,0.1,0.2,3.1,3.8,0.805,1.5,2.6,4.1,1.2,1.8,0.6,0.3,0.7,2.9,0.0,13.6,1.8,21.5,4,0,5,3,6,3,8,4,4,2,4,4,2,2,3,2,8,3,6,6,3,4,3,6,7,6,3,4,3,3,1
11,Jerry Stackhouse,2001-02,DET,76,45,31,0.592,35.3,6.9,17.4,0.397,1.1,3.9,0.287,6.5,7.6,0.858,1.0,3.1,4.1,5.3,3.5,1.0,0.5,1.0,2.1,0.0,21.4,1.3,35.4,5,0,4,2,5,9,5,4,3,13,3,3,12,3,4,7,6,1,2,1,4,6,5,4,4,14,4,5,3,1,2
6,Jon Barry,2001-02,DET,82,50,32,0.61,24.3,3.1,6.4,0.488,1.5,3.1,0.469,1.3,1.4,0.931,0.5,2.3,2.9,3.3,1.4,1.1,0.2,0.2,1.6,0.0,9.0,1.9,20.3,1,0,1,1,1,6,1,1,1,1,1,1,1,3,4,1,3,1,1,1,2,3,1,3,3,5,1,4,1,1,1
14,Antawn Jamison,2001-02,GSW,82,21,61,0.256,37.0,7.5,16.8,0.447,0.8,2.6,0.324,3.9,5.4,0.734,2.6,4.2,6.8,2.0,2.0,0.9,0.5,1.0,2.3,0.0,19.7,-4.5,33.1,16,0,1,8,3,13,9,9,9,10,11,11,12,5,5,7,6,13,11,5,4,11,2,3,12,12,8,12,10,9,1
5,Bob Sura,2001-02,GSW,78,20,58,0.256,22.9,3.2,7.6,0.424,0.5,1.7,0.316,3.0,4.2,0.72,1.1,2.1,3.3,3.5,1.7,1.1,0.2,0.5,2.1,0.0,10.0,-2.1,21.5,1,0,2,8,1,10,6,5,5,4,5,5,6,2,2,3,3,6,6,7,7,2,4,6,7,4,5,8,6,5,2
5,Danny Fortson,2001-02,GSW,77,20,57,0.26,28.8,4.0,9.4,0.428,0.0,0.1,0.25,3.2,4.0,0.795,3.8,7.9,11.7,1.6,2.1,0.6,0.2,0.9,3.3,0.2,11.2,-2.6,28.0,29,0,2,4,2,8,2,2,1,9,1,4,2,5,5,3,3,2,2,1,1,2,3,4,5,4,2,7,2,1,1
16,Jason Richardson,2001-02,GSW,80,21,59,0.263,32.8,5.8,13.6,0.426,1.0,3.1,0.333,1.8,2.6,0.671,1.6,2.7,4.3,3.0,2.0,1.3,0.4,0.8,2.4,0.0,14.4,-3.4,27.1,1,0,3,11,1,14,9,11,9,10,14,15,13,10,9,12,3,15,10,6,6,3,10,5,6,12,11,14,11,8,1
15,Larry Hughes,2001-02,GSW,73,17,56,0.233,28.0,4.7,11.1,0.423,0.2,1.3,0.194,2.6,3.5,0.737,1.1,2.2,3.4,4.3,2.3,1.5,0.3,1.0,2.1,0.0,12.3,-3.1,26.0,5,0,1,9,1,16,10,8,9,3,14,13,14,7,7,12,6,12,11,3,6,5,8,5,9,12,9,12,7,4,2
9,Cuttino Mobley,2001-02,HOU,74,28,46,0.378,42.1,8.0,18.4,0.438,2.0,5.1,0.395,3.6,4.2,0.85,0.9,3.2,4.1,2.5,2.4,1.5,0.5,0.6,2.6,0.0,21.7,-2.6,33.8,1,0,7,8,3,10,1,1,1,3,4,3,4,3,3,2,3,4,5,8,1,1,1,3,2,7,1,10,1,5,1
4,Eddie Griffin,2001-02,HOU,73,23,50,0.315,26.0,3.3,9.1,0.366,1.2,3.7,0.33,0.9,1.2,0.744,1.6,4.1,5.7,0.7,0.6,0.2,1.8,0.6,1.6,0.0,8.8,-2.2,22.3,7,0,2,4,1,5,1,2,1,3,1,1,2,1,2,2,3,3,3,3,3,3,2,1,4,3,1,4,2,2,1
12,Kenny Thomas,2001-02,HOU,72,25,47,0.347,34.5,5.5,11.5,0.478,0.0,0.2,0.0,3.1,4.7,0.664,2.2,5.0,7.2,1.9,2.0,1.2,0.9,0.9,2.7,0.1,14.1,-3.8,29.9,10,0,4,5,1,12,2,2,2,6,5,3,5,2,1,8,7,5,5,4,3,1,1,3,4,7,2,13,3,4,2
10,Moochie Norris,2001-02,HOU,82,28,54,0.341,27.4,3.1,7.7,0.398,0.4,1.6,0.269,1.5,2.1,0.751,0.9,2.1,3.0,4.9,1.9,1.0,0.0,0.4,1.6,0.0,8.1,-2.4,20.3,5,0,1,3,1,9,1,1,1,7,2,1,7,3,3,7,1,1,1,1,1,1,4,3,1,4,1,10,1,1,1
8,Steve Francis,2001-02,HOU,57,26,31,0.456,41.1,7.4,17.7,0.417,1.2,3.7,0.324,5.7,7.4,0.773,1.8,5.2,7.0,6.4,3.9,1.2,0.4,1.2,3.0,0.0,21.6,-0.9,40.8,14,2,6,6,6,5,1,1,1,7,3,3,6,3,2,8,4,1,1,4,3,6,4,1,6,6,1,7,2,4,1
9,Jalen Rose,2001-02,TOT,83,35,48,0.422,38.0,8.0,17.6,0.455,1.1,3.0,0.362,3.4,4.0,0.839,0.5,4.0,4.5,4.3,2.4,0.9,0.5,0.7,3.0,0.0,20.4,-1.5,34.3,5,0,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1
10,Jalen Rose,2001-02,CHI,30,9,21,0.3,40.6,9.2,19.6,0.47,1.2,3.3,0.37,4.2,5.0,0.839,0.5,3.7,4.1,5.3,3.2,1.1,0.5,0.6,3.4,0.1,23.8,-6.1,38.4,2,0,11,12,10,12,3,1,1,3,4,4,7,2,2,4,9,4,5,3,3,1,4,7,1,5,1,14,1,5,2
11,Jalen Rose,2001-02,IND,53,26,27,0.491,36.6,7.3,16.4,0.444,1.0,2.8,0.356,2.9,3.5,0.839,0.5,4.2,4.7,3.7,2.0,0.8,0.5,0.8,2.8,0.0,18.5,1.1,31.9,3,0,7,8,7,6,6,4,4,8,6,6,8,9,9,5,3,3,3,6,8,7,3,1,6,9,4,3,5,4,2
10,Jamaal Tinsley,2001-02,IND,80,41,39,0.513,30.5,3.6,9.5,0.38,0.5,2.2,0.24,1.6,2.3,0.704,1.0,2.8,3.7,8.1,3.4,1.7,0.5,0.8,3.1,0.0,9.4,0.5,29.3,17,2,1,2,2,7,5,5,4,7,7,6,8,4,4,8,1,4,2,2,1,2,1,3,1,9,4,5,4,1,1
14,Jermaine O'Neal,2001-02,IND,72,40,32,0.556,37.6,7.5,15.7,0.479,0.0,0.2,0.071,3.9,5.7,0.688,2.6,7.9,10.5,1.6,2.4,0.6,2.3,1.6,3.7,0.1,19.0,1.4,40.5,39,0,4,4,6,8,1,4,6,7,5,4,5,6,6,12,3,1,1,8,5,4,5,4,2,11,6,5,6,4,2
3,Reggie Miller,2001-02,IND,79,40,39,0.506,36.6,5.2,11.6,0.453,2.3,5.6,0.406,3.7,4.1,0.911,0.3,2.5,2.8,3.2,1.5,1.1,0.1,0.3,1.8,0.0,16.5,-0.1,26.8,0,0,6,5,3,7,4,6,6,2,2,3,4,7,6,5,7,3,5,3,6,1,7,6,5,6,6,9,5,5,1
11,Corey Maggette,2001-02,LAC,63,29,34,0.46,25.7,3.7,8.4,0.443,0.7,2.2,0.331,3.2,4.0,0.801,0.9,2.8,3.7,1.8,1.8,0.7,0.3,0.9,2.5,0.0,11.4,-1.4,19.5,1,0,10,3,10,4,10,11,10,11,7,6,6,12,12,11,11,12,12,9,11,9,2,5,11,11,11,8,10,11,1
7,Darius Miles,2001-02,LAC,82,39,43,0.476,27.1,3.8,7.8,0.48,0.0,0.2,0.158,1.9,3.1,0.62,1.3,4.2,5.5,2.2,2.0,0.9,1.3,0.5,2.2,0.0,9.5,0.1,23.9,4,0,1,1,3,2,4,7,6,5,5,6,6,4,3,3,4,2,2,2,4,5,2,7,6,3,4,3,4,2,1
