,PLAYER_NAME,GROUP_VALUE,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
13,Raymond Felton,2007-08,CHA,79,32,47,0.405,37.6,5.2,12.6,0.413,0.7,2.5,0.28,3.3,4.1,0.8,0.5,2.5,3.0,7.4,2.7,1.2,0.2,0.8,2.3,3.2,14.4,-2.6,30.5,17,0,7,7,2,13,3,4,5,6,12,10,15,1,1,7,8,7,9,2,5,9,11,2,3,1,2,15,4,2,3
6,Andres Nocioni,2007-08,CHI,82,33,49,0.402,24.6,4.6,10.7,0.432,1.5,4.2,0.364,2.4,3.0,0.807,0.6,3.6,4.2,1.2,1.6,0.3,0.5,0.6,3.0,2.6,13.2,-1.5,20.8,1,0,1,3,2,7,4,4,3,4,2,2,6,2,1,3,6,5,6,4,4,7,3,3,5,3,3,4,4,6,1
7,Ben Gordon,2007-08,CHI,72,29,43,0.403,31.8,6.4,14.8,0.434,2.0,4.8,0.41,3.7,4.1,0.908,0.6,2.5,3.1,3.0,2.1,0.8,0.1,0.6,2.4,3.4,18.6,-3.2,27.2,0,0,7,6,4,6,3,3,3,6,3,2,4,3,3,1,3,3,3,4,6,5,7,6,4,3,3,9,3,1,1
12,Kirk Hinrich,2007-08,CHI,75,31,44,0.413,31.7,4.4,10.6,0.414,1.1,3.2,0.35,1.6,1.9,0.831,0.4,2.9,3.3,6.0,2.1,1.2,0.3,0.4,3.0,2.1,11.5,-1.9,26.6,7,1,5,8,2,13,6,4,5,6,10,8,12,6,6,4,5,5,6,5,5,7,10,10,6,5,5,12,5,5,1
13,Luol Deng,2007-08,CHI,63,25,38,0.397,33.8,6.8,14.2,0.479,0.1,0.3,0.364,3.2,4.2,0.77,2.2,4.1,6.3,2.5,1.9,0.9,0.5,1.0,1.9,3.4,17.0,-2.4,30.4,6,0,8,10,3,14,9,3,5,4,14,14,4,4,4,6,2,11,7,6,5,12,7,3,4,5,5,14,7,9,1
5,Daniel Gibson,2007-08,CLE,58,32,26,0.552,30.4,3.5,8.0,0.432,2.0,4.6,0.44,1.5,1.8,0.81,0.5,1.8,2.3,2.5,1.3,0.8,0.2,0.4,2.8,1.6,10.4,1.6,18.8,0,0,4,4,4,3,1,2,2,2,1,1,2,2,2,2,1,3,3,2,1,1,3,2,1,2,2,3,2,1,1
14,LeBron James,2007-08,CLE,75,45,30,0.6,40.4,10.6,21.9,0.484,1.5,4.8,0.315,7.3,10.3,0.712,1.8,6.1,7.9,7.2,3.4,1.8,1.1,0.8,2.2,7.9,30.0,1.8,55.6,31,7,12,13,6,14,4,3,2,15,11,9,17,4,2,13,1,12,6,11,12,3,3,8,3,1,2,16,2,6,5
3,Zydrunas Ilgauskas,2007-08,CLE,73,41,32,0.562,30.4,5.7,12.0,0.474,0.0,0.0,0.0,2.7,3.3,0.802,3.6,5.7,9.3,1.4,1.8,0.5,1.6,0.6,3.4,2.2,14.1,0.8,31.9,29,0,7,7,6,8,4,6,3,8,6,11,6,8,8,3,2,1,1,3,6,9,6,9,6,2,6,8,4,2,1
9,Brandon Bass,2007-08,DAL,79,48,31,0.608,19.7,3.1,6.2,0.499,0.0,0.1,0.0,2.1,2.5,0.822,1.5,2.9,4.4,0.7,1.0,0.3,0.6,0.6,1.9,1.8,8.3,-0.5,16.3,3,0,5,3,6,4,7,6,7,6,4,5,4,6,6,7,8,7,7,7,5,8,7,5,5,6,7,6,8,5,1
11,Dirk Nowitzki,2007-08,DAL,77,49,28,0.636,36.0,8.2,17.1,0.479,1.0,2.9,0.359,6.2,7.1,0.879,1.2,7.3,8.6,3.5,2.1,0.7,0.9,0.8,2.6,5.5,23.6,6.3,41.7,25,1,10,9,12,9,10,8,7,6,16,16,17,5,4,12,6,7,8,1,3,15,8,3,7,4,7,7,9,9,1
10,Jason Terry,2007-08,DAL,82,51,31,0.622,31.4,5.7,12.3,0.467,1.7,4.4,0.375,2.3,2.7,0.857,0.4,2.2,2.5,3.2,1.1,1.1,0.2,0.5,2.1,2.0,15.5,3.8,26.1,0,0,1,6,9,7,10,10,11,4,9,9,10,7,7,7,9,6,6,13,14,12,7,8,7,6,10,5,9,12,2
5,Jerry Stackhouse,2007-08,DAL,58,39,19,0.672,24.4,3.7,9.1,0.405,1.0,3.2,0.326,2.3,2.6,0.892,0.6,1.7,2.3,2.5,1.5,0.5,0.2,0.4,1.4,2.0,10.7,1.1,17.6,0,0,7,5,7,6,12,13,13,9,5,6,8,13,13,3,13,13,13,12,14,14,13,13,12,3,13,7,13,9,2
7,Josh Howard,2007-08,DAL,76,48,28,0.632,36.3,7.5,16.4,0.455,0.9,2.8,0.319,4.1,5.1,0.813,1.6,5.4,7.0,2.2,1.5,0.8,0.4,0.6,2.7,3.9,19.9,5.5,33.6,9,0,1,3,1,6,1,1,1,4,3,3,4,1,1,2,5,1,1,1,4,7,7,2,4,2,1,4,2,4,1
6,Allen Iverson,2007-08,DEN,82,50,32,0.61,41.8,8.7,19.0,0.458,1.2,3.4,0.345,7.9,9.7,0.809,0.6,2.4,3.0,7.1,3.0,2.0,0.1,1.2,1.3,7.7,26.4,4.4,44.0,15,0,1,1,6,2,9,10,11,3,8,10,3,6,7,7,13,14,14,6,14,11,8,9,16,3,9,3,8,4,2
16,Carmelo Anthony,2007-08,DEN,77,47,30,0.61,36.4,9.5,19.2,0.492,0.8,2.1,0.354,6.0,7.7,0.786,2.3,5.1,7.4,3.4,3.3,1.3,0.5,1.2,3.3,5.4,25.7,2.1,41.7,22,0,4,1,7,5,7,5,9,1,17,18,10,8,5,17,1,7,4,4,2,2,10,10,2,8,7,7,5,1,3
14,JR Smith,2007-08,DEN,74,44,30,0.595,19.2,4.2,9.1,0.461,2.1,5.3,0.403,1.7,2.4,0.719,0.6,1.5,2.1,1.7,1.5,0.8,0.2,0.4,1.9,1.9,12.3,2.7,18.8,0,0,8,7,5,11,15,11,12,1,7,10,1,5,5,9,3,16,13,12,5,12,12,6,11,6,10,8,11,7,1
7,Kenyon Martin,2007-08,DEN,71,46,25,0.648,30.4,5.3,9.8,0.538,0.0,0.2,0.182,1.7,3.0,0.58,1.5,5.0,6.5,1.3,1.3,1.2,1.2,0.7,3.3,2.0,12.4,1.3,28.1,10,0,3,1,6,3,9,6,8,2,9,12,9,8,7,10,10,7,7,11,10,6,4,6,7,3,6,8,7,6,2
4,Linas Kleiza,2007-08,DEN,79,49,30,0.62,23.9,3.9,8.3,0.472,1.2,3.5,0.339,2.1,2.7,0.77,1.2,3.1,4.2,1.2,1.1,0.6,0.2,0.4,2.3,1.8,11.1,3.1,19.3,1,0,2,2,3,2,2,2,3,1,2,2,3,1,1,4,1,3,2,1,3,1,1,2,4,1,2,1,1,2,1
9,Marcus Camby,2007-08,DEN,79,48,31,0.608,34.9,3.6,8.0,0.45,0.1,0.3,0.3,1.8,2.6,0.708,2.9,10.2,13.1,3.3,1.5,1.1,3.6,0.2,2.7,2.4,9.1,2.9,42.4,30,2,1,1,5,5,1,11,8,13,2,2,5,10,10,6,9,1,1,1,7,8,2,14,9,3,10,2,2,2,1
3,Antonio McDyess,2007-08,DET,78,57,21,0.731,29.3,3.8,7.7,0.488,0.0,0.0,0.0,1.2,2.0,0.622,2.6,5.9,8.5,1.1,1.0,0.8,0.7,0.2,3.2,2.0,8.8,3.9,24.1,16,0,5,2,10,3,7,9,9,10,3,4,3,8,9,12,5,4,4,9,12,7,9,9,5,1,9,1,7,6,1
10,Chauncey Billups,2007-08,DET,78,56,22,0.718,32.3,5.0,11.2,0.448,1.8,4.4,0.401,5.1,5.6,0.918,0.5,2.2,2.7,6.8,2.1,1.3,0.2,0.3,1.7,4.2,17.0,6.7,32.9,13,0,4,2,12,4,9,5,10,1,10,12,5,8,8,4,6,13,11,4,10,3,6,18,17,4,6,3,6,3,3
7,Jason Maxiell,2007-08,DET,82,59,23,0.72,21.6,2.9,5.4,0.538,0.0,0.0,0.0,2.1,3.3,0.633,2.2,3.1,5.3,0.6,0.9,0.3,1.1,0.4,2.2,2.8,7.9,2.5,18.5,4,0,1,1,8,2,3,1,4,2,1,4,1,1,1,1,2,4,2,3,4,8,2,4,4,1,1,1,2,3,1
3,Rasheed Wallace,2007-08,DET,77,55,22,0.714,30.5,4.9,11.3,0.432,1.5,4.1,0.356,1.5,1.9,0.767,1.1,5.5,6.6,1.8,1.1,1.2,1.7,0.2,2.8,1.6,12.7,5.8,30.8,10,0,6,3,11,5,14,13,11,10,4,5,5,13,13,5,13,9,11,10,13,2,4,16,11,3,13,5,10,9,1
5,Richard Hamilton,2007-08,DET,72,52,20,0.722,33.7,6.9,14.3,0.484,0.9,2.0,0.44,2.6,3.1,0.833,1.0,2.2,3.3,4.2,1.8,1.0,0.1,0.8,2.4,2.8,17.3,5.3,29.0,1,0,7,3,12,3,8,7,10,2,4,4,2,11,11,12,4,7,6,4,10,2,7,8,9,5,10,3,5,6,1
13,Tayshaun Prince,2007-08,DET,82,59,23,0.72,32.9,5.1,11.5,0.448,0.6,1.8,0.363,2.3,2.9,0.768,1.3,3.5,4.9,3.3,1.1,0.5,0.4,0.4,1.1,2.2,13.2,6.2,25.5,4,0,1,2,11,3,8,8,8,10,5,4,11,3,3,8,5,6,5,2,8,11,9,8,11,4,7,2,5,3,1
8,Al Harrington,2007-08,GSW,81,48,33,0.593,27.0,5.0,11.4,0.434,1.9,5.0,0.375,1.8,2.3,0.774,1.3,4.1,5.4,1.6,1.1,0.9,0.2,0.5,3.3,2.2,13.6,1.9,24.8,7,0,2,2,7,4,12,10,10,12,4,4,4,11,11,3,10,10,12,7,15,8,10,14,6,7,8,2,11,8,1
6,Andris Biedrins,2007-08,GSW,76,44,32,0.579,27.3,4.5,7.1,0.626,0.0,0.0,0.0,1.5,2.5,0.62,3.4,6.4,9.8,1.0,1.1,0.7,1.2,0.6,3.4,2.2,10.5,2.7,28.5,27,0,2,1,5,1,3,2,2,3,1,3,1,2,2,1,2,2,2,5,3,4,4,3,4,3,2,1,2,2,1
6,Baron Davis,2007-08,GSW,82,48,34,0.585,39.0,7.9,18.6,0.426,2.1,6.4,0.33,3.9,5.2,0.75,1.2,3.5,4.7,7.6,2.8,2.3,0.5,0.9,3.0,4.6,21.8,3.0,44.6,18,3,1,2,5,3,3,2,2,3,5,4,5,4,6,7,2,3,2,7,7,2,4,4,3,3,2,5,1,5,1
3,Kelenna Azubuike,2007-08,GSW,81,48,33,0.593,21.4,3.2,7.2,0.445,0.9,2.4,0.364,1.2,1.7,0.717,1.3,2.7,4.0,0.9,0.7,0.6,0.4,0.5,2.0,1.3,8.5,-0.1,16.9,3,0,1,1,2,1,3,3,3,4,3,3,4,4,4,3,3,3,3,3,5,2,3,3,2,4,3,1,3,2,1
11,Monta Ellis,2007-08,GSW,81,48,33,0.593,37.9,8.0,15.1,0.531,0.1,0.6,0.231,4.0,5.1,0.767,1.6,3.3,5.0,3.9,2.1,1.5,0.3,0.8,2.4,4.3,20.2,2.6,35.5,5,0,3,3,7,3,3,4,9,1,13,13,13,5,4,7,1,2,1,10,11,9,5,4,7,5,4,2,5,5,1
10,Stephen Jackson,2007-08,GSW,73,46,27,0.63,39.1,6.7,16.5,0.405,2.5,6.9,0.363,4.2,5.1,0.832,0.9,3.4,4.4,4.1,2.7,1.3,0.4,0.9,2.3,3.6,20.1,2.8,33.7,1,0,5,2,7,5,3,4,3,11,1,1,1,3,3,2,5,6,6,4,6,9,7,5,11,3,3,4,3,6,3
9,Luis Scola,2007-08,HOU,82,55,27,0.671,24.7,4.2,8.2,0.515,0.0,0.0,0.0,1.9,2.9,0.668,2.1,4.3,6.4,1.3,1.3,0.7,0.2,0.6,2.9,2.8,10.3,2.0,21.6,10,0,1,2,8,2,6,6,6,2,7,9,7,7,5,10,3,7,7,7,7,4,6,6,6,5,6,3,6,6,1
6,Rafer Alston,2007-08,HOU,74,51,23,0.689,34.1,4.9,12.5,0.394,1.9,5.5,0.351,1.3,1.9,0.715,0.4,3.1,3.5,5.3,2.2,1.3,0.2,0.4,1.9,1.4,13.1,4.4,27.8,4,0,4,2,7,2,3,2,1,4,3,2,7,7,7,7,5,2,2,5,3,6,2,4,8,6,3,2,4,3,2
8,Shane Battier,2007-08,HOU,80,54,26,0.675,36.3,3.3,7.7,0.428,1.7,4.6,0.377,0.9,1.3,0.743,1.6,3.5,5.1,1.9,1.0,1.0,1.1,0.2,2.5,1.7,9.3,4.2,23.6,1,0,3,2,9,3,3,6,3,8,3,1,8,8,9,7,5,4,4,6,4,8,5,9,5,5,6,4,4,8,1
6,Tracy McGrady,2007-08,HOU,66,46,20,0.697,37.0,8.3,19.8,0.419,1.3,4.5,0.292,3.7,5.4,0.684,0.6,4.5,5.1,5.9,2.4,1.0,0.5,0.8,1.4,4.6,21.6,4.0,38.6,5,1,9,3,12,2,7,8,8,11,7,6,13,8,8,14,13,8,10,2,8,11,13,7,12,3,8,2,8,10,1
2,Yao Ming,2007-08,HOU,55,36,19,0.655,37.2,7.9,15.5,0.507,0.0,0.0,0.0,6.3,7.4,0.85,3.1,7.7,10.8,2.3,3.3,0.5,2.0,1.1,3.1,6.1,22.0,3.5,42.6,33,0,6,5,6,2,1,3,3,6,3,2,3,2,2,5,1,1,1,1,2,2,1,4,6,3,3,3,2,3,1
9,Danny Granger,2007-08,IND,80,34,46,0.425,35.9,6.7,15.1,0.446,2.1,5.3,0.404,4.0,4.7,0.852,1.2,4.9,6.1,2.1,2.1,1.2,1.1,0.8,3.6,3.5,19.6,-1.9,34.6,7,0,2,5,2,8,3,4,5,4,3,3,2,5,4,5,4,1,1,4,4,2,2,5,1,4,4,9,3,1,1
5,Marquis Daniels,2007-08,IND,74,36,38,0.486,20.9,3.3,7.6,0.43,0.4,1.4,0.265,1.3,1.9,0.698,0.9,2.0,2.9,1.9,1.5,1.1,0.2,0.5,1.6,1.6,8.2,0.1,16.8,0,0,1,4,1,7,4,5,4,8,1,2,3,4,4,8,5,4,4,5,3,4,3,5,5,4,5,5,5,3,1
11,Mike Dunleavy,2007-08,IND,82,36,46,0.439,36.0,6.5,13.6,0.476,2.0,4.7,0.424,4.1,4.9,0.834,0.7,4.5,5.2,3.5,2.3,1.0,0.4,0.7,2.5,4.3,19.1,0.5,32.5,5,0,1,4,2,12,1,1,1,1,1,2,3,1,1,4,8,3,4,1,1,2,6,1,2,1,1,7,1,2,1
7,Troy Murphy,2007-08,IND,75,33,42,0.44,28.1,4.2,9.2,0.455,1.3,3.1,0.398,2.6,3.2,0.797,1.4,5.8,7.2,2.2,1.3,0.7,0.4,0.6,2.9,2.3,12.2,-0.8,26.2,10,0,3,3,4,5,7,7,7,4,3,3,5,4,4,6,8,6,6,3,6,7,8,6,4,3,5,3,6,6,1
7,Al Thornton,2007-08,LAC,79,23,56,0.291,27.3,4.7,11.0,0.429,0.5,1.6,0.331,2.7,3.6,0.743,1.2,3.3,4.5,1.2,1.6,0.6,0.5,0.7,2.5,3.0,12.7,-5.1,21.8,7,0,1,1,1,3,4,2,2,6,1,1,3,2,2,4,4,2,2,2,2,3,2,2,4,3,2,4,2,1,1
8,Chris Kaman,2007-08,LAC,56,20,36,0.357,37.2,6.0,12.5,0.483,0.0,0.1,0.0,3.6,4.7,0.762,3.1,9.6,12.7,1.9,2.9,0.6,2.8,1.2,3.2,3.8,15.7,-3.3,40.9,36,0,8,8,4,8,1,2,3,8,2,4,2,1,1,6,1,1,1,2,2,1,1,1,3,1,2,11,1,1,1
5,Corey Maggette,2007-08,LAC,70,21,49,0.3,35.7,6.5,14.3,0.458,1.1,2.9,0.384,7.9,9.7,0.812,1.1,4.5,5.6,2.7,2.8,1.0,0.1,0.9,3.0,6.8,22.1,-3.4,33.5,6,0,4,8,1,11,3,1,2,5,1,2,1,2,2,9,7,5,4,4,3,2,11,8,5,1,2,11,2,3,1
1,Cuttino Mobley,2007-08,LAC,77,22,55,0.286,35.1,4.9,11.3,0.433,0.9,2.5,0.349,2.1,2.6,0.819,0.6,2.9,3.6,2.6,1.6,1.0,0.4,0.5,2.0,2.3,12.8,-5.7,23.8,1,0,6,10,1,11,8,11,11,6,12,12,10,10,10,8,8,7,7,5,12,10,6,10,11,3,11,11,10,5,1
5,Tim Thomas,2007-08,LAC,63,18,45,0.286,30.8,4.6,11.2,0.413,1.3,4.3,0.306,1.8,2.4,0.752,1.0,4.1,5.1,2.7,1.6,0.6,0.5,0.6,3.0,2.0,12.4,-3.3,24.3,3,0,8,9,2,17,3,4,4,14,5,2,15,9,9,11,8,2,1,1,7,10,3,6,3,2,5,17,3,1,1
10,Derek Fisher,2007-08,LAL,82,57,25,0.695,27.4,4.1,9.5,0.436,1.4,3.4,0.406,2.0,2.3,0.883,0.3,1.8,2.1,2.9,1.1,1.0,0.0,0.4,2.3,2.4,11.7,3.9,20.7,0,0,1,5,6,7,9,2,4,2,5,5,3,6,6,4,11,9,9,11,10,9,19,4,9,4,3,8,5,5,1
8,Jordan Farmar,2007-08,LAL,82,57,25,0.695,20.6,3.5,7.7,0.461,1.4,3.7,0.371,0.6,1.0,0.679,0.5,1.8,2.2,2.7,1.3,0.9,0.1,0.3,1.3,1.1,9.1,3.4,17.6,0,0,1,1,3,2,5,3,5,2,5,5,5,7,6,7,3,3,3,6,7,3,8,7,7,6,5,1,4,2,1
8,Kobe Bryant,2007-08,LAL,82,57,25,0.695,38.9,9.5,20.6,0.459,1.8,5.1,0.361,7.6,9.0,0.84,1.1,5.2,6.3,5.4,3.1,1.8,0.5,0.8,2.8,6.6,28.3,7.3,47.8,20,0,1,3,7,7,6,9,8,8,4,7,3,4,4,9,7,2,2,7,11,2,7,12,6,3,5,3,4,2,10
5,Lamar Odom,2007-08,LAL,77,54,23,0.701,37.9,5.4,10.3,0.525,0.4,1.5,0.274,3.0,4.3,0.698,2.6,8.1,10.6,3.5,2.0,1.0,0.9,0.7,2.9,3.2,14.2,6.2,36.0,44,1,7,5,11,2,3,9,10,2,13,12,11,6,6,5,1,2,1,9,9,4,6,7,10,3,9,2,6,1,4
8,Sasha Vujacic,2007-08,LAL,72,49,23,0.681,17.8,3.0,6.7,0.454,1.6,3.8,0.437,1.1,1.3,0.835,0.3,1.9,2.1,1.0,0.7,0.5,0.1,0.2,1.5,0.9,8.8,2.0,13.8,0,0,4,2,6,4,2,2,2,1,2,2,2,2,2,7,8,3,3,7,3,6,4,6,4,3,2,1,2,2,1
9,Hakim Warrick,2007-08,MEM,75,20,55,0.267,23.4,4.4,8.7,0.502,0.2,0.6,0.271,2.4,3.5,0.704,1.6,3.1,4.7,0.7,1.1,0.5,0.4,0.5,2.1,2.7,11.4,-6.3,19.5,5,0,4,6,3,8,3,2,1,3,1,1,1,6,6,8,2,3,3,7,4,4,2,5,2,6,3,10,3,2,1
0,Juan Carlos Navarro,2007-08,MEM,82,22,60,0.268,25.8,3.8,9.3,0.402,1.9,5.3,0.361,1.5,1.8,0.849,0.4,2.1,2.6,2.2,1.6,0.6,0.0,0.3,1.1,1.9,10.9,-3.6,17.4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16,Kyle Lowry,2007-08,MEM,82,22,60,0.268,25.5,3.1,7.2,0.432,0.4,1.7,0.257,3.0,4.2,0.698,0.5,2.5,3.0,3.6,1.5,1.1,0.3,0.8,2.3,3.6,9.6,-2.4,21.3,1,0,1,13,1,15,13,13,13,4,14,14,16,9,6,17,15,13,15,15,15,11,11,4,14,12,13,16,14,14,13
9,Mike Miller,2007-08,MEM,70,21,49,0.3,35.3,5.9,11.8,0.502,2.2,5.1,0.432,2.3,3.0,0.774,0.7,5.9,6.7,3.4,2.6,0.5,0.2,0.6,2.1,2.4,16.4,-3.6,29.1,13,0,6,13,3,17,3,3,4,3,2,3,6,2,2,8,8,1,1,5,1,9,9,3,10,2,3,17,2,1,2
13,Pau Gasol,2007-08,TOT,66,32,34,0.485,35.6,7.2,13.5,0.534,0.1,0.2,0.25,4.4,5.5,0.807,2.3,6.0,8.4,3.2,1.9,0.5,1.5,0.9,2.1,4.7,18.9,3.3,37.7,26,0,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,Pau Gasol,2007-08,LAL,27,22,5,0.815,34.0,7.3,12.3,0.589,0.0,0.0,0.0,4.3,5.4,0.789,2.3,5.6,7.8,3.5,1.6,0.5,1.6,0.7,2.0,4.4,18.8,9.7,38.1,8,0,18,15,19,1,11,5,15,1,19,18,19,9,9,6,14,16,16,5,16,9,11,16,13,6,6,1,9,18,9
15,Pau Gasol,2007-08,MEM,39,10,29,0.256,36.7,7.2,14.3,0.501,0.1,0.4,0.267,4.5,5.5,0.819,2.4,6.4,8.8,3.0,2.1,0.4,1.4,1.0,2.2,4.9,18.9,-1.1,37.4,18,0,17,19,9,20,6,7,5,11,9,7,12,6,8,2,9,12,12,12,12,15,13,8,9,4,4,15,12,13,9
18,Rudy Gay,2007-08,MEM,81,21,60,0.259,37.0,7.7,16.7,0.461,1.7,4.8,0.346,3.1,3.9,0.785,1.7,4.4,6.2,2.0,2.3,1.4,1.0,0.6,2.8,3.1,20.1,-6.0,35.2,10,0,1,12,1,17,5,1,3,7,2,1,10,10,10,11,2,10,8,10,10,8,3,13,2,8,2,18,5,1,1
