,PLAYER_NAME,GROUP_VALUE,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
2,Gary Payton,2004-05,BOS,77,41,36,0.532,33.1,4.4,9.4,0.468,0.5,1.7,0.326,2.0,2.6,0.761,0.6,2.4,3.1,6.1,1.9,1.1,0.2,0.6,1.6,0.0,11.3,0.6,26.1,7,0,8,8,3,9,10,10,10,3,11,12,5,10,10,4,10,10,10,9,9,10,10,10,12,9,10,7,10,8,8
6,Mark Blount,2004-05,BOS,82,45,37,0.549,26.1,4.0,7.5,0.529,0.0,0.0,0.0,1.4,2.0,0.713,1.7,3.1,4.8,1.6,1.9,0.4,0.8,0.4,2.8,0.0,9.4,-0.3,19.2,1,0,1,1,5,2,5,5,4,3,4,4,4,5,5,8,3,5,3,2,3,8,6,7,5,7,5,2,5,5,1
12,Paul Pierce,2004-05,BOS,82,45,37,0.549,36.1,6.8,14.9,0.455,1.3,3.6,0.37,6.7,8.1,0.822,1.0,5.6,6.6,4.2,2.8,1.6,0.5,0.8,3.1,0.0,21.6,2.2,39.3,17,2,1,5,5,10,8,7,8,6,16,17,12,5,5,7,7,6,4,7,9,7,8,12,2,17,7,9,6,3,2
3,Raef LaFrentz,2004-05,BOS,80,44,36,0.55,27.5,4.3,8.6,0.496,1.0,2.8,0.364,1.5,1.9,0.811,1.9,5.0,6.9,1.2,0.9,0.5,1.2,0.7,3.3,0.0,11.1,1.4,25.6,11,0,3,2,4,3,6,5,6,2,4,4,6,4,5,1,6,5,6,4,5,4,7,5,7,6,5,4,6,4,1
7,Ricky Davis,2004-05,BOS,82,45,37,0.549,32.8,5.9,12.7,0.462,0.7,2.2,0.339,3.5,4.3,0.815,0.8,2.2,3.0,3.0,2.5,1.1,0.3,0.6,2.1,0.0,16.0,-0.8,25.9,0,0,1,1,5,2,7,6,6,6,8,7,8,3,3,4,6,8,8,7,6,6,3,5,7,10,5,4,6,7,1
4,Brevin Knight,2004-05,CHA,66,17,49,0.258,29.5,3.8,8.9,0.422,0.0,0.3,0.15,2.5,3.0,0.852,0.3,2.3,2.6,9.0,2.2,2.0,0.1,0.5,2.9,0.0,10.1,-2.3,30.6,16,0,5,8,3,14,4,2,2,5,2,2,7,3,4,2,7,6,6,1,5,4,8,4,5,6,2,9,3,2,1
9,Emeka Okafor,2004-05,CHA,73,16,57,0.219,35.6,6.1,13.7,0.447,0.0,0.0,0.0,2.9,4.7,0.609,3.8,7.1,10.9,0.9,1.7,0.8,1.7,1.2,2.9,0.0,15.1,-4.7,35.5,47,0,5,7,1,9,1,1,1,9,1,2,1,2,2,3,2,3,2,5,4,2,4,2,6,10,1,9,2,1,1
14,Gerald Wallace,2004-05,CHA,70,16,54,0.229,30.7,4.1,9.1,0.449,0.2,0.9,0.274,2.7,4.1,0.661,1.7,3.8,5.5,2.0,2.3,1.7,1.3,0.9,2.6,0.0,11.1,-2.5,27.3,7,0,4,13,1,16,10,10,10,10,12,12,12,10,7,9,5,10,10,11,3,6,2,10,6,14,10,13,10,7,1
11,Jason Hart,2004-05,CHA,74,18,56,0.243,25.5,3.5,7.7,0.449,0.5,1.3,0.368,2.1,2.7,0.785,0.2,2.5,2.7,5.0,1.4,1.3,0.2,0.5,2.3,0.0,9.5,-4.3,23.5,7,0,1,4,1,10,2,2,2,6,1,1,2,1,1,6,4,2,2,1,3,2,2,1,2,8,1,11,1,1,1
7,Jason Kapono,2004-05,CHA,81,17,64,0.21,18.4,3.3,8.3,0.401,1.0,2.4,0.412,0.9,1.0,0.824,0.4,1.6,2.0,0.8,0.6,0.5,0.1,0.3,1.6,0.0,8.5,-1.0,13.2,0,0,1,5,1,9,4,2,2,7,4,4,5,2,2,6,2,3,3,4,5,2,2,1,4,8,2,5,2,2,1
13,Keith Bogans,2004-05,CHA,74,15,59,0.203,24.3,3.5,9.3,0.381,0.8,2.3,0.329,1.8,2.5,0.727,1.0,2.0,3.1,1.8,1.6,0.9,0.1,0.8,2.3,0.0,9.6,-3.6,17.5,0,0,4,8,1,11,4,1,1,10,11,11,11,2,2,8,2,6,6,2,1,3,6,1,3,13,1,10,2,3,1
9,Primoz Brezec,2004-05,CHA,72,16,56,0.222,31.7,5.4,10.5,0.512,0.0,0.0,0.0,2.3,3.1,0.745,3.1,4.2,7.4,1.2,1.5,0.5,0.8,0.7,2.5,0.0,13.0,-4.4,25.9,15,0,2,3,1,11,1,1,1,4,2,4,2,1,1,1,1,1,1,1,1,1,1,1,3,8,1,11,1,1,1
9,Andres Nocioni,2004-05,CHI,81,47,34,0.58,23.4,3.0,7.4,0.401,0.3,1.2,0.258,2.1,2.7,0.766,0.9,3.9,4.8,1.5,1.7,0.5,0.4,0.5,2.6,0.0,8.4,-2.2,17.3,3,0,3,1,4,3,6,7,7,7,8,8,8,4,3,6,3,4,4,2,3,5,5,5,6,9,7,7,6,3,1
10,Ben Gordon,2004-05,CHI,82,47,35,0.573,24.5,5.3,12.9,0.411,1.6,4.0,0.405,2.8,3.3,0.863,0.7,2.0,2.6,2.0,2.3,0.6,0.1,0.7,2.7,0.0,15.1,1.8,21.2,0,0,1,2,8,2,8,5,5,9,5,5,6,5,6,4,1,6,5,8,3,7,6,3,3,11,5,2,5,1,1
7,Eddy Curry,2004-05,CHI,63,37,26,0.587,28.8,6.2,11.6,0.538,0.0,0.0,0.0,3.6,5.0,0.72,1.8,3.5,5.4,0.6,2.6,0.3,0.9,0.9,3.2,0.0,16.1,-1.2,24.6,6,0,6,1,7,2,3,2,2,6,3,3,3,3,4,2,5,4,4,3,2,3,2,4,5,9,2,2,3,4,1
15,Kirk Hinrich,2004-05,CHI,77,42,35,0.545,36.3,5.8,14.6,0.397,1.9,5.3,0.355,2.2,2.8,0.792,0.4,3.5,3.9,6.4,2.3,1.6,0.3,0.8,3.2,0.0,15.7,-0.2,33.3,9,0,3,3,4,8,2,2,1,10,2,1,10,3,3,7,3,1,1,2,4,1,8,1,4,14,3,8,1,4,3
16,Luol Deng,2004-05,CHI,61,36,25,0.59,27.2,4.6,10.6,0.434,0.5,1.9,0.265,2.0,2.7,0.741,1.5,3.8,5.3,2.2,1.9,0.8,0.4,0.8,1.6,0.0,11.7,2.6,23.1,3,0,9,8,10,5,13,12,12,12,10,10,14,12,12,13,8,13,11,8,2,15,8,6,9,15,13,5,13,13,1
17,Tyson Chandler,2004-05,CHI,80,46,34,0.575,27.3,2.6,5.2,0.494,0.0,0.0,0.0,2.8,4.2,0.673,3.3,6.4,9.7,0.8,1.5,0.9,1.8,0.6,3.4,0.0,8.0,1.3,27.2,21,0,1,4,6,7,10,13,10,19,1,3,1,3,2,7,8,9,7,12,8,2,2,1,2,17,11,7,6,4,1
18,Drew Gooden,2004-05,CLE,82,42,40,0.512,30.8,5.7,11.5,0.492,0.1,0.3,0.179,3.1,3.8,0.81,2.5,6.7,9.2,1.6,1.6,0.9,0.9,1.0,2.8,0.0,14.4,1.4,31.8,37,0,1,3,2,10,2,1,3,6,9,8,8,4,3,7,9,2,4,4,9,1,3,2,3,17,2,2,2,1,3
3,Jeff McInnis,2004-05,CLE,76,39,37,0.513,34.9,5.0,12.0,0.412,1.2,3.5,0.345,1.7,2.1,0.813,0.4,1.6,2.1,5.1,1.5,0.7,0.0,0.4,2.3,0.0,12.8,0.4,23.7,5,0,3,2,3,4,4,4,2,10,1,1,4,3,3,3,5,6,6,4,4,5,11,4,4,6,3,2,4,4,2
17,LeBron James,2004-05,CLE,80,41,39,0.513,42.3,9.9,21.1,0.472,1.4,3.9,0.351,6.0,8.0,0.75,1.4,6.0,7.4,7.2,3.3,2.2,0.7,0.9,1.8,0.0,27.2,1.9,52.1,25,4,3,15,2,17,2,11,3,18,14,14,9,8,8,9,4,15,13,10,15,1,12,4,9,18,9,15,7,11,9
6,Zydrunas Ilgauskas,2004-05,CLE,78,40,38,0.513,33.5,5.9,12.6,0.468,0.0,0.1,0.286,5.2,6.4,0.799,3.8,4.8,8.6,1.3,2.4,0.7,2.1,1.0,4.0,0.0,16.9,1.6,35.1,24,0,4,8,4,9,2,2,2,10,3,3,3,1,1,4,1,5,4,5,3,3,2,3,2,10,2,7,1,3,1
14,Dirk Nowitzki,2004-05,DAL,78,56,22,0.718,38.8,8.5,18.5,0.459,1.2,2.9,0.399,7.9,9.1,0.869,1.2,8.5,9.7,3.1,2.3,1.2,1.5,0.7,2.8,0.0,26.1,7.5,48.4,37,0,8,4,17,5,2,6,4,14,15,15,6,1,1,15,7,2,3,3,1,2,1,4,4,17,2,3,1,5,3
13,Jason Terry,2004-05,DAL,80,56,24,0.7,30.0,4.7,9.3,0.501,1.3,3.1,0.42,1.8,2.2,0.844,0.5,1.9,2.4,5.4,1.8,1.4,0.2,0.4,2.2,0.0,12.4,5.8,26.1,6,0,8,4,14,3,12,12,12,1,15,15,3,11,11,10,6,8,9,4,9,4,10,11,4,16,12,3,10,3,2
8,Jerry Stackhouse,2004-05,DAL,56,38,18,0.679,28.9,4.9,11.8,0.414,0.6,2.1,0.267,4.5,5.3,0.849,0.7,2.6,3.3,2.3,1.9,0.9,0.2,0.9,1.9,0.0,14.9,1.9,23.7,2,0,9,6,8,5,9,9,9,5,14,14,15,8,8,9,8,5,9,13,11,7,12,8,9,12,8,3,9,4,2
10,Josh Howard,2004-05,DAL,76,56,20,0.737,32.2,5.0,10.4,0.475,0.4,1.5,0.296,2.2,3.1,0.733,2.2,4.1,6.4,1.4,1.6,1.5,0.6,0.6,2.8,0.0,12.6,5.6,27.3,12,0,1,2,4,4,4,6,7,1,8,7,7,7,7,8,2,4,3,6,3,1,3,3,3,10,6,3,5,2,1
7,Michael Finley,2004-05,DAL,64,48,16,0.75,37.0,6.0,14.2,0.427,1.8,4.5,0.407,1.8,2.1,0.831,0.7,3.4,4.1,2.6,0.9,0.8,0.3,0.5,1.9,0.0,15.7,5.9,26.7,1,0,11,8,13,3,8,8,8,11,2,3,3,10,10,6,10,9,10,9,10,9,9,8,5,10,9,2,9,8,4
19,Andre Miller,2004-05,DEN,82,49,33,0.598,34.7,5.2,10.9,0.477,0.1,0.5,0.154,3.1,3.7,0.838,1.2,2.9,4.1,6.9,2.7,1.5,0.1,0.9,2.5,0.0,13.6,2.1,31.0,13,0,1,3,10,7,8,7,9,6,14,13,17,9,10,3,5,8,8,7,5,4,16,10,6,18,10,6,9,5,7
19,Carmelo Anthony,2004-05,DEN,75,47,28,0.627,34.8,7.1,16.4,0.431,0.6,2.1,0.266,6.1,7.6,0.796,1.9,3.8,5.7,2.6,3.0,0.9,0.4,1.6,3.1,0.0,20.8,2.2,32.4,4,0,6,1,11,4,12,15,15,13,19,19,19,6,7,15,7,17,16,14,6,11,18,3,7,19,15,6,15,16,3
8,Earl Boykins,2004-05,DEN,82,49,33,0.598,26.4,4.1,10.0,0.413,0.7,2.0,0.337,3.4,3.7,0.921,0.5,1.3,1.7,4.5,1.5,1.0,0.1,0.5,1.5,0.0,12.4,1.3,23.1,6,0,1,1,6,1,3,4,4,10,4,5,7,2,2,1,6,3,3,2,3,1,1,2,2,9,4,2,3,1,1
10,Kenyon Martin,2004-05,DEN,70,39,31,0.557,32.6,6.3,13.0,0.49,0.0,0.2,0.0,2.8,4.4,0.646,2.1,5.2,7.3,2.4,2.1,1.4,1.1,1.0,3.3,0.0,15.5,1.0,33.4,20,0,4,6,2,11,6,3,4,8,11,10,11,3,4,6,4,6,6,3,5,3,6,2,8,15,3,9,3,4,2
12,Marcus Camby,2004-05,DEN,66,43,23,0.652,30.6,4.2,9.1,0.465,0.0,0.1,0.0,1.9,2.6,0.723,2.0,8.0,10.0,2.3,1.6,0.9,3.0,0.2,2.7,0.0,10.3,1.6,36.1,23,0,4,2,11,3,10,7,7,12,10,9,10,9,9,3,18,8,11,4,5,11,5,13,10,14,7,5,4,6,3
6,Antonio McDyess,2004-05,DET,77,51,26,0.662,23.4,4.0,7.8,0.513,0.0,0.0,0.0,1.6,2.5,0.656,2.3,4.0,6.3,0.9,1.2,0.6,0.7,0.5,2.6,0.0,9.6,0.1,21.1,6,0,6,6,8,5,10,8,8,4,3,9,3,7,7,9,7,12,9,13,9,12,10,7,11,11,8,9,9,9,1
9,Ben Wallace,2004-05,DET,74,51,23,0.689,36.1,4.0,8.8,0.453,0.0,0.1,0.111,1.8,4.1,0.428,3.9,8.2,12.2,1.7,1.1,1.4,2.4,0.7,2.1,0.0,9.7,4.6,37.2,29,0,7,3,13,3,4,1,2,10,4,1,7,1,1,5,4,5,5,5,5,5,4,2,5,12,1,4,4,2,3
13,Chauncey Billups,2004-05,DET,80,53,27,0.663,35.9,5.1,11.4,0.442,2.1,4.8,0.426,4.3,4.8,0.898,0.6,2.8,3.4,5.8,2.3,1.0,0.1,0.5,2.4,0.0,16.5,4.4,30.3,3,0,3,3,6,9,3,4,8,2,5,8,3,11,11,10,5,5,4,6,6,11,13,15,3,15,9,6,8,8,3
6,Rasheed Wallace,2004-05,DET,79,53,26,0.671,34.1,5.9,13.4,0.44,0.9,3.0,0.318,1.7,2.5,0.697,2.2,5.9,8.2,1.8,1.6,0.8,1.5,0.4,3.0,0.0,14.5,4.7,32.2,24,0,3,4,8,7,9,9,6,9,12,12,12,11,10,15,1,4,2,9,10,14,8,8,6,13,10,8,9,2,1
8,Richard Hamilton,2004-05,DET,76,53,23,0.697,38.6,6.7,15.3,0.44,0.5,1.6,0.305,4.8,5.6,0.858,1.0,2.9,3.9,4.9,2.9,1.0,0.2,1.0,3.1,0.0,18.7,5.6,31.4,4,0,5,2,10,4,1,9,8,8,9,8,10,2,2,5,7,1,1,1,1,3,5,5,2,12,5,2,1,1,1
16,Tayshaun Prince,2004-05,DET,82,54,28,0.659,37.1,5.7,11.7,0.487,0.6,1.7,0.341,2.7,3.3,0.807,1.6,3.7,5.3,3.0,1.6,0.7,0.9,0.7,2.0,0.0,14.7,5.3,28.6,3,0,1,3,8,4,2,3,7,2,8,6,15,1,1,3,2,3,2,4,1,5,1,1,1,15,1,4,1,5,1
13,Derek Fisher,2004-05,GSW,74,31,43,0.419,30.0,4.0,10.2,0.393,1.5,3.9,0.371,2.4,2.7,0.862,0.5,2.4,2.9,4.1,1.7,1.0,0.1,0.4,2.4,0.0,11.9,-0.7,23.0,0,0,13,14,2,19,4,4,2,9,3,2,12,4,4,5,1,2,2,3,3,10,13,6,6,17,2,20,3,5,1
13,Jason Richardson,2004-05,GSW,72,33,39,0.458,37.8,8.5,19.0,0.446,1.7,5.1,0.338,3.0,4.3,0.693,1.7,4.2,5.9,3.9,2.3,1.5,0.4,0.9,2.2,0.0,21.7,-1.9,37.9,9,0,7,5,6,8,3,2,2,4,10,6,12,4,3,9,1,4,2,1,2,1,6,4,8,13,3,11,2,2,1
10,Mickael Pietrus,2004-05,GSW,67,29,38,0.433,19.9,3.2,7.5,0.427,1.0,2.9,0.344,2.1,3.0,0.698,1.0,1.9,2.8,1.2,1.4,0.7,0.3,0.3,2.1,0.0,9.5,-0.6,16.2,0,0,3,5,1,10,8,4,4,4,9,9,6,1,1,3,4,8,7,1,3,3,7,4,5,10,2,7,4,6,1
16,Mike Dunleavy,2004-05,GSW,79,33,46,0.418,32.5,5.2,11.5,0.451,1.4,3.5,0.388,1.7,2.2,0.779,1.2,4.3,5.5,2.6,1.7,1.0,0.3,0.6,2.5,0.0,13.4,-0.6,26.2,4,0,5,6,2,14,3,3,3,5,8,9,8,10,9,13,1,4,3,6,6,3,8,2,3,15,4,11,3,3,1
3,Speedy Claxton,2004-05,TOT,62,22,40,0.355,30.2,4.1,9.9,0.421,0.2,1.0,0.18,3.0,4.1,0.736,0.6,2.4,3.0,6.0,1.9,1.8,0.1,0.8,3.0,0.0,11.5,-3.2,27.8,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,Speedy Claxton,2004-05,NOH,16,7,9,0.438,23.0,2.6,6.9,0.373,0.1,0.6,0.111,1.6,2.6,0.61,0.3,1.6,1.9,5.5,1.7,1.4,0.1,0.4,1.9,0.0,6.8,-1.6,20.1,0,0,7,7,6,6,5,5,4,6,5,4,6,5,4,6,6,6,5,2,5,6,4,7,6,4,5,5,4,6,1
5,Speedy Claxton,2004-05,GSW,46,15,31,0.326,32.7,4.7,10.9,0.431,0.2,1.1,0.192,3.5,4.6,0.761,0.7,2.6,3.3,6.2,2.0,1.9,0.1,0.9,3.3,0.0,13.1,-3.8,30.5,8,0,4,5,3,7,1,1,1,2,2,1,3,1,1,4,2,1,1,1,2,1,3,2,1,4,1,8,1,1,1
12,Troy Murphy,2004-05,GSW,70,30,40,0.429,34.0,5.6,13.5,0.414,0.8,2.1,0.399,3.3,4.6,0.73,3.6,7.2,10.8,1.4,1.5,0.8,0.5,1.3,2.7,0.0,15.4,-2.8,32.6,34,0,7,5,7,6,1,1,1,12,6,7,4,2,1,11,1,5,2,6,2,5,5,1,5,12,1,10,3,4,1
0,Bob Sura,2004-05,HOU,61,42,19,0.689,31.6,3.5,8.3,0.427,0.9,2.5,0.355,2.3,3.1,0.75,1.3,4.2,5.5,5.2,2.4,1.1,0.1,0.6,2.8,0.0,10.3,2.5,25.8,8,0,4,1,9,1,3,4,4,3,2,3,2,6,6,2,2,2,2,2,3,4,9,3,1,4,4,1,3,2,2
9,Tracy McGrady,2004-05,HOU,78,49,29,0.628,40.9,9.2,21.3,0.431,1.8,5.6,0.326,5.5,7.1,0.774,0.9,5.3,6.2,5.7,2.6,1.7,0.7,0.7,2.1,0.0,25.7,3.7,46.4,13,0,2,2,8,4,1,5,5,10,3,3,11,4,6,4,10,3,6,3,4,1,8,9,2,11,4,4,5,5,5
5,Yao Ming,2004-05,HOU,80,50,30,0.625,30.7,6.7,12.2,0.552,0.0,0.0,0.0,4.9,6.2,0.783,2.6,5.8,8.4,0.8,2.5,0.4,2.0,0.9,3.7,0.0,18.3,1.7,34.3,24,0,3,1,3,4,6,5,6,1,3,7,3,5,4,8,3,7,6,8,6,3,2,6,1,7,5,6,6,6,1
6,Austin Croshere,2004-05,IND,73,40,33,0.548,25.0,2.6,6.8,0.378,0.6,2.4,0.259,3.1,3.5,0.883,1.4,3.7,5.1,1.3,1.4,0.7,0.2,0.6,2.1,0.0,8.9,-2.3,18.3,4,0,5,4,3,8,1,4,3,10,6,3,12,1,1,3,3,3,3,1,3,1,6,2,3,7,3,12,3,3,1
6,Fred Jones,2004-05,IND,77,40,37,0.519,29.5,3.6,8.4,0.425,1.1,3.0,0.38,2.3,2.7,0.85,0.4,2.7,3.1,2.5,1.5,0.8,0.4,0.5,2.2,0.0,10.6,-2.0,20.3,1,0,2,2,3,3,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,4,1,1,1,6,1,4,1,1,1
7,Jamaal Tinsley,2004-05,IND,40,22,18,0.55,32.5,5.5,13.1,0.418,1.5,3.9,0.372,3.1,4.1,0.744,0.7,3.4,4.0,6.4,3.4,2.0,0.3,0.7,2.8,0.0,15.4,2.6,33.5,4,0,7,8,7,6,2,1,1,1,2,2,2,1,1,3,5,1,1,5,2,1,4,4,2,9,1,2,1,5,2
11,Jermaine O'Neal,2004-05,IND,44,23,21,0.523,35.0,8.8,19.4,0.452,0.0,0.1,0.167,6.7,8.9,0.754,1.9,6.9,8.8,1.9,3.0,0.6,2.0,1.8,3.9,0.0,24.3,0.8,42.4,17,0,12,13,11,11,6,1,1,13,4,5,3,1,1,5,9,6,7,7,1,6,8,2,1,16,1,6,3,7,2
0,Reggie Miller,2004-05,IND,66,34,32,0.515,32.0,4.8,10.9,0.437,1.5,4.5,0.322,3.8,4.1,0.933,0.3,2.1,2.4,2.2,1.2,0.8,0.1,0.2,1.7,0.0,14.8,3.6,22.2,0,0,8,8,4,6,7,7,7,9,9,8,9,6,7,1,8,9,8,8,7,8,8,7,6,4,7,4,7,5,1
15,Stephen Jackson,2004-05,IND,51,30,21,0.588,35.2,6.5,16.1,0.403,2.0,5.6,0.36,3.7,4.5,0.83,0.9,4.0,4.9,2.3,2.4,1.3,0.3,0.8,3.0,0.0,18.7,2.9,30.2,2,0,10,6,8,8,7,6,4,13,2,2,2,4,5,3,6,2,3,11,10,10,11,7,1,13,4,3,7,4,3
6,Bobby Simmons,2004-05,LAC,75,35,40,0.467,37.5,6.3,13.6,0.466,0.7,1.5,0.435,3.1,3.6,0.846,1.7,4.2,5.9,2.7,1.8,1.4,0.2,0.6,3.0,0.0,16.4,1.0,30.7,10,0,1,2,3,5,1,1,1,1,6,6,2,1,1,3,2,1,1,1,1,1,3,3,2,6,1,2,1,1,1
8,Corey Maggette,2004-05,LAC,66,27,39,0.409,37.1,6.4,14.9,0.431,0.8,2.5,0.304,8.5,10.0,0.857,1.1,4.9,6.0,3.4,3.0,1.1,0.1,0.9,2.9,0.0,22.2,-0.3,35.1,10,0,8,4,8,5,1,3,1,12,4,4,8,1,1,1,8,1,1,1,1,1,9,7,8,11,1,3,1,1,1
11,Elton Brand,2004-05,LAC,81,37,44,0.457,37.1,7.8,15.4,0.503,0.0,0.0,0.0,4.5,6.0,0.752,3.7,5.9,9.5,2.6,2.3,0.8,2.1,1.0,3.0,0.0,20.0,2.2,41.6,41,0,1,5,5,9,7,5,4,6,3,4,3,7,6,7,6,8,7,5,7,11,5,4,9,16,5,3,7,5,2
15,Caron Butler,2004-05,LAL,77,32,45,0.416,35.6,5.7,12.9,0.445,0.5,1.6,0.304,3.6,4.1,0.862,1.9,3.9,5.8,1.9,1.6,1.4,0.3,0.9,2.8,0.0,15.5,-3.1,28.9,10,0,4,7,4,10,7,8,9,6,12,11,12,7,7,6,2,8,6,7,9,8,6,5,4,14,6,13,8,3,2
3,Chris Mihm,2004-05,LAL,75,33,42,0.44,25.0,3.7,7.4,0.507,0.0,0.0,0.0,2.3,3.4,0.678,2.6,4.1,6.7,0.7,1.5,0.2,1.4,0.8,3.2,0.0,9.8,-2.1,22.2,18,0,1,1,2,4,2,2,2,1,2,3,2,2,1,7,1,2,1,2,1,7,1,2,3,7,2,6,2,1,1
9,Chucky Atkins,2004-05,LAL,82,34,48,0.415,35.5,4.7,11.1,0.426,2.1,5.5,0.387,2.0,2.5,0.803,0.4,2.0,2.4,4.4,1.8,0.9,0.0,0.4,2.2,0.0,13.6,-1.8,23.9,2,0,1,4,3,10,1,1,2,3,1,1,2,3,3,7,3,1,1,3,1,3,12,5,3,10,1,12,1,2,1
