,PLAYER_NAME,GROUP_VALUE,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
9,Maurice Taylor,1998-99,LAC,46,9,37,0.196,32.7,6.8,14.7,0.461,0.0,0.1,0.167,3.3,4.5,0.728,2.2,3.1,5.3,1.5,2.6,0.3,0.6,1.2,3.9,0.1,16.8,-7.0,25.6,5,0,7,9,4,9,2,2,2,7,2,2,2,1,1,3,1,5,3,3,2,7,2,1,1,4,2,9,2,2,1
17,Kobe Bryant,1998-99,LAL,50,31,19,0.62,37.9,7.2,15.6,0.465,0.5,2.0,0.267,4.9,5.8,0.839,1.1,4.2,5.3,3.8,3.1,1.4,1.0,0.8,3.1,0.0,19.9,1.8,36.1,9,0,18,16,16,12,12,16,17,4,18,18,18,16,16,10,11,12,14,17,10,11,1,17,3,15,16,13,16,10,10
14,Shaquille O'Neal,1998-99,LAL,49,31,18,0.633,34.8,10.4,18.1,0.576,0.0,0.0,0.0,5.5,10.2,0.54,3.8,6.9,10.7,2.3,2.5,0.7,1.7,0.5,3.2,0.0,26.3,4.6,47.4,30,0,12,12,6,12,8,6,7,11,1,3,1,5,7,5,5,10,7,9,12,2,10,11,15,10,6,10,7,9,2
10,Alonzo Mourning,1998-99,MIA,46,32,14,0.696,38.2,7.0,13.8,0.512,0.0,0.0,0.0,6.0,9.2,0.652,3.6,7.4,11.0,1.6,3.0,0.7,3.9,0.9,3.5,0.0,20.1,7.4,46.7,29,0,7,7,8,2,1,3,2,10,3,4,3,1,1,5,1,1,1,1,3,2,1,3,4,9,2,1,1,3,1
6,Tim Hardaway,1998-99,MIA,48,32,16,0.667,36.8,6.3,15.7,0.4,2.3,6.5,0.36,2.5,3.1,0.812,0.3,2.9,3.2,7.3,2.7,1.2,0.1,0.4,2.1,0.0,17.4,4.9,33.4,5,0,6,6,6,6,3,3,3,3,3,3,4,3,3,3,5,2,3,4,3,4,4,3,3,4,3,3,3,5,1
6,Glenn Robinson,1998-99,MIL,47,26,21,0.553,33.5,7.4,16.1,0.459,0.7,1.7,0.392,3.0,3.4,0.87,1.6,4.3,5.9,2.1,2.3,1.0,0.9,0.8,2.4,0.0,18.4,3.1,31.9,3,0,7,6,8,3,7,7,7,6,7,7,1,6,7,2,3,6,6,7,8,7,1,5,7,2,7,1,7,6,1
17,Ray Allen,1998-99,MIL,50,28,22,0.56,34.4,6.1,13.5,0.45,1.5,4.2,0.356,3.5,3.9,0.903,1.1,3.1,4.2,3.6,2.4,1.1,0.1,0.6,2.3,0.0,17.1,2.4,28.7,1,0,16,14,14,10,15,12,12,9,18,18,18,10,10,10,7,11,11,10,7,12,15,13,7,12,13,8,11,8,4
19,Kevin Garnett,1998-99,MIN,47,24,23,0.511,37.9,8.8,19.1,0.46,0.1,0.3,0.286,3.1,4.4,0.704,3.5,6.9,10.4,4.3,2.9,1.7,1.8,0.6,3.2,0.0,20.8,1.6,47.1,25,0,18,18,16,15,11,4,2,19,8,9,5,10,10,19,1,14,9,7,2,2,5,5,1,17,9,15,9,12,8
11,Keith Van Horn,1998-99,NJN,42,14,28,0.333,37.5,7.7,17.9,0.428,0.4,1.3,0.302,6.1,7.1,0.859,2.7,5.8,8.5,1.5,3.2,1.0,1.3,2.1,3.2,0.0,21.8,-2.7,38.1,13,0,8,9,6,10,2,1,1,9,11,11,11,1,1,3,1,3,1,6,1,3,1,1,5,3,1,10,1,4,1
12,Stephon Marbury,1998-99,TOT,49,25,24,0.51,38.6,7.7,18.0,0.428,1.3,4.0,0.335,4.5,5.7,0.799,0.8,2.1,2.9,8.9,3.3,1.2,0.2,1.4,2.6,0.0,21.3,1.8,38.9,18,0,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,1
13,Stephon Marbury,1998-99,NJN,31,13,18,0.419,39.8,8.2,18.7,0.439,1.9,5.1,0.367,5.1,6.2,0.832,0.6,1.9,2.6,8.7,3.5,1.0,0.1,1.2,2.6,0.0,23.4,-0.3,39.2,11,0,12,12,12,8,4,3,3,5,1,1,2,4,4,3,10,13,13,3,2,11,9,5,3,6,2,5,6,9,2
14,Stephon Marbury,1998-99,MIN,18,12,6,0.667,36.7,6.9,16.9,0.408,0.4,2.2,0.205,3.5,4.8,0.724,0.9,2.5,3.4,9.3,3.1,1.6,0.3,1.7,2.4,0.0,17.7,5.3,38.4,7,0,15,13,15,2,11,9,7,13,14,13,15,13,13,13,1,3,1,2,8,2,2,1,6,9,9,1,8,11,2
6,Allan Houston,1998-99,NYK,50,27,23,0.54,36.3,5.9,14.1,0.418,1.1,2.8,0.407,3.4,3.9,0.862,0.4,2.6,3.0,2.7,2.6,0.7,0.2,0.8,2.3,0.0,16.3,1.2,24.1,0,0,7,7,8,4,5,7,7,8,8,8,3,6,6,5,5,5,5,1,1,5,3,2,7,4,7,6,7,3,1
6,Latrell Sprewell,1998-99,NYK,37,18,19,0.486,33.4,5.8,14.0,0.415,0.6,2.1,0.273,4.2,5.2,0.812,1.1,3.1,4.2,2.5,2.1,1.2,0.1,0.8,1.8,0.0,16.4,-1.4,26.9,0,0,8,8,8,5,8,8,8,4,7,7,8,4,3,6,1,6,4,8,7,6,9,5,7,4,8,5,8,5,3
3,Patrick Ewing,1998-99,NYK,38,20,18,0.526,34.2,6.5,14.9,0.435,0.0,0.1,0.0,4.3,6.1,0.706,1.9,8.0,9.9,1.1,2.6,0.8,2.6,0.9,2.8,0.0,17.3,1.2,38.6,18,0,5,5,5,6,2,3,3,5,2,3,2,3,3,4,4,2,3,3,3,2,1,1,5,4,3,4,3,3,1
10,Anfernee Hardaway,1998-99,ORL,50,33,17,0.66,38.9,6.0,14.3,0.42,0.8,2.8,0.286,3.0,4.2,0.706,1.5,4.2,5.7,5.3,3.0,2.2,0.5,0.5,2.2,0.0,15.8,2.6,35.7,9,0,5,5,8,2,1,3,3,6,2,2,9,4,4,11,2,2,2,2,1,1,4,6,5,5,4,3,3,1,4
11,Darrell Armstrong,1998-99,ORL,50,33,17,0.66,30.1,4.6,10.4,0.441,1.4,3.8,0.365,3.2,3.6,0.904,1.1,2.5,3.6,6.7,3.2,2.2,0.1,0.6,1.8,0.0,13.8,3.8,31.7,7,0,10,10,11,3,4,3,4,1,5,6,2,1,1,3,5,3,3,2,1,1,10,2,7,7,3,1,3,3,1
3,Nick Anderson,1998-99,ORL,47,30,17,0.638,33.6,5.4,13.6,0.395,2.0,5.9,0.347,2.1,3.4,0.611,1.1,4.8,5.9,1.9,1.8,1.4,0.3,0.6,1.5,0.0,14.9,1.9,28.2,5,0,4,4,4,2,2,2,1,3,2,2,3,2,1,2,3,1,1,3,1,2,4,1,4,4,2,2,1,1,1
17,Allen Iverson,1998-99,PHI,48,28,20,0.583,41.5,9.1,22.0,0.412,1.2,4.1,0.291,7.4,9.9,0.751,1.4,3.5,4.9,4.6,3.5,2.3,0.1,1.1,2.0,0.0,26.8,3.9,43.5,4,0,12,9,13,6,10,8,9,15,6,5,11,7,5,11,2,2,1,14,8,6,9,11,5,12,8,4,9,10,2
3,Matt Geiger,1998-99,PHI,50,28,22,0.56,30.8,5.3,11.1,0.479,0.0,0.1,0.2,2.8,3.5,0.797,2.7,4.5,7.2,1.2,2.0,0.8,0.8,0.6,3.1,0.1,13.5,3.3,26.6,7,0,3,4,3,5,1,1,1,3,2,3,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1
10,Clifford Robinson,1998-99,PHX,50,27,23,0.54,34.8,6.0,12.6,0.475,1.2,2.8,0.417,3.3,4.7,0.697,1.4,3.2,4.5,2.6,1.8,1.5,1.2,0.7,3.0,0.0,16.4,3.3,31.9,1,0,9,9,10,9,5,3,5,2,5,8,1,2,2,4,2,5,3,6,7,1,2,4,5,4,3,2,1,5,1
16,Jason Kidd,1998-99,PHX,50,27,23,0.54,41.3,6.2,14.0,0.444,0.9,2.5,0.366,3.6,4.8,0.757,1.7,5.0,6.8,10.8,3.0,2.3,0.4,0.5,2.2,0.0,16.9,4.3,46.2,30,7,15,14,14,16,1,2,4,1,16,19,5,3,3,16,1,11,7,1,8,2,4,6,5,11,2,6,1,7,7
10,Tom Gugliotta,1998-99,PHX,43,23,20,0.535,36.3,6.4,13.3,0.483,0.0,0.2,0.286,4.0,5.1,0.794,3.0,5.8,8.9,2.8,2.0,1.4,0.5,1.0,2.6,0.0,17.0,2.2,35.3,14,0,5,5,5,5,3,3,3,2,6,6,4,3,3,4,1,3,1,3,3,4,5,2,5,3,3,2,3,3,1
3,Arvydas Sabonis,1998-99,POR,50,35,15,0.7,27.0,4.6,9.6,0.485,0.1,0.5,0.292,2.7,3.5,0.771,1.8,6.1,7.9,2.4,1.7,0.7,1.3,0.6,2.9,0.0,12.1,3.2,29.2,15,0,6,6,6,2,2,3,2,4,3,3,4,3,3,6,2,4,3,2,3,4,1,1,3,3,3,5,3,3,1
11,Damon Stoudamire,1998-99,POR,50,35,15,0.7,33.5,5.0,12.6,0.396,0.9,2.8,0.31,1.8,2.4,0.73,0.8,2.5,3.3,6.2,2.2,1.0,0.1,0.8,1.6,0.0,12.6,1.7,27.0,0,0,9,5,11,3,7,4,4,9,12,9,12,8,7,14,7,9,9,5,5,8,8,3,10,7,7,7,8,11,4
3,Isaiah Rider,1998-99,POR,47,32,15,0.681,29.4,5.3,12.9,0.412,0.9,2.4,0.378,2.4,3.1,0.755,1.3,2.9,4.2,2.2,2.0,0.5,0.2,0.6,2.1,0.0,13.9,0.4,22.3,1,0,5,4,5,2,4,4,4,6,4,4,3,4,4,6,2,3,3,4,4,4,4,5,4,4,4,4,4,3,1
15,Rasheed Wallace,1998-99,POR,49,34,15,0.694,28.9,4.9,9.7,0.508,0.3,0.6,0.419,2.7,3.7,0.732,1.2,3.8,4.9,1.2,1.6,1.0,1.1,0.5,3.6,0.0,12.8,6.1,25.2,4,0,13,12,14,6,15,12,15,4,14,14,1,6,5,11,11,15,15,14,9,10,13,4,1,9,12,4,15,14,1
13,Chris Webber,1998-99,SAC,42,22,20,0.524,41.0,9.0,18.5,0.486,0.1,0.8,0.118,1.9,4.1,0.454,3.5,9.4,13.0,4.1,3.5,1.4,2.1,0.5,3.4,0.0,20.0,0.9,48.8,36,1,10,10,6,11,1,6,8,4,8,5,12,11,9,13,1,1,1,8,1,7,1,10,4,8,9,8,5,6,5
12,Corliss Williamson,1998-99,SAC,50,27,23,0.54,27.5,5.4,11.1,0.485,0.0,0.1,0.2,2.4,3.8,0.638,1.7,2.4,4.1,1.3,1.5,0.6,0.2,1.0,2.4,0.0,13.2,-1.3,20.9,0,0,8,7,9,5,3,3,3,8,3,3,2,7,4,11,5,5,5,4,7,5,11,2,11,11,4,11,5,12,1
13,Jason Williams,1998-99,SAC,50,27,23,0.54,36.1,4.6,12.3,0.374,2.0,6.5,0.31,1.6,2.1,0.752,0.3,2.8,3.1,6.0,2.9,1.9,0.0,0.2,1.8,0.0,12.8,-0.9,28.4,5,0,11,8,9,9,1,2,2,10,1,2,9,2,1,11,5,1,1,5,3,1,11,6,1,7,2,10,3,5,1
6,Vlade Divac,1998-99,SAC,50,27,23,0.54,35.1,5.2,11.1,0.47,0.2,0.9,0.256,3.6,5.1,0.702,2.8,7.2,10.0,4.3,2.6,0.9,1.0,0.9,3.3,0.0,14.3,0.5,35.8,20,1,8,8,6,7,1,1,1,6,1,1,3,1,1,2,3,1,1,2,1,7,7,2,2,3,1,8,2,4,1
4,David Robinson,1998-99,SAS,49,36,13,0.735,31.7,5.5,10.8,0.509,0.0,0.0,0.0,4.9,7.4,0.658,3.0,7.0,10.0,2.1,2.2,1.4,2.4,0.5,2.9,0.0,15.8,6.8,40.3,23,0,6,6,6,1,3,4,4,3,2,3,2,3,3,6,3,3,2,2,2,1,3,6,2,3,4,2,3,3,1
17,Tim Duncan,1998-99,SAS,50,37,13,0.74,39.3,8.4,16.9,0.495,0.0,0.1,0.143,4.9,7.2,0.69,3.2,8.2,11.4,2.4,2.9,0.9,2.5,1.3,2.9,0.0,21.7,7.4,46.4,37,0,19,19,17,8,3,7,6,14,9,6,9,6,6,13,6,8,7,18,6,1,5,4,3,14,6,5,6,13,5
2,Detlef Schrempf,1998-99,SEA,50,25,25,0.5,35.3,5.2,11.0,0.472,0.7,1.7,0.395,4.0,4.9,0.823,1.5,5.9,7.4,3.7,2.1,0.8,0.5,0.4,3.0,0.0,15.0,1.7,31.4,14,0,4,4,1,5,2,3,3,3,3,3,3,2,2,4,2,1,1,3,3,2,1,3,1,4,3,4,3,1,1
10,Gary Payton,1998-99,SEA,50,25,25,0.5,40.2,8.0,18.5,0.434,1.7,5.6,0.295,4.0,5.5,0.721,1.2,3.6,4.9,8.7,3.1,2.2,0.2,0.9,2.3,0.0,21.7,0.6,44.8,19,1,11,10,9,11,5,6,5,10,2,2,9,1,1,8,2,6,2,4,1,3,4,5,4,5,5,8,2,6,5
10,Doug Christie,1998-99,TOR,50,23,27,0.46,35.4,5.0,13.0,0.388,1.0,3.2,0.304,4.1,4.9,0.841,1.2,3.0,4.1,3.7,2.4,2.3,0.5,1.3,2.2,0.1,15.2,-2.2,31.7,1,0,8,7,4,9,4,2,2,9,6,4,8,1,1,7,2,9,6,7,3,3,5,1,8,4,2,9,3,6,1
25,Vince Carter,1998-99,TOR,50,23,27,0.46,35.2,6.9,15.3,0.45,0.4,1.3,0.288,4.1,5.4,0.761,1.9,3.8,5.7,3.0,2.2,1.1,1.5,0.8,2.8,0.0,18.3,0.9,35.2,6,0,21,19,16,16,10,11,11,8,24,24,24,10,8,19,3,7,6,13,8,10,1,3,13,19,11,12,11,9,5
7,Bryon Russell,1998-99,UTA,50,37,13,0.74,35.3,4.3,9.4,0.464,1.0,2.9,0.354,2.7,3.4,0.795,1.3,4.0,5.3,1.5,1.5,1.5,0.3,0.4,3.1,0.0,12.4,6.2,25.0,1,0,9,7,9,3,2,2,2,2,5,5,6,3,3,2,1,1,1,5,2,3,3,4,3,5,2,3,2,3,1
5,Karl Malone,1998-99,UTA,49,36,13,0.735,37.4,8.0,16.3,0.493,0.0,0.0,0.0,7.7,9.8,0.788,2.2,7.3,9.4,4.1,3.3,1.3,0.6,0.9,2.7,0.0,23.8,7.2,43.5,21,1,7,7,7,4,3,5,6,5,6,8,6,2,2,4,3,5,4,5,1,4,6,6,5,3,4,2,5,6,1
18,Mike Bibby,1998-99,VAN,50,8,42,0.16,35.1,5.2,12.1,0.43,0.3,1.5,0.203,2.5,3.4,0.751,0.6,2.1,2.7,6.5,2.9,1.6,0.1,0.5,2.4,0.0,13.2,-6.8,28.3,6,0,12,15,4,16,6,10,12,11,16,17,16,6,6,12,6,13,11,5,3,2,12,2,1,12,12,17,10,5,3
11,Shareef Abdur-Rahim,1998-99,VAN,50,8,42,0.16,40.4,7.7,17.9,0.432,0.2,0.7,0.306,7.4,8.8,0.841,2.3,5.2,7.5,3.4,3.7,1.4,1.1,2.1,2.7,0.0,23.0,-7.2,40.9,11,0,11,12,8,13,1,3,1,12,6,6,5,1,1,5,6,6,6,1,1,1,1,2,9,6,1,12,1,9,2
20,Juwan Howard,1998-99,WAS,36,14,22,0.389,39.8,8.0,16.8,0.474,0.0,0.1,0.0,3.1,4.1,0.753,2.5,5.6,8.2,3.0,2.6,1.2,0.4,0.8,3.6,0.1,19.0,-2.3,35.3,11,0,15,16,11,14,3,1,1,7,2,3,2,8,8,16,3,1,1,5,7,2,4,11,3,12,2,13,2,4,1
3,Mitch Richmond,1998-99,WAS,50,18,32,0.36,38.2,6.6,16.1,0.412,1.4,4.4,0.317,5.0,5.9,0.857,0.6,2.8,3.4,2.4,2.7,1.3,0.2,0.9,2.4,0.0,19.7,-2.0,29.2,1,0,5,5,4,5,1,3,3,4,3,3,5,3,3,6,3,2,2,5,2,3,3,3,3,3,3,6,3,2,2
10,Rod Strickland,1998-99,WAS,44,16,28,0.364,37.1,5.7,13.7,0.416,0.3,1.0,0.286,4.0,5.4,0.746,1.3,3.5,4.8,9.9,3.2,1.7,0.1,0.8,2.1,0.0,15.7,-0.5,38.6,21,1,7,6,6,7,2,3,2,9,1,1,4,3,3,5,2,2,2,2,3,2,10,2,3,3,3,6,2,3,2
