,PLAYER_NAME,GROUP_VALUE,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK
4,Terry Rozier,2017-18,BOS,80,54,26,0.675,25.9,4.0,10.0,0.395,1.9,5.0,0.381,1.4,1.9,0.772,0.8,3.9,4.7,2.9,1.0,1.0,0.2,0.5,1.5,1.8,11.3,1.5,24.0,1,1,1,1,5,1,4,4,4,4,4,4,3,4,4,7,2,1,1,5,4,3,4,4,3,4,4,1,4,3,1
4,Allen Crabbe,2017-18,BKN,75,25,50,0.333,29.3,4.5,11.0,0.407,2.7,7.1,0.378,1.5,1.8,0.852,0.4,3.9,4.3,1.6,1.0,0.6,0.5,0.3,2.2,1.3,13.2,-1.0,23.0,0,0,3,4,1,6,1,1,1,4,1,1,5,1,1,2,1,1,1,1,2,3,1,1,3,1,1,5,1,2,1
6,Caris LeVert,2017-18,BKN,71,25,46,0.352,26.2,4.5,10.4,0.435,1.2,3.5,0.347,1.9,2.6,0.711,0.7,2.9,3.7,4.2,2.2,1.2,0.3,0.7,2.2,2.6,12.1,-3.7,25.0,3,0,1,1,1,6,6,6,6,3,6,6,3,6,6,5,4,4,5,4,4,3,5,5,2,5,6,7,6,2,2
6,D'Angelo Russell,2017-18,BKN,48,16,32,0.333,25.7,5.8,14.0,0.414,1.9,5.8,0.324,2.0,2.7,0.74,0.6,3.3,3.9,5.2,3.1,0.8,0.4,0.5,1.9,2.9,15.5,-3.8,28.2,5,1,4,5,4,4,8,6,6,4,7,7,8,6,6,7,2,3,2,6,3,8,3,5,4,5,7,4,7,4,1
4,DeMarre Carroll,2017-18,BKN,73,25,48,0.342,29.9,4.5,10.8,0.414,2.0,5.4,0.371,2.6,3.4,0.764,1.4,5.1,6.6,2.0,1.4,0.8,0.4,0.8,2.3,2.5,13.5,-0.9,26.6,13,0,1,7,1,13,4,2,1,7,1,1,3,2,2,6,2,1,1,1,1,6,1,1,3,1,1,12,1,1,1
4,Joe Harris,2017-18,BKN,78,27,51,0.346,25.3,3.9,8.0,0.491,1.9,4.6,0.419,1.1,1.3,0.827,0.7,2.7,3.3,1.6,1.2,0.4,0.3,0.6,2.0,1.2,10.8,-1.5,18.3,2,0,1,5,1,7,5,5,5,3,5,5,5,2,2,3,3,5,5,4,3,6,1,3,6,3,5,5,5,1,1
3,Rondae Hollis-Jefferson,2017-18,BKN,68,26,42,0.382,28.2,5.0,10.6,0.472,0.2,0.8,0.241,3.7,4.6,0.788,1.5,5.3,6.8,2.5,1.8,1.0,0.7,0.9,2.1,3.9,13.9,-2.7,28.9,12,0,2,3,2,4,1,1,1,2,2,3,2,1,1,1,2,1,1,1,1,3,1,1,2,1,1,5,1,1,1
4,Spencer Dinwiddie,2017-18,BKN,80,28,52,0.35,28.8,4.1,10.5,0.387,1.8,5.4,0.326,2.7,3.4,0.813,0.5,2.7,3.2,6.6,1.6,0.9,0.3,0.7,2.3,2.8,12.6,-1.2,28.1,7,0,1,3,1,7,3,4,4,5,3,3,4,4,4,3,2,4,4,2,5,1,4,2,4,4,4,3,3,2,1
4,Dwight Howard,2017-18,CHA,81,35,46,0.432,30.4,6.2,11.2,0.555,0.0,0.1,0.143,4.1,7.2,0.574,3.1,9.3,12.5,1.3,2.6,0.6,1.6,1.0,3.1,5.4,16.6,1.1,37.6,53,0,6,13,1,17,12,7,6,16,7,6,8,10,10,11,13,6,7,12,11,16,10,8,12,12,9,11,9,7,2
4,Frank Kaminsky,2017-18,CHA,79,35,44,0.443,23.2,3.9,9.1,0.429,1.3,3.5,0.38,2.0,2.5,0.799,0.6,3.1,3.6,1.6,0.8,0.5,0.2,0.5,1.2,1.8,11.1,-0.7,19.1,0,0,2,2,1,6,2,3,2,5,2,2,1,2,1,2,7,6,6,4,4,4,7,2,7,3,2,7,3,6,1
4,Jeremy Lamb,2017-18,CHA,80,36,44,0.45,24.6,4.8,10.4,0.457,1.2,3.2,0.37,2.2,2.6,0.861,0.6,3.4,4.1,2.3,1.2,0.8,0.4,0.4,1.7,2.2,12.9,1.0,23.6,0,0,1,4,1,7,3,2,3,2,3,4,2,2,2,6,4,4,4,1,1,4,5,2,5,2,2,4,3,6,1
4,Kemba Walker,2017-18,CHA,80,36,44,0.45,34.2,7.4,17.0,0.431,2.9,7.5,0.384,4.5,5.3,0.864,0.4,2.7,3.1,5.6,2.2,1.1,0.3,1.1,1.2,4.0,22.1,2.6,36.2,3,0,4,5,3,8,6,3,3,3,5,5,3,3,3,2,10,11,11,4,4,6,8,8,9,6,3,3,4,6,4
4,Marvin Williams,2017-18,CHA,78,33,45,0.423,25.7,3.3,7.2,0.458,1.6,3.9,0.413,1.3,1.6,0.829,0.9,3.8,4.7,1.2,0.8,0.7,0.5,0.3,1.5,1.3,9.5,0.9,19.8,3,0,5,8,3,10,11,11,11,2,4,4,1,10,10,6,12,11,13,9,7,10,8,11,14,10,10,5,11,8,1
4,Michael Kidd-Gilchrist,2017-18,CHA,74,34,40,0.459,25.0,3.8,7.6,0.504,0.0,0.0,0.0,1.6,2.3,0.684,1.1,2.9,4.1,1.0,0.7,0.7,0.4,0.7,1.9,1.9,9.2,0.7,18.2,2,0,3,3,3,5,5,3,5,2,7,8,7,6,6,8,7,6,6,5,5,4,6,5,6,6,3,4,5,4,1
4,Nicolas Batum,2017-18,CHA,64,27,37,0.422,31.0,4.2,10.2,0.415,1.4,4.3,0.336,1.7,2.0,0.831,0.9,3.9,4.8,5.5,2.0,1.0,0.4,0.2,1.1,1.8,11.6,0.1,27.6,7,2,10,10,4,13,8,7,5,11,11,8,11,7,7,10,8,9,7,3,5,6,14,11,14,7,7,9,5,4,1
6,Bobby Portis,2017-18,CHI,73,25,48,0.342,22.5,5.2,11.1,0.471,1.1,3.1,0.359,1.6,2.1,0.769,2.2,4.6,6.8,1.7,1.4,0.7,0.3,0.8,1.8,2.0,13.2,-1.1,25.5,12,0,1,4,1,6,4,4,4,4,5,4,5,2,2,4,3,5,5,1,3,4,6,1,4,1,4,4,4,2,1
5,Denzel Valentine,2017-18,CHI,77,26,51,0.338,27.2,3.9,9.4,0.417,1.9,4.8,0.386,0.5,0.7,0.745,0.6,4.5,5.1,3.2,1.3,0.8,0.1,0.4,2.4,0.6,10.2,-3.5,22.7,5,0,1,2,1,4,1,1,1,2,1,1,2,1,1,4,1,1,1,1,2,2,2,1,2,1,1,6,1,1,1
2,Jerian Grant,2017-18,CHI,74,24,50,0.324,22.8,2.8,6.8,0.416,0.8,2.5,0.326,1.9,2.5,0.745,0.4,1.9,2.3,4.6,1.2,0.9,0.1,0.2,1.8,2.4,8.4,-3.4,19.7,5,0,2,4,1,4,1,1,1,3,1,1,3,1,1,3,1,1,1,1,1,1,4,3,2,1,1,5,1,1,1
6,Justin Holiday,2017-18,CHI,72,24,48,0.333,31.5,4.0,10.9,0.371,2.2,6.2,0.359,1.9,2.3,0.823,0.4,3.6,4.0,2.1,1.3,1.1,0.4,0.4,1.9,1.7,12.2,-2.5,23.5,2,0,3,5,2,9,2,1,1,9,4,4,6,1,1,5,5,2,2,2,2,4,6,3,6,1,1,9,2,2,1
3,Kris Dunn,2017-18,CHI,52,19,33,0.365,29.3,5.5,12.8,0.429,0.8,2.6,0.321,1.6,2.2,0.737,0.5,3.8,4.3,6.0,2.9,2.0,0.5,0.7,3.3,2.2,13.4,-5.3,32.2,4,0,2,2,2,3,2,1,1,2,1,1,2,1,1,4,1,1,1,2,1,1,1,1,2,1,1,4,1,1,1
4,Lauri Markkanen,2017-18,CHI,68,23,45,0.338,29.7,5.5,12.7,0.434,2.1,5.9,0.362,2.1,2.4,0.843,1.2,6.3,7.5,1.2,1.2,0.6,0.6,0.7,1.5,2.8,15.2,-5.7,28.2,14,0,1,1,1,4,4,2,2,2,4,3,2,3,3,3,3,2,2,4,3,4,2,4,4,2,2,5,2,2,1
4,Robin Lopez,2017-18,CHI,64,23,41,0.359,26.4,5.3,10.1,0.53,0.1,0.2,0.286,1.1,1.4,0.756,2.1,2.4,4.5,1.9,1.7,0.2,0.8,0.4,1.7,1.5,11.8,-3.1,21.6,3,0,9,12,4,11,5,1,1,9,4,4,2,10,10,5,7,7,7,2,1,7,9,5,10,10,1,14,6,7,1
2,JR Smith,2017-18,CLE,80,49,31,0.613,28.1,3.0,7.4,0.403,1.8,4.8,0.375,0.5,0.7,0.696,0.4,2.6,2.9,1.8,1.0,0.9,0.1,0.1,2.0,0.9,8.3,-1.5,16.4,0,0,2,4,3,7,6,13,14,11,11,11,8,15,15,12,13,8,8,11,12,11,15,15,10,12,14,13,14,7,1
6,Jeff Green,2017-18,CLE,78,47,31,0.603,23.4,3.8,7.9,0.477,0.7,2.2,0.312,2.6,3.0,0.868,0.8,2.4,3.2,1.3,1.0,0.5,0.4,0.5,1.9,2.4,10.8,1.3,18.5,1,0,5,2,8,6,15,15,14,5,16,16,12,7,7,2,7,16,14,14,13,15,11,11,14,9,13,3,14,7,1
4,Kevin Love,2017-18,CLE,59,37,22,0.627,28.0,5.7,12.4,0.458,2.3,5.6,0.415,4.0,4.5,0.88,1.7,7.5,9.3,1.7,1.5,0.7,0.4,0.8,2.0,3.9,17.6,1.3,33.2,31,0,8,5,9,4,10,7,10,3,6,8,2,7,8,3,10,10,11,13,11,5,7,7,7,7,7,6,9,8,2
4,Kyle Korver,2017-18,CLE,73,43,30,0.589,21.6,3.0,6.6,0.459,2.2,5.2,0.436,0.9,1.0,0.889,0.1,2.1,2.3,1.2,0.8,0.4,0.4,0.2,1.8,1.0,9.2,3.8,15.4,0,0,10,6,9,9,13,14,15,8,6,8,7,11,14,7,18,13,14,15,18,16,8,5,12,10,12,6,13,5,1
4,LeBron James,2017-18,CLE,82,50,32,0.61,36.9,10.5,19.3,0.542,1.8,5.0,0.367,4.7,6.5,0.731,1.2,7.5,8.6,9.1,4.2,1.4,0.9,0.8,1.7,5.4,27.5,1.3,54.1,52,18,1,8,3,12,13,4,10,4,5,6,3,14,14,12,9,1,1,2,1,14,6,6,14,14,6,17,3,1,1
8,Dennis Smith Jr.,2017-18,DAL,69,22,47,0.319,29.7,5.9,14.8,0.395,1.5,4.9,0.313,1.9,2.8,0.694,0.7,3.0,3.8,5.2,2.8,1.0,0.3,1.5,2.2,2.6,15.2,-4.7,28.6,6,1,1,1,1,4,1,1,1,5,1,1,3,2,2,4,1,1,1,2,2,4,5,1,3,2,1,5,2,1,1
1,Dirk Nowitzki,2017-18,DAL,77,24,53,0.312,24.7,4.5,9.8,0.456,1.8,4.4,0.409,1.3,1.4,0.898,0.3,5.4,5.7,1.6,0.7,0.6,0.6,0.1,1.9,1.5,12.0,-0.7,24.0,5,0,10,18,1,21,19,19,19,17,4,5,4,20,20,5,20,17,19,18,20,17,16,20,19,13,19,20,19,19,3
4,Dwight Powell,2017-18,DAL,79,23,56,0.291,21.2,3.2,5.4,0.593,0.4,1.1,0.333,1.7,2.3,0.719,1.7,3.9,5.6,1.2,0.7,0.8,0.4,0.3,2.4,2.7,8.5,0.1,20.0,5,0,1,7,1,8,3,3,3,6,2,2,2,3,3,6,4,1,2,3,3,2,5,5,3,3,3,5,3,2,1
6,Harrison Barnes,2017-18,DAL,77,24,53,0.312,34.2,7.0,15.7,0.445,1.5,4.3,0.357,3.4,4.1,0.827,1.0,5.1,6.1,2.0,1.5,0.6,0.2,0.7,1.2,3.1,18.9,-4.2,30.0,8,0,5,8,1,11,4,2,2,8,5,5,9,3,2,5,7,2,3,4,3,8,7,3,11,4,2,10,2,1,1
2,J.J. Barea,2017-18,DAL,69,23,46,0.333,23.2,4.4,10.0,0.439,1.7,4.5,0.367,1.2,1.5,0.784,0.2,2.7,2.9,6.3,2.1,0.5,0.0,0.3,1.2,2.0,11.6,0.3,24.1,6,0,8,10,1,13,2,1,4,5,1,1,5,6,5,8,11,1,1,1,2,3,4,10,10,6,1,7,1,2,2
7,Wesley Matthews,2017-18,DAL,63,20,43,0.317,33.8,4.5,11.1,0.406,2.4,6.4,0.381,1.3,1.6,0.822,0.4,2.7,3.1,2.7,1.3,1.2,0.3,0.4,2.2,2.0,12.7,-5.1,23.7,0,0,9,11,2,14,5,7,7,9,4,4,8,12,12,8,11,5,6,2,8,5,6,10,7,10,8,15,7,4,1
5,Yogi Ferrell,2017-18,DAL,82,24,58,0.293,27.8,3.8,8.9,0.426,1.6,4.4,0.373,1.0,1.3,0.796,0.3,2.7,3.0,2.5,1.0,0.8,0.1,0.4,1.9,1.7,10.2,0.0,19.3,3,0,1,2,1,5,2,3,3,2,2,2,2,2,3,5,4,1,2,3,4,3,5,4,3,3,2,2,3,1,1
6,Gary Harris,2017-18,DEN,67,37,30,0.552,34.4,6.6,13.6,0.485,2.3,5.9,0.396,2.0,2.4,0.827,0.6,2.1,2.6,2.9,1.8,1.8,0.2,0.6,1.8,2.2,17.5,2.6,29.3,0,0,2,2,4,4,1,1,1,2,1,1,2,3,2,3,6,5,5,1,1,1,5,4,6,1,1,3,1,1,1
3,Jamal Murray,2017-18,DEN,81,46,35,0.568,31.7,5.9,13.1,0.451,2.0,5.4,0.378,2.8,3.1,0.905,1.0,2.7,3.7,3.4,2.1,1.0,0.3,0.7,2.1,2.5,16.7,2.8,28.0,1,0,2,2,2,4,4,4,4,3,2,4,2,1,3,1,1,4,4,4,3,3,2,2,1,4,4,4,4,3,1
4,Nikola Jokic,2017-18,DEN,75,43,32,0.573,32.6,6.7,13.5,0.499,1.5,3.7,0.396,3.5,4.2,0.85,2.6,8.1,10.7,6.1,2.8,1.2,0.8,0.6,2.8,5.1,18.5,4.7,43.7,38,10,3,4,3,5,3,6,5,7,1,2,1,4,4,2,5,2,4,5,5,4,1,6,4,4,5,3,5,5,4
4,Trey Lyles,2017-18,DEN,73,41,32,0.562,19.1,3.7,7.5,0.491,1.1,3.0,0.381,1.4,2.0,0.706,0.8,4.0,4.8,1.2,0.8,0.4,0.5,0.3,1.5,1.7,9.9,0.1,19.3,6,0,2,3,3,3,3,1,2,1,1,2,3,2,2,4,3,2,2,2,4,4,1,2,3,2,1,2,1,1,1
4,Will Barton,2017-18,DEN,81,46,35,0.568,33.1,5.7,12.7,0.452,1.9,5.2,0.37,2.2,2.8,0.805,0.9,4.2,5.0,4.1,1.8,1.0,0.6,0.9,2.1,2.4,15.7,1.5,31.0,2,0,2,1,3,6,1,2,3,1,2,2,5,4,4,4,3,4,3,1,1,3,1,1,2,2,1,3,2,3,1
4,Wilson Chandler,2017-18,DEN,74,41,33,0.554,31.7,3.8,8.5,0.445,1.2,3.3,0.358,1.2,1.5,0.772,1.4,4.0,5.4,2.1,1.2,0.6,0.5,0.3,2.1,1.4,10.0,0.8,21.7,4,0,3,1,6,5,4,10,10,5,9,8,3,10,10,9,3,8,5,1,10,11,6,10,13,9,9,5,9,4,1
8,Andre Drummond,2017-18,DET,78,37,41,0.474,33.7,6.0,11.3,0.529,0.0,0.1,0.0,3.1,5.1,0.605,5.1,10.9,16.0,3.0,2.6,1.5,1.6,0.8,3.2,4.3,15.0,-0.7,45.5,62,0,6,3,4,6,2,7,7,9,7,5,7,3,5,2,4,2,1,1,4,7,4,7,6,4,6,5,3,3,1
6,Anthony Tolliver,2017-18,DET,79,37,42,0.468,22.2,2.8,6.0,0.464,2.0,4.6,0.436,1.3,1.7,0.797,0.6,2.4,3.1,1.1,0.7,0.4,0.3,0.2,1.8,1.5,8.9,0.3,15.5,1,0,1,1,2,8,4,2,3,1,1,1,1,3,3,6,7,8,7,4,5,6,8,7,4,3,2,6,3,3,1
8,Avery Bradley,2017-18,TOT,46,22,24,0.478,31.2,5.6,13.6,0.414,1.6,4.4,0.369,1.4,1.8,0.768,0.5,2.0,2.5,2.0,2.2,1.1,0.2,1.2,2.0,1.9,14.3,-2.7,22.0,0,0,2,2,2,2,1,1,1,1,1,1,1,1,1,3,2,2,2,2,1,1,2,1,3,1,1,2,1,1,1
9,Avery Bradley,2017-18,LAC,6,5,1,0.833,27.5,4.3,9.2,0.473,0.2,1.5,0.111,0.3,0.3,1.0,0.5,3.2,3.7,1.8,1.3,0.8,0.2,0.5,2.0,1.2,9.2,0.5,18.0,0,0,15,13,15,1,9,7,8,2,14,13,14,12,14,1,10,2,3,8,8,10,10,9,10,9,8,5,8,4,1
10,Avery Bradley,2017-18,DET,40,17,23,0.425,31.7,5.8,14.3,0.409,1.9,4.9,0.381,1.5,2.0,0.763,0.5,1.9,2.4,2.1,2.3,1.2,0.2,1.3,2.0,2.0,15.0,-3.1,22.6,0,0,9,11,6,12,3,5,1,11,4,4,7,2,1,12,11,11,9,5,1,4,9,1,10,2,4,14,6,4,1
4,Ish Smith,2017-18,DET,82,39,43,0.476,24.9,4.7,9.8,0.486,0.4,1.2,0.347,1.0,1.4,0.698,0.3,2.4,2.7,4.4,1.3,0.8,0.2,0.6,1.7,1.6,10.9,0.5,22.5,3,0,1,1,3,8,4,3,4,1,5,6,7,4,4,7,9,7,7,6,6,5,6,4,3,4,3,5,6,3,1
6,Reggie Bullock,2017-18,DET,62,32,30,0.516,27.9,4.3,8.8,0.489,2.0,4.5,0.445,0.6,0.8,0.796,0.4,2.0,2.5,1.5,0.8,0.8,0.2,0.4,1.1,0.9,11.3,0.4,18.7,0,0,2,2,1,7,3,1,2,1,3,4,1,4,4,7,3,5,5,2,2,4,2,2,6,2,2,4,3,1,1
6,Reggie Jackson,2017-18,DET,45,27,18,0.6,26.7,5.5,12.8,0.426,1.2,3.8,0.308,2.5,3.0,0.836,0.6,2.1,2.8,5.3,2.2,0.6,0.1,0.6,1.9,2.7,14.6,0.3,25.7,0,0,8,7,9,6,9,4,6,8,8,6,10,3,3,9,4,9,9,3,3,9,11,6,6,4,6,10,5,8,2
6,Tobias Harris,2017-18,TOT,80,39,41,0.488,33.3,7.0,15.3,0.46,2.3,5.6,0.411,2.2,2.7,0.829,0.7,4.7,5.5,2.4,1.3,0.9,0.4,0.8,2.1,2.0,18.6,-1.4,31.4,3,0,2,2,1,2,2,2,2,3,1,1,1,3,3,3,4,3,3,2,3,1,4,2,3,3,2,3,2,4,1
7,Tobias Harris,2017-18,LAC,32,17,15,0.531,34.5,7.6,16.0,0.473,2.2,5.3,0.414,2.0,2.5,0.8,0.7,5.3,6.0,3.1,1.7,1.2,0.6,1.0,2.3,1.8,19.3,-2.1,34.8,2,0,11,10,12,7,6,4,2,5,2,2,2,13,13,12,13,9,11,4,6,1,3,3,5,13,4,12,6,11,2
8,Tobias Harris,2017-18,DET,48,22,26,0.458,32.6,6.7,14.8,0.451,2.4,5.8,0.409,2.4,2.8,0.846,0.8,4.3,5.1,2.0,1.1,0.7,0.3,0.7,1.9,2.1,18.1,-0.9,29.1,1,0,8,5,6,9,10,7,7,15,1,1,3,11,11,6,11,12,12,10,13,9,13,11,11,11,7,10,10,13,2
4,Draymond Green,2017-18,GSW,70,48,22,0.686,32.7,4.0,8.8,0.454,1.1,3.7,0.301,1.9,2.5,0.775,1.1,6.6,7.6,7.3,2.9,1.4,1.3,0.5,2.6,2.5,11.0,4.4,36.2,23,3,6,5,5,6,2,3,3,3,3,2,5,3,4,3,5,4,4,4,4,8,3,3,8,4,3,6,3,2,4
3,Kevin Durant,2017-18,GSW,68,49,19,0.721,34.2,9.3,18.0,0.516,2.5,6.1,0.419,5.3,5.9,0.889,0.5,6.4,6.8,5.4,3.0,0.7,1.8,0.6,2.0,4.8,26.4,5.2,47.0,15,2,9,8,9,4,11,6,8,5,2,2,3,13,13,5,12,8,10,5,7,13,1,8,7,10,9,10,7,8,3
2,Klay Thompson,2017-18,GSW,73,55,18,0.753,34.3,7.9,16.1,0.489,3.1,7.1,0.44,1.1,1.3,0.837,0.4,3.4,3.8,2.5,1.8,0.8,0.5,0.4,1.6,1.7,20.0,5.4,30.3,2,0,7,4,5,4,3,4,5,1,3,4,1,9,9,7,6,2,3,2,4,6,7,9,8,7,5,5,5,1,1
4,Stephen Curry,2017-18,GSW,51,41,10,0.804,32.0,8.4,16.9,0.495,4.2,9.8,0.423,5.5,5.9,0.921,0.7,4.4,5.1,6.1,3.0,1.6,0.2,0.4,2.2,4.1,26.4,9.5,43.8,5,0,10,7,10,4,11,6,8,2,5,6,9,2,2,3,5,5,6,7,11,7,11,12,8,3,4,6,6,9,5
4,Chris Paul,2017-18,HOU,58,50,8,0.862,31.8,6.3,13.8,0.46,2.5,6.5,0.38,3.5,3.8,0.919,0.6,4.8,5.4,7.9,2.2,1.7,0.2,0.3,2.4,3.6,18.6,8.6,40.4,14,1,14,3,17,1,14,8,8,14,1,1,6,14,14,2,8,1,2,15,16,15,4,11,9,13,8,3,11,16,3
4,Clint Capela,2017-18,HOU,74,62,12,0.838,27.5,6.0,9.1,0.652,0.0,0.0,0.0,1.9,3.5,0.56,3.3,7.6,10.8,0.9,1.4,0.8,1.9,0.9,2.5,2.9,13.9,5.1,34.8,42,0,2,1,7,1,5,4,5,1,1,2,1,3,3,3,5,5,5,5,3,3,2,4,4,2,4,1,5,3,2
4,Eric Gordon,2017-18,HOU,69,55,14,0.797,31.2,6.0,14.1,0.428,3.2,8.8,0.359,2.8,3.5,0.809,0.4,2.1,2.5,2.2,1.9,0.6,0.4,0.7,1.7,2.7,18.0,8.5,25.5,0,0,3,1,13,1,9,3,3,8,3,3,10,7,7,7,7,7,8,12,10,11,7,9,11,8,3,1,5,3,1
6,James Harden,2017-18,HOU,72,59,13,0.819,35.4,9.0,20.1,0.449,3.7,10.0,0.367,8.7,10.1,0.858,0.6,4.8,5.4,8.8,4.4,1.8,0.7,1.4,2.3,7.0,30.4,7.3,53.0,31,4,9,1,11,1,11,3,3,4,3,3,6,6,7,8,12,7,8,5,6,5,7,3,12,3,3,1,5,3,5
4,Ryan Anderson,2017-18,HOU,66,52,14,0.788,26.1,3.1,7.3,0.431,2.0,5.1,0.386,1.1,1.4,0.774,1.4,3.6,5.0,0.9,0.6,0.4,0.3,0.2,1.9,1.3,9.3,3.8,18.1,2,0,3,1,9,1,7,8,8,4,7,8,5,10,9,11,9,4,6,6,11,11,6,12,7,10,8,4,8,8,1
8,Trevor Ariza,2017-18,HOU,67,51,16,0.761,33.9,4.0,9.7,0.412,2.5,6.9,0.368,1.1,1.3,0.854,0.5,3.9,4.4,1.6,0.8,1.5,0.2,0.3,2.0,1.3,11.7,5.6,23.5,1,0,9,4,16,3,9,9,9,13,1,2,5,18,20,2,20,13,14,14,17,10,20,15,11,18,7,1,11,9,2
